epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
0,4.619281240463257,0.0,0.0,1e-06,1e-06,1e-06,416.73834116161396,33453.3173828125,35512.0,2.0,392,0.0,4.673515625,0.99,4.09,1246.345032715226,3293.255859375,35512.0,0.0
1,4.509419158935547,0.0,0.0,5.0950000000000005e-05,5.0950000000000005e-05,5.0950000000000005e-05,428.5465580912886,33444.60498046875,35512.0,2.0,392,0.0,4.62359375,1.25,5.54,1224.0985411373094,3293.255859375,35512.0,0.0
2,4.437671169281006,0.0,0.0,0.00010090000000000001,0.00010090000000000001,0.00010090000000000001,428.78373751834965,33444.60498046875,35512.0,2.0,392,0.0,4.550625,2.16,8.85,1217.3125990355252,3293.255859375,35512.0,0.0
3,4.412136526107788,0.0,0.0,0.00015085000000000003,0.00015085000000000003,0.00015085000000000003,428.51960244567283,33444.60498046875,35512.0,2.0,392,0.0,4.462734375,4.15,14.79,1225.205982684777,3293.255859375,35512.0,0.0
4,4.378933012008667,0.0,0.0,0.00020080000000000003,0.00020080000000000003,0.00020080000000000003,427.57346567661585,33444.60498046875,35512.0,2.0,392,0.0,4.37625,6.31,21.05,1239.6385814006096,3293.255859375,35512.0,0.0
5,4.36933837890625,0.0,0.0,0.00025075000000000005,0.00025075000000000005,0.00025075000000000005,427.63329260841164,33444.60498046875,35512.0,2.0,392,0.0,4.2975,7.94,25.44,1189.455799038851,3293.255859375,35512.0,0.0
6,4.365575984954834,0.0,0.0,0.0003007000000000001,0.0003007000000000001,0.0003007000000000001,428.2227648738436,33444.60498046875,35512.0,2.0,392,0.0,4.2303125,9.57,28.09,1232.9527389438554,3293.255859375,35512.0,0.0
7,4.335437086105347,0.0,0.0,0.0003506500000000001,0.0003506500000000001,0.0003506500000000001,427.3373033236267,33444.60498046875,35512.0,2.0,392,0.0,4.1721875,10.18,30.08,1233.9369978135244,3293.255859375,35512.0,0.0
8,4.344781671524048,0.0,0.0,0.0004006000000000001,0.0004006000000000001,0.0004006000000000001,428.9179150167358,33444.60498046875,35512.0,2.0,392,0.0,4.12296875,10.75,31.73,1205.118722742594,3293.255859375,35512.0,0.0
9,4.340714464187622,0.0,0.0,0.0004505500000000001,0.0004505500000000001,0.0004505500000000001,426.6853002929093,33444.60498046875,35512.0,2.0,392,0.0,4.08078125,11.45,33.15,1221.7816993396273,3293.255859375,35512.0,0.0
10,4.312437626838684,0.0,0.0,0.0005005000000000001,0.0005005000000000001,0.0005005000000000001,397.6417001810682,33444.60498046875,35512.0,2.0,392,0.0,4.03984375,12.11,34.25,1219.4655627416948,3293.255859375,35512.0,0.0
11,4.327013511657714,0.0,0.0,0.0005504500000000001,0.0005504500000000001,0.0005504500000000001,427.07417964634885,33444.60498046875,35512.0,2.0,392,0.0,4.0017578125,12.88,35.34,1230.5464025101328,3293.255859375,35512.0,0.0
12,4.313848931312561,0.0,0.0,0.0006004000000000002,0.0006004000000000002,0.0006004000000000002,428.5353824223403,33444.60498046875,35512.0,2.0,392,0.0,3.9640234375,13.48,36.67,1216.0132760238494,3293.255859375,35512.0,0.0
13,4.3092265186309815,0.0,0.0,0.0006503500000000002,0.0006503500000000002,0.0006503500000000002,428.08055004490274,33444.60498046875,35512.0,2.0,392,0.0,3.922734375,13.88,37.86,1256.8724423870335,3293.255859375,35512.0,0.0
14,4.3162189254760746,0.0,0.0,0.0007003000000000002,0.0007003000000000002,0.0007003000000000002,428.4819290689793,33444.60498046875,35512.0,2.0,392,0.0,3.8837109375,14.88,39.37,1202.38985900951,3293.255859375,35512.0,0.0
15,4.297540764808655,0.0,0.0,0.0007502500000000002,0.0007502500000000002,0.0007502500000000002,428.64348299319283,33444.60498046875,35512.0,2.0,392,0.0,3.84234375,15.58,40.8,1231.7450494867778,3293.255859375,35512.0,0.0
16,4.305110249519348,0.0,0.0,0.0008002000000000002,0.0008002000000000002,0.0008002000000000002,427.94991041414926,33444.60498046875,35512.0,2.0,392,0.0,3.801875,16.62,41.99,1217.566993262936,3293.255859375,35512.0,0.0
17,4.286150732040405,0.0,0.0,0.0008501500000000001,0.0008501500000000001,0.0008501500000000001,426.5590644697173,33444.60498046875,35512.0,2.0,392,0.0,3.762421875,17.27,43.42,1227.6479770565302,3293.255859375,35512.0,0.0
18,4.287932894706726,0.0,0.0,0.0009001000000000001,0.0009001000000000001,0.0009001000000000001,427.19828569544137,33444.60498046875,35512.0,2.0,392,0.0,3.725,17.96,44.75,1234.6441955338025,3293.255859375,35512.0,0.0
19,4.275437644004822,0.0,0.0,0.0009500500000000001,0.0009500500000000001,0.0009500500000000001,425.44052598571074,33444.60498046875,35512.0,2.0,392,0.0,3.6918359375,18.78,45.95,1225.6051680906403,3293.255859375,35512.0,0.0
20,4.2660751953125,0.0,0.0,0.0009779754323328191,0.0009779754323328191,0.0009779754323328191,425.92605169585164,33675.18359375,35514.0,2.0,392,0.0025,3.65796875,19.49,47.23,1219.5142445890885,3293.255859375,35514.0,0.0
21,4.261916863441467,0.0,0.0,0.0009757384114723954,0.0009757384114723954,0.0009757384114723954,425.05576050719094,33675.18359375,35514.0,2.0,392,0.005,3.6240625,20.25,48.2,1231.1851326354658,3293.255859375,35514.0,0.0
22,4.239736786842347,0.0,0.0,0.0009733963460294015,0.0009733963460294015,0.0009733963460294015,425.2665049050125,33675.18359375,35514.0,2.0,392,0.0075000000000000015,3.590234375,21.11,49.36,1220.4876684974402,3293.255859375,35514.0,0.0
23,4.236956612586975,0.0,0.0,0.0009709498138734404,0.0009709498138734404,0.0009709498138734404,421.9113738901135,33675.18359375,35514.0,2.0,392,0.01,3.561875,21.82,50.64,1212.7006644273713,3293.255859375,35514.0,0.0
24,4.232234919548035,0.0,0.0,0.0009683994186497131,0.0009683994186497131,0.0009683994186497131,423.9938423330802,33675.18359375,35514.0,2.0,392,0.0125,3.5358203125,22.37,51.65,1215.4513999571116,3293.255859375,35514.0,0.0
25,4.2207939233779905,0.0,0.0,0.000965745789630079,0.000965745789630079,0.000965745789630079,424.73339005324056,33675.18359375,35514.0,2.0,392,0.015000000000000003,3.5132421875,23.05,52.59,1244.6200198851768,3293.255859375,35514.0,0.0
26,4.207061483383178,0.0,0.0,0.0009629895815577914,0.0009629895815577914,0.0009629895815577914,426.9640187178779,33675.18359375,35514.0,2.0,392,0.0175,3.4895703125,23.98,53.75,1242.601958558999,3293.255859375,35514.0,0.0
27,4.198283672332764,0.0,0.0,0.0009601314744859503,0.0009601314744859503,0.0009601314744859503,425.68356211973605,33675.18359375,35514.0,2.0,392,0.02,3.468515625,24.7,54.72,1256.083846174602,3293.255859375,35514.0,0.0
28,4.212145793914795,0.0,0.0,0.0009571721736097088,0.0009571721736097088,0.0009571721736097088,423.18283498526193,33675.18359375,35514.0,2.0,392,0.0225,3.44890625,25.43,55.53,1208.7582220726194,3293.255859375,35514.0,0.0
29,4.173776724815369,0.0,0.0,0.000954112409092277,0.000954112409092277,0.000954112409092277,422.60752789568744,33675.18359375,35514.0,2.0,392,0.025,3.4296875,26.04,56.4,1187.2563243849643,3293.255859375,35514.0,0.0
30,4.173961711883545,0.0,0.0,0.0009509529358847655,0.0009509529358847655,0.0009509529358847655,423.6525039078454,33675.18359375,35514.0,2.0,392,0.027500000000000004,3.410390625,26.95,57.11,1256.2797077459427,3293.255859375,35514.0,0.0
31,4.164522879600525,0.0,0.0,0.0009476945335399121,0.0009476945335399121,0.0009476945335399121,421.56161231918867,33675.18359375,35514.0,2.0,392,0.030000000000000006,3.39234375,27.52,57.76,1228.4935844273452,3293.255859375,35514.0,0.0
32,4.1537381992340086,0.0,0.0,0.0009443380060197386,0.0009443380060197386,0.0009443380060197386,424.05955281520556,33675.18359375,35514.0,2.0,392,0.0325,3.3726171875,28.12,58.54,1237.5214201231477,3293.255859375,35514.0,0.0
