epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
0,4.619368156433105,0.0,0.0,1e-06,1e-06,1e-06,418.44940228546045,33454.21337890625,35520.0,2.0,392,0.0,4.673828125,1.01,4.17,1251.5780108967124,3292.1396484375,35520.0,0.0
1,4.5090620288848875,0.0,0.0,5.0950000000000005e-05,5.0950000000000005e-05,5.0950000000000005e-05,431.4179127253761,33445.18359375,35520.0,2.0,392,0.0,4.62390625,1.19,5.59,1241.2905467364253,3292.1396484375,35520.0,0.0
2,4.437358171463012,0.0,0.0,0.00010090000000000001,0.00010090000000000001,0.00010090000000000001,431.21165700763964,33445.18359375,35520.0,2.0,392,0.0,4.5503125,2.11,8.86,1245.9069102304475,3292.1396484375,35520.0,0.0
3,4.411930294036865,0.0,0.0,0.00015085000000000003,0.00015085000000000003,0.00015085000000000003,430.14847052105597,33445.18359375,35520.0,2.0,392,0.0,4.46265625,4.16,14.57,1234.0139983651236,3292.1396484375,35520.0,0.0
4,4.378386846542359,0.0,0.0,0.00020080000000000003,0.00020080000000000003,0.00020080000000000003,430.5989518014133,33445.18359375,35520.0,2.0,392,0.0,4.375859375,6.24,20.97,1232.102322999621,3292.1396484375,35520.0,0.0
5,4.3700062217712405,0.0,0.0,0.00025075000000000005,0.00025075000000000005,0.00025075000000000005,431.50539142237193,33445.18359375,35520.0,2.0,392,0.0,4.297578125,7.89,25.68,1249.957197880138,3292.1396484375,35520.0,0.0
6,4.364865552902222,0.0,0.0,0.0003007000000000001,0.0003007000000000001,0.0003007000000000001,429.97759651042105,33445.18359375,35520.0,2.0,392,0.0,4.23015625,9.69,28.12,1244.4134883339648,3292.1396484375,35520.0,0.0
7,4.336112947463989,0.0,0.0,0.0003506500000000001,0.0003506500000000001,0.0003506500000000001,430.33758141706767,33445.18359375,35520.0,2.0,392,0.0,4.1721875,10.27,30.06,1276.473570360399,3292.1396484375,35520.0,0.0
8,4.343869932174683,0.0,0.0,0.0004006000000000001,0.0004006000000000001,0.0004006000000000001,429.2239786253028,33445.18359375,35520.0,2.0,392,0.0,4.123671875,10.85,31.67,1266.6272029456582,3292.1396484375,35520.0,0.0
9,4.341762994766236,0.0,0.0,0.0004505500000000001,0.0004505500000000001,0.0004505500000000001,430.1115881678918,33445.18359375,35520.0,2.0,392,0.0,4.08,11.56,33.26,1265.3254605666552,3292.1396484375,35520.0,0.0
10,4.310485858917236,0.0,0.0,0.0005005000000000001,0.0005005000000000001,0.0005005000000000001,370.8740771331786,33445.18359375,35520.0,2.0,392,0.0,4.0375390625,12.14,34.42,1225.752162459949,3292.1396484375,35520.0,0.0
11,4.327256532669067,0.0,0.0,0.0005504500000000001,0.0005504500000000001,0.0005504500000000001,365.23985351366167,33445.18359375,35520.0,2.0,392,0.0,3.9974609375,12.65,35.59,1218.929468651822,3292.1396484375,35520.0,0.0
12,4.3152359056472775,0.0,0.0,0.0006004000000000002,0.0006004000000000002,0.0006004000000000002,428.6564525585171,33445.18359375,35520.0,2.0,392,0.0,3.9586328125,13.37,36.95,1226.5803806223587,3292.1396484375,35520.0,0.0
13,4.308960361480713,0.0,0.0,0.0006503500000000002,0.0006503500000000002,0.0006503500000000002,431.9313689091852,33445.18359375,35520.0,2.0,392,0.0,3.9180078125,14.07,38.47,1253.658892781406,3292.1396484375,35520.0,0.0
14,4.312829865455628,0.0,0.0,0.0007003000000000002,0.0007003000000000002,0.0007003000000000002,430.73769258358556,33445.18359375,35520.0,2.0,392,0.0,3.878984375,15.01,39.82,1252.5638517877007,3292.1396484375,35520.0,0.0
15,4.295758871078491,0.0,0.0,0.0007502500000000002,0.0007502500000000002,0.0007502500000000002,431.1095464748136,33445.18359375,35520.0,2.0,392,0.0,3.8387890625,15.72,41.04,1223.2649649525283,3292.1396484375,35520.0,0.0
16,4.303749346733094,0.0,0.0,0.0008002000000000002,0.0008002000000000002,0.0008002000000000002,431.27538092475055,33445.18359375,35520.0,2.0,392,0.0,3.8009765625,16.59,42.35,1248.3510177683668,3292.1396484375,35520.0,0.0
17,4.2834360179901125,0.0,0.0,0.0008501500000000001,0.0008501500000000001,0.0008501500000000001,431.36696138180343,33445.18359375,35520.0,2.0,392,0.0,3.76421875,17.35,43.52,1255.932157509906,3292.1396484375,35520.0,0.0
18,4.290018450737,0.0,0.0,0.0009001000000000001,0.0009001000000000001,0.0009001000000000001,431.1493905278521,33445.18359375,35520.0,2.0,392,0.0,3.7269921875,17.89,44.51,1231.9979128636433,3292.1396484375,35520.0,0.0
19,4.274248698234558,0.0,0.0,0.0009500500000000001,0.0009500500000000001,0.0009500500000000001,430.8136600966354,33445.18359375,35520.0,2.0,392,0.0,3.6883203125,18.71,46.04,1229.610690493626,3292.1396484375,35520.0,0.0
20,4.269413242340088,0.0,0.0,0.0009779754323328191,0.0009779754323328191,0.0009779754323328191,428.74979734760416,33675.80126953125,35522.0,2.0,392,0.0025,3.6526171875,19.64,47.18,1235.6286462065048,3292.1396484375,35522.0,0.0
21,4.261579201698304,0.0,0.0,0.0009757384114723954,0.0009757384114723954,0.0009757384114723954,428.96948012340005,33675.80126953125,35522.0,2.0,392,0.005,3.6196484375,20.47,48.5,1235.8096596245255,3292.1396484375,35522.0,0.0
22,4.244041706085205,0.0,0.0,0.0009733963460294015,0.0009733963460294015,0.0009733963460294015,429.0574547289373,33675.80126953125,35522.0,2.0,392,0.0075000000000000015,3.5903515625,21.25,49.6,1222.65687753093,3292.1396484375,35522.0,0.0
23,4.242432831764221,0.0,0.0,0.0009709498138734404,0.0009709498138734404,0.0009709498138734404,425.04114716229293,33675.80126953125,35522.0,2.0,392,0.01,3.565078125,21.97,50.85,1247.2779106677117,3292.1396484375,35522.0,0.0
24,4.235542812347412,0.0,0.0,0.0009683994186497131,0.0009683994186497131,0.0009683994186497131,426.6222763202355,33675.80126953125,35522.0,2.0,392,0.0125,3.541875,22.65,51.84,1199.983806828626,3292.1396484375,35522.0,0.0
25,4.224385371208191,0.0,0.0,0.000965745789630079,0.000965745789630079,0.000965745789630079,333.6535873328288,33675.80126953125,35522.0,2.0,392,0.015000000000000003,3.5183984375,23.15,52.64,1229.330989352139,3292.1396484375,35522.0,0.0
26,4.206600379943848,0.0,0.0,0.0009629895815577914,0.0009629895815577914,0.0009629895815577914,428.32696173203965,33675.80126953125,35522.0,2.0,392,0.0175,3.4964453125,23.96,53.55,1276.4052023162549,3292.1396484375,35522.0,0.0
27,4.202366565704346,0.0,0.0,0.0009601314744859503,0.0009601314744859503,0.0009601314744859503,428.2651949113064,33675.80126953125,35522.0,2.0,392,0.02,3.47859375,24.47,54.43,1234.2931832403492,3292.1396484375,35522.0,0.0
28,4.21667504119873,0.0,0.0,0.0009571721736097088,0.0009571721736097088,0.0009571721736097088,428.4309957487833,33675.80126953125,35522.0,2.0,392,0.0225,3.4627734375,25.19,55.23,1268.3057932759386,3292.1396484375,35522.0,0.0
29,4.177656479835511,0.0,0.0,0.000954112409092277,0.000954112409092277,0.000954112409092277,428.8784296900248,33675.80126953125,35522.0,2.0,392,0.025,3.4462109375,25.91,56.1,1258.806353912275,3292.1396484375,35522.0,0.0
30,4.176720405578613,0.0,0.0,0.0009509529358847655,0.0009509529358847655,0.0009509529358847655,428.5221925202694,33675.80126953125,35522.0,2.0,392,0.027500000000000004,3.4280859375,26.62,57.09,1246.443036005804,3292.1396484375,35522.0,0.0
31,4.167013132095337,0.0,0.0,0.0009476945335399121,0.0009476945335399121,0.0009476945335399121,427.9995493207718,33675.80126953125,35522.0,2.0,392,0.030000000000000006,3.4097265625,27.3,57.82,1239.9052892169523,3292.1396484375,35522.0,0.0
