epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
18,4.408260382138765,0.0,0.0,0.000724017299778653,0.000724017299778653,0.000724017299778653,1797.0724458210696,40148.1650390625,41506.0,2.0,0.045,6.00429625,5.032,14.284,4851.207681572319,1507.64453125,41506.0
19,4.494898576002854,0.0,0.0,0.0007210893660877452,0.0007210893660877452,0.0007210893660877452,1748.6013326893249,40148.1650390625,41506.0,2.0,0.05,5.80659625,6.798,18.19,4874.542280649061,1507.64453125,41506.0
20,4.429165959358215,0.0,0.0,0.0007180118193277623,0.0007180118193277623,0.0007180118193277623,1695.9821998227353,40148.1650390625,41506.0,2.0,0.05,5.60357,8.936,22.516,4932.439183222813,1507.64453125,41506.0
21,4.403272261986365,0.0,0.0,0.0007147860094124272,0.0007147860094124272,0.0007147860094124272,1726.9211120569755,40148.1650390625,41506.0,2.0,0.05,5.41082625,11.318,26.648,4888.260187076498,1507.64453125,41506.0
22,4.325169040606572,0.0,0.0,0.0007114133512885828,0.0007114133512885828,0.0007114133512885828,1783.0085505409174,40148.1650390625,41506.0,2.0,0.05,5.2475625,13.47,30.086,4803.866527611262,1507.64453125,41506.0
23,4.263283326075627,0.0,0.0,0.0007078953243155494,0.0007078953243155494,0.0007078953243155494,1788.1386252106752,40148.1650390625,41506.0,2.0,0.05,5.113335,15.306,32.814,4839.82293393772,1507.64453125,41506.0
24,4.2747607964735765,0.0,0.0,0.0007042334716162295,0.0007042334716162295,0.0007042334716162295,1647.967871367959,40148.1650390625,41506.0,2.0,0.05,5.01314125,16.586,34.502,4828.380549837858,1507.64453125,41506.0
25,4.322035330992478,0.0,0.0,0.0007004293994002423,0.0007004293994002423,0.0007004293994002423,1776.0517199988572,40148.1650390625,41506.0,2.0,0.05,4.94906125,17.386,35.252,4755.3287453594685,1507.64453125,41506.0
26,4.077954549055833,0.0,0.0,0.0006964847762593875,0.0006964847762593875,0.0006964847762593875,1765.460835400994,40148.1650390625,41506.0,2.0,0.05,4.91032875,17.87,35.546,4965.537829399423,1507.64453125,41506.0
27,4.139048172877385,0.0,0.0,0.0006924013324357456,0.0006924013324357456,0.0006924013324357456,1640.957889059695,40148.1650390625,41506.0,2.0,0.05,4.88869375,17.914,35.578,4842.974302736145,1507.64453125,41506.0
28,4.191668042769799,0.0,0.0,0.0006881808590627368,0.0006881808590627368,0.0006881808590627368,1810.3058924120198,40148.1650390625,41506.0,2.0,0.05,4.87823375,17.998,35.212,4979.987576342105,1507.64453125,41506.0
29,4.174158829909104,0.0,0.0,0.0006838252073794705,0.0006838252073794705,0.0006838252073794705,1766.2178541428143,40148.1650390625,41506.0,2.0,0.05,4.8728175,17.908,34.836,4899.496348656252,1507.64453125,41506.0
30,4.066341858643752,0.0,0.0,0.0006793362879187305,0.0006793362879187305,0.0006793362879187305,1799.8027379834566,40148.1650390625,41506.0,2.0,0.05,4.8707925,17.862,34.372,4955.945031044488,1507.64453125,41506.0
31,4.125071415534387,0.0,0.0,0.0006747160696689526,0.0006747160696689526,0.0006747160696689526,1762.1332393088876,40148.1650390625,41506.0,2.0,0.05,4.8509425,17.99,34.49,4990.959925258593,1507.64453125,41506.0
32,4.050515064826379,0.0,0.0,0.0006699665792105607,0.0006699665792105607,0.0006699665792105607,1801.6301491600018,40148.1650390625,41506.0,2.0,0.05,4.8164025,18.402,34.844,4970.467089549996,1507.64453125,41506.0
33,4.091563426531279,0.0,0.0,0.0006650898998270421,0.0006650898998270421,0.0006650898998270421,1642.0989516718685,40148.1650390625,41506.0,2.0,0.05,4.761565,18.894,35.746,3459.8952795138694,1507.64453125,41506.0
34,4.003935804733863,0.0,0.0,0.0006600881705911499,0.0006600881705911499,0.0006600881705911499,1671.7526335726461,40148.1650390625,41506.0,2.0,0.05,4.687315,19.6,36.924,4982.39657049699,1507.64453125,41506.0
35,3.91603684425354,0.0,0.0,0.0006549635854266359,0.0006549635854266359,0.0006549635854266359,1801.8569819621346,40148.1650390625,41506.0,2.0,0.05,4.6021925,20.496,38.312,5014.9939123773565,1507.64453125,41506.0
36,3.9069931507110596,0.0,0.0,0.0006497183921459223,0.0006497183921459223,0.0006497183921459223,1763.9316377083846,40148.1650390625,41506.0,2.0,0.05,4.505315,21.714,40.132,4635.693913854625,1507.64453125,41506.0
37,3.994325747856727,0.0,0.0,0.0006443548914641373,0.0006443548914641373,0.0006443548914641373,1801.1460081260386,40148.1650390625,41506.0,2.0,0.05,4.4008425,23.076,41.822,4955.479882647051,1507.64453125,41506.0
38,3.872510167268606,0.0,0.0,0.0006388754359899453,0.0006388754359899453,0.0006388754359899453,1770.2345794886717,40148.1650390625,41506.0,2.0,0.05,4.30588,24.216,43.366,4935.068431283459,1507.64453125,41506.0
39,3.8857588584606466,0.0,0.0,0.0006332824291936149,0.0006332824291936149,0.0006332824291936149,1813.7746985652298,40148.1650390625,41506.0,2.0,0.05,4.205445,25.418,45.29,4951.147613846126,1507.64453125,41506.0
40,3.9592874508637648,0.0,0.0,0.0006275783243527775,0.0006275783243527775,0.0006275783243527775,1802.438771300813,40148.1650390625,41506.0,2.0,0.05,4.104225,26.854,47.246,4958.503619303425,1507.64453125,41506.0
41,3.8441140468303976,0.0,0.0,0.0006217656234763391,0.0006217656234763391,0.0006217656234763391,1753.0252023266055,40148.1650390625,41506.0,2.0,0.05,3.99326875,28.382,49.164,4961.893902570137,1507.64453125,41506.0
42,3.850967187147874,0.0,0.0,0.0006158468762070152,0.0006158468762070152,0.0006158468762070152,1791.1681255579938,40148.1650390625,41506.0,2.0,0.05,3.887865,29.858,51.062,4908.49583833256,1507.64453125,41506.0
43,3.8856755861869225,0.0,0.0,0.0006098246787029749,0.0006098246787029749,0.0006098246787029749,1765.351917132282,40148.1650390625,41506.0,2.0,0.05,3.78315,31.348,52.882,4924.103163214651,1507.64453125,41506.0
44,3.9274733616755557,0.0,0.0,0.0006037016724990788,0.0006037016724990788,0.0006037016724990788,1812.2581440544022,40148.1650390625,41506.0,2.0,0.05,3.68044875,32.912,54.672,4926.84482869848,1507.64453125,41506.0
45,3.752840592310979,0.0,0.0,0.0005974805433482151,0.0005974805433482151,0.0005974805433482151,1798.8146716544172,40148.1650390625,41506.0,2.0,0.05,3.58096,34.318,56.41,4943.107471772707,1507.64453125,41506.0
46,3.9008423456778893,0.0,0.0,0.0005911640200432398,0.0005911640200432398,0.0005911640200432398,1760.5169486998639,40148.1650390625,41506.0,2.0,0.05,3.47663,35.91,58.202,4928.982899478741,1507.64453125,41506.0
47,3.807954659828773,0.0,0.0,0.0005847548732200373,0.0005847548732200373,0.0005847548732200373,1782.986782167894,40148.1650390625,41506.0,2.0,0.05,3.37745875,37.376,59.77,4916.757037082017,1507.64453125,41506.0
48,3.7548852150256815,0.0,0.0,0.0005782559141422288,0.0005782559141422288,0.0005782559141422288,1732.4902912246573,40148.1650390625,41506.0,2.0,0.05,3.267253125,38.918,61.588,4944.630168352573,1507.64453125,41506.0
49,3.8740737254803,0.0,0.0,0.0005716699934680583,0.0005716699934680583,0.0005716699934680583,1808.9601568859416,40148.1650390625,41506.0,2.0,0.05,3.16285,40.5,63.342,4940.046038740063,1507.64453125,41506.0
50,3.7557738652596107,0.0,0.0,0.000565,0.000565,0.000565,1782.3438097692292,40148.1650390625,41506.0,2.0,0.05,3.057128125,42.034,64.944,4939.0390824425085,1507.64453125,41506.0
51,3.7609019462878885,0.0,0.0,0.0005582488594176346,0.0005582488594176346,0.0005582488594176346,1758.847949830972,40148.1650390625,41506.0,2.0,0.05,2.945396875,43.634,66.83,4960.7007095724275,1507.64453125,41506.0
52,3.6673004077031064,0.0,0.0,0.0005514195329943489,0.0005514195329943489,0.0005514195329943489,1788.6081415411304,40148.1650390625,41506.0,2.0,0.05,2.83946875,45.264,68.5,4912.115805288754,1507.64453125,41506.0
53,3.7408273495160618,0.0,0.0,0.0005445150162984232,0.0005445150162984232,0.0005445150162984232,1759.9788880574656,40148.1650390625,41506.0,2.0,0.05,2.731328125,46.912,70.166,4935.987564566546,1507.64453125,41506.0
54,3.6915844770578237,0.0,0.0,0.0005375383378790769,0.0005375383378790769,0.0005375383378790769,1803.2931343965445,40148.1650390625,41506.0,2.0,0.05,2.62384875,48.642,71.702,4943.146969614436,1507.64453125,41506.0
55,3.6932075390448937,0.0,0.0,0.000530492557938046,0.000530492557938046,0.000530492557938046,1799.463158588769,40148.1650390625,41506.0,2.0,0.05,2.51689875,50.334,73.336,4921.542060587371,1507.64453125,41506.0
56,3.7056698890832753,0.0,0.0,0.0005233807669872781,0.0005233807669872781,0.0005233807669872781,1763.462023784934,40148.1650390625,41506.0,2.0,0.05,2.40732125,52.136,74.98,4956.293246846259,1507.64453125,41506.0
57,3.7209856785260715,0.0,0.0,0.0005162060844933309,0.0005162060844933309,0.0005162060844933309,1798.5035104833776,40148.1650390625,41506.0,2.0,0.05,2.30419,53.704,76.552,4963.539327849158,1507.64453125,41506.0
58,3.7016223118855405,0.0,0.0,0.0005089716575090717,0.0005089716575090717,0.0005089716575090717,1756.8126900610841,40148.1650390625,41506.0,2.0,0.05,2.2037675,55.384,77.976,4931.042012607175,1507.64453125,41506.0
59,3.629011245874258,0.0,0.0,0.0005016806592932758,0.0005016806592932758,0.0005016806592932758,1797.7598602513758,40148.1650390625,41506.0,2.0,0.05,2.111238125,56.832,79.29,4972.124926004401,1507.64453125,41506.0
60,3.684118078305171,0.0,0.0,0.0004943362879187306,0.0004943362879187306,0.0004943362879187306,1798.072737184666,40148.1650390625,41506.0,2.0,0.05,2.02314375,58.256,80.542,4931.626554543199,1507.64453125,41506.0
61,3.6494780962283793,0.0,0.0,0.0004869417648694545,0.0004869417648694545,0.0004869417648694545,1767.1260277942329,40148.1650390625,41506.0,2.0,0.05,1.940349375,59.672,81.684,4967.375684267398,1507.64453125,41506.0
62,3.7259003840959988,0.0,0.0,0.0004795003336276483,0.0004795003336276483,0.0004795003336276483,1786.2229124832122,40148.1650390625,41506.0,2.0,0.05,1.863846875,61.086,82.712,4986.407970503338,1507.64453125,41506.0
63,3.644358387360206,0.0,0.0,0.0004720152582509962,0.0004720152582509962,0.0004720152582509962,1764.7089745959845,40148.1650390625,41506.0,2.0,0.05,1.7935725,62.28,83.676,4890.617844316868,1507.64453125,41506.0
64,3.5539836425047655,0.0,0.0,0.00046448982194094267,0.00046448982194094267,0.00046448982194094267,1797.949842252274,40148.1650390625,41506.0,2.0,0.05,1.7295225,63.504,84.618,4984.986342674121,1507.64453125,41506.0
65,3.539722754405095,0.0,0.0,0.000456927325602571,0.000456927325602571,0.000456927325602571,1801.7841722429027,40148.1650390625,41506.0,2.0,0.05,1.67066875,64.58,85.508,4925.896584433097,1507.64453125,41506.0
66,3.618350414129404,0.0,0.0,0.0004493310863967182,0.0004493310863967182,0.0004493310863967182,1768.5567525282795,40148.1650390625,41506.0,2.0,0.05,1.6165775,65.512,86.366,4960.812891747485,1507.64453125,41506.0
67,3.51986523774954,0.0,0.0,0.0004417044362849579,0.0004417044362849579,0.0004417044362849579,1788.9600814574535,40148.1650390625,41506.0,2.0,0.05,1.56586625,66.356,87.016,4908.6729988718125,1507.64453125,41506.0
68,3.6062216575329122,0.0,0.0,0.00043405072056809234,0.00043405072056809234,0.00043405072056809234,1765.352665942639,40148.1650390625,41506.0,2.0,0.05,1.52018875,67.25,87.606,4905.430069543057,1507.64453125,41506.0
69,3.631543526282677,0.0,0.0,0.0004263732964187926,0.0004263732964187926,0.0004263732964187926,1796.9899266028701,40148.1650390625,41506.0,2.0,0.05,1.477409375,68.07,88.24,3499.373846037042,1507.64453125,41506.0
70,3.591705478154696,0.0,0.0,0.00041867553140903193,0.00041867553140903193,0.00041867553140903193,1814.507112973578,40148.1650390625,41506.0,2.0,0.05,1.437805,68.74,88.68,4888.196039328456,1507.64453125,41506.0
71,3.645780774263235,0.0,0.0,0.0004109608020329568,0.0004109608020329568,0.0004109608020329568,1747.7798770772872,40148.1650390625,41506.0,2.0,0.05,1.401783125,69.354,89.152,4955.98215767776,1507.64453125,41506.0
72,3.5563994462673483,0.0,0.0,0.000403232492225846,0.000403232492225846,0.000403232492225846,1592.4811584484319,40148.1650390625,41506.0,2.0,0.05,1.36950875,69.924,89.592,3783.233372951878,1507.64453125,41506.0
73,3.5229361148980947,0.0,0.0,0.00039549399187980395,0.00039549399187980395,0.00039549399187980395,1638.1483784775,40148.1650390625,41506.0,2.0,0.05,1.339988125,70.536,89.998,5011.519326370622,1507.64453125,41506.0
74,3.522914409637451,0.0,0.0,0.0003877486953568421,0.0003877486953568421,0.0003877486953568421,1789.0052678776638,40148.1650390625,41506.0,2.0,0.05,1.31278375,71.112,90.358,4923.087671066364,1507.64453125,41506.0
75,3.4203888911467333,0.0,0.0,0.00038,0.00038,0.00038,1765.879457987031,40148.1650390625,41506.0,2.0,0.05,1.287976875,71.662,90.67,4957.513383724999,1507.64453125,41506.0
76,3.5114571039493265,0.0,0.0,0.00037225130464315807,0.00037225130464315807,0.00037225130464315807,1683.2256141539322,40148.1650390625,41506.0,2.0,0.05,1.265083125,72.108,90.93,4879.031245847918,1507.64453125,41506.0
77,3.521813227580144,0.0,0.0,0.00036450600812019615,0.00036450600812019615,0.00036450600812019615,1771.1322739659868,40148.1650390625,41506.0,2.0,0.05,1.243051875,72.416,91.192,4811.356639993906,1507.64453125,41506.0
78,3.4665216024105368,0.0,0.0,0.0003567675077741542,0.0003567675077741542,0.0003567675077741542,1763.9842693261976,40148.1650390625,41506.0,2.0,0.05,1.22270625,72.702,91.444,4939.648209950124,1507.64453125,41506.0
79,3.4749500017899733,0.0,0.0,0.00034903919796704325,0.00034903919796704325,0.00034903919796704325,1749.8160625061023,40148.1650390625,41506.0,2.0,0.05,1.204589375,73.102,91.672,4935.951317771707,1507.64453125,41506.0
80,3.425978211256174,0.0,0.0,0.0003413244685909683,0.0003413244685909683,0.0003413244685909683,1714.4211241905323,40148.1650390625,41506.0,2.0,0.05,1.18809125,73.41,91.85,4920.703229917754,1507.64453125,41506.0
81,3.462340675867521,0.0,0.0,0.00033362670358120746,0.00033362670358120746,0.00033362670358120746,1770.1428586846419,40148.1650390625,41506.0,2.0,0.05,1.17277,73.704,91.984,4954.840036420751,1507.64453125,41506.0
82,3.482257072742169,0.0,0.0,0.00032594927943190786,0.00032594927943190786,0.00032594927943190786,1782.3452287528444,40148.1650390625,41506.0,2.0,0.05,1.15844375,74.038,92.134,3490.0992710664646,1507.64453125,41506.0
83,3.507337909478408,0.0,0.0,0.0003182955637150421,0.0003182955637150421,0.0003182955637150421,1758.1102329997605,40148.1650390625,41506.0,2.0,0.05,1.14458125,74.234,92.268,2652.786116589456,1507.64453125,41506.0
84,3.4549483886131873,0.0,0.0,0.0003106689136032819,0.0003106689136032819,0.0003106689136032819,1690.8177962540578,40148.1650390625,41506.0,2.0,0.05,1.132065625,74.454,92.386,4944.724486340016,1507.64453125,41506.0
85,3.4412494806142955,0.0,0.0,0.00030307267439742906,0.00030307267439742906,0.00030307267439742906,1755.407845779499,40148.1650390625,41506.0,2.0,0.05,1.1206046875,74.576,92.496,4926.089235710755,1507.64453125,41506.0
86,3.4164317662899313,0.0,0.0,0.0002955101780590575,0.0002955101780590575,0.0002955101780590575,1644.9730917312665,40148.1650390625,41506.0,2.0,0.05,1.109825,74.794,92.608,4967.26085201511,1507.64453125,41506.0
87,3.422410634847788,0.0,0.0,0.0002879847417490038,0.0002879847417490038,0.0002879847417490038,1752.5669574101278,40148.1650390625,41506.0,2.0,0.05,1.099589375,74.99,92.712,4975.956152499416,1507.64453125,41506.0
88,3.372187641950754,0.0,0.0,0.0002804996663723518,0.0002804996663723518,0.0002804996663723518,1807.391436226766,40148.1650390625,41506.0,2.0,0.05,1.089866875,75.17,92.802,4957.122110596701,1507.64453125,41506.0
89,3.4606632819542518,0.0,0.0,0.0002730582351305455,0.0002730582351305455,0.0002730582351305455,1784.0980021679793,40148.1650390625,41506.0,2.0,0.05,1.080981875,75.34,92.862,4975.942456933753,1507.64453125,41506.0
90,3.431623257123507,0.0,0.0,0.0002656637120812695,0.0002656637120812695,0.0002656637120812695,1746.3563037332754,40148.1650390625,41506.0,2.0,0.05,1.072806875,75.488,92.95,4869.259977672218,1507.64453125,41506.0
91,3.3313628343435435,0.0,0.0,0.00025831934070672424,0.00025831934070672424,0.00025831934070672424,1617.5084796285225,40148.1650390625,41506.0,2.0,0.05,1.065175625,75.614,93.024,2311.5131287295385,1507.64453125,41506.0
92,3.3151685916460476,0.0,0.0,0.00025102834249092845,0.00025102834249092845,0.00025102834249092845,1714.110608117917,40148.1650390625,41506.0,2.0,0.05,1.0581821875,75.698,93.124,4986.161255080606,1507.64453125,41506.0
93,3.278535769535945,0.0,0.0,0.00024379391550666924,0.00024379391550666924,0.00024379391550666924,1806.372867566727,40148.1650390625,41506.0,2.0,0.05,1.0514440625,75.868,93.188,4990.805636607631,1507.64453125,41506.0
94,3.2987777636601376,0.0,0.0,0.00023661923301272192,0.00023661923301272192,0.00023661923301272192,1775.624677049337,40148.1650390625,41506.0,2.0,0.05,1.0449690625,76.06,93.25,3318.287301776372,1507.64453125,41506.0
95,3.3793459855593166,0.0,0.0,0.0002295074420619539,0.0002295074420619539,0.0002295074420619539,1694.438091862707,40148.1650390625,41506.0,2.0,0.05,1.0387540625,76.194,93.298,2764.778015424814,1507.64453125,41506.0
96,3.3603481512803297,0.0,0.0,0.0002224616621209231,0.0002224616621209231,0.0002224616621209231,1650.8328019602668,40148.1650390625,41506.0,2.0,0.05,1.0331328125,76.258,93.362,4983.497075407773,1507.64453125,41506.0
97,3.2658718549288235,0.0,0.0,0.00021548498370157693,0.00021548498370157693,0.00021548498370157693,1763.954403202071,40148.1650390625,41506.0,2.0,0.05,1.0277959375,76.346,93.414,4935.785890441733,1507.64453125,41506.0
98,3.287387279363779,0.0,0.0,0.00020858046700565123,0.00020858046700565123,0.00020858046700565123,1646.514075156487,40148.1650390625,41506.0,2.0,0.05,1.0224859375,76.434,93.484,4859.988931059298,1507.64453125,41506.0
99,3.2717546224594116,0.0,0.0,0.0002017511405823653,0.0002017511405823653,0.0002017511405823653,1735.299988351085,40148.1650390625,41506.0,2.0,0.05,1.016959375,76.514,93.522,2792.6686004062244,1507.64453125,41506.0
100,3.3158490107609677,0.0,0.0,0.00019499999999999992,0.00019499999999999992,0.00019499999999999992,1729.3350800559194,40148.1650390625,41506.0,2.0,0.05,1.01211125,76.618,93.548,4680.6311220706275,1507.64453125,41506.0
101,3.2538782266470103,0.0,0.0,0.00018833000653194188,0.00018833000653194188,0.00018833000653194188,1789.9437401641928,40148.1650390625,41506.0,2.0,0.05,1.007685625,76.74,93.622,4897.808684906634,1507.64453125,41506.0
102,3.2248853628452006,0.0,0.0,0.00018174408585777132,0.00018174408585777132,0.00018174408585777132,1642.5468934097692,40148.1650390625,41506.0,2.0,0.05,1.0031940625,76.828,93.656,4946.833998595362,1507.64453125,41506.0
103,3.274322794033931,0.0,0.0,0.00017524512677996273,0.00017524512677996273,0.00017524512677996273,1766.445239925743,40148.1650390625,41506.0,2.0,0.05,0.9988878125,76.908,93.73,1388.5148876971832,1507.64453125,41506.0
104,3.210457150752728,0.0,0.0,0.00016883597995676032,0.00016883597995676032,0.00016883597995676032,1691.4440626515277,40148.1650390625,41506.0,2.0,0.05,0.9944184375,76.988,93.77,4944.742790742122,1507.64453125,41506.0
105,3.3117316869589,0.0,0.0,0.00016251945665178498,0.00016251945665178498,0.00016251945665178498,1807.3846275161213,40148.1650390625,41506.0,2.0,0.05,0.9901940625,77.074,93.798,4813.003245982776,1507.64453125,41506.0
106,3.217840258891766,0.0,0.0,0.00015629832750092132,0.00015629832750092132,0.00015629832750092132,1754.732451132342,40148.1650390625,41506.0,2.0,0.05,0.986013125,77.194,93.866,4965.7405312299,1507.64453125,41506.0
107,3.1352578768363366,0.0,0.0,0.00015017532129702518,0.00015017532129702518,0.00015017532129702518,1802.3430294957136,40148.1650390625,41506.0,2.0,0.05,0.9822646875,77.256,93.91,4987.880590278709,1507.64453125,41506.0
108,3.215950397344736,0.0,0.0,0.0001441531237929848,0.0001441531237929848,0.0001441531237929848,1772.5335013182255,40148.1650390625,41506.0,2.0,0.05,0.978403125,77.366,93.964,4878.552277180133,1507.64453125,41506.0
109,3.2163947087067823,0.0,0.0,0.0001382343765236611,0.0001382343765236611,0.0001382343765236611,1521.23135195726,40148.1650390625,41506.0,2.0,0.05,0.9746615625,77.478,93.982,4867.3797808937325,1507.64453125,41506.0
110,3.1743658505953274,0.0,0.0,0.00013242167564722244,0.00013242167564722244,0.00013242167564722244,1803.7332771135646,40148.1650390625,41506.0,2.0,0.05,0.9710009375,77.55,94.022,4727.091771897319,1507.64453125,41506.0
111,3.1259618263978224,0.0,0.0,0.00012671757080638516,0.00012671757080638516,0.00012671757080638516,1748.102916852441,40148.1650390625,41506.0,2.0,0.05,0.96742625,77.608,94.076,4772.239584653645,1507.64453125,41506.0
112,3.1180181686694803,0.0,0.0,0.00012112456401005475,0.00012112456401005475,0.00012112456401005475,1717.7140037151028,40148.1650390625,41506.0,2.0,0.05,0.9641109375,77.698,94.112,4541.560233593823,1507.64453125,41506.0
113,3.128673654336196,0.0,0.0,0.00011564510853586284,0.00011564510853586284,0.00011564510853586284,1725.402412193523,40148.1650390625,41506.0,2.0,0.05,0.960683125,77.764,94.13,4649.964533563759,1507.64453125,41506.0
114,3.1451208408062277,0.0,0.0,0.0001102816078540778,0.0001102816078540778,0.0001102816078540778,1761.2967695098093,40148.1650390625,41506.0,2.0,0.05,0.9574134375,77.888,94.18,4626.904281539846,1507.64453125,41506.0
115,3.0925088020471425,0.0,0.0,0.00010503641457336408,0.00010503641457336408,0.00010503641457336408,1801.61462071473,40148.1650390625,41506.0,2.0,0.05,0.9542046875,77.95,94.202,2596.9742947156283,1507.64453125,41506.0
116,3.125075101852417,0.0,0.0,9.991182940885017e-05,9.991182940885017e-05,9.991182940885017e-05,1703.0670399088183,40148.1650390625,41506.0,2.0,0.05,0.951095,78.028,94.232,4804.531483425717,1507.64453125,41506.0
117,3.0525191747225247,0.0,0.0,9.491010017295802e-05,9.491010017295802e-05,9.491010017295802e-05,1709.9895604901674,40148.1650390625,41506.0,2.0,0.05,0.9478434375,78.066,94.254,4650.547342167551,1507.64453125,41506.0
118,3.112126194513761,0.0,0.0,9.00334207894393e-05,9.00334207894393e-05,9.00334207894393e-05,1762.2712903177269,40148.1650390625,41506.0,2.0,0.05,0.9450134375,78.126,94.29,2578.159850503629,1507.64453125,41506.0
119,3.1676350098389845,0.0,0.0,8.528393033104738e-05,8.528393033104738e-05,8.528393033104738e-05,1728.5883421353717,40148.1650390625,41506.0,2.0,0.05,0.9420465625,78.188,94.296,4675.724548216057,1507.64453125,41506.0
120,3.1128050914177527,0.0,0.0,8.066371208126949e-05,8.066371208126949e-05,8.066371208126949e-05,1778.4756255902166,40148.1650390625,41506.0,2.0,0.05,0.93941875,78.202,94.338,4456.973789197912,1507.64453125,41506.0
121,3.0354584455490112,0.0,0.0,7.61747926205295e-05,7.61747926205295e-05,7.61747926205295e-05,1686.3923800758814,40148.1650390625,41506.0,2.0,0.05,0.93632625,78.28,94.4,4775.335170872995,1507.64453125,41506.0
