epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
17,4.81962803693918,0.0,0.0,0.0004961279239524642,0.0004961279239524642,0.0004961279239524642,9889.520441700508,4867.47509765625,5348.0,2.0,6.45072125,2.6479999999427797,8.350000001220703,8756.303392564854,717.57080078125,5348.0
18,4.704201441544753,0.0,0.0,0.0004956603764285287,0.0004956603764285287,0.0004956603764285287,9924.237980297312,4867.47509765625,5348.0,2.0,6.33503,3.691999999923706,10.785999997558594,8650.675365829604,717.57080078125,5348.0
19,4.754541452114399,0.0,0.0,0.0004951664377823218,0.0004951664377823218,0.0004951664377823218,9916.896172987039,4867.47509765625,5348.0,2.0,6.19524875,5.339999999694824,14.334000004272461,8678.880805970803,717.57080078125,5348.0
20,4.7342245028569145,0.0,0.0,0.0004946461621797824,0.0004946461621797824,0.0004946461621797824,9844.333083366613,4867.47509765625,5348.0,2.0,6.03175,7.361999990844726,18.56600001953125,8641.033321810044,717.57080078125,5348.0
21,4.647274860968957,0.0,0.0,0.0004940996066749931,0.0004940996066749931,0.0004940996066749931,9886.434044974189,4867.47509765625,5348.0,2.0,5.84561375,9.994000006103516,23.587999985351562,8639.510797720042,717.57080078125,5348.0
22,4.52495604294997,0.0,0.0,0.0004935268312039243,0.0004935268312039243,0.0004935268312039243,9913.857952812474,4867.47509765625,5348.0,2.0,5.63928,12.908000007324219,28.937999998779297,8666.175550106265,717.57080078125,5348.0
23,4.517676646892841,0.0,0.0,0.0004929278985778609,0.0004929278985778609,0.0004929278985778609,9966.587356266682,4867.47509765625,5348.0,2.0,5.417135,16.254000001220703,34.386000012207035,8804.565615184403,717.57080078125,5348.0
24,4.523985550953792,0.0,0.0,0.0004923028744765145,0.0004923028744765145,0.0004923028744765145,9950.262480050276,4867.47509765625,5348.0,2.0,5.1857375,19.696000001220703,39.76599997924804,8720.245928871735,717.57080078125,5348.0
25,4.5836803546318645,0.0,0.0,0.0004916518274408217,0.0004916518274408217,0.0004916518274408217,9962.886130723124,4867.47509765625,5348.0,2.0,4.94914625,23.35800000488281,44.564000065917966,8689.836309355474,717.57080078125,5348.0
26,4.383957532735971,0.0,0.0,0.0004909748288654262,0.0004909748288654262,0.0004909748288654262,9988.942543304125,4867.47509765625,5348.0,2.0,4.7104625,26.612000017089844,48.99400002441406,8668.346999904974,717.57080078125,5348.0
27,4.4284197642253,0.0,0.0,0.0004902719529908511,0.0004902719529908511,0.0004902719529908511,9968.970914761872,4867.47509765625,5348.0,2.0,4.47877125,29.80399999633789,53.11000001953125,8787.075513301692,717.57080078125,5348.0
28,4.4489471178788405,0.0,0.0,0.0004895432768953564,0.0004895432768953564,0.0004895432768953564,9990.160187394513,4867.47509765625,5348.0,2.0,4.25083125,32.79399999511719,56.765999987792966,8802.390416608307,717.57080078125,5348.0
29,4.434255013099084,0.0,0.0,0.0004887888804864878,0.0004887888804864878,0.0004887888804864878,9849.184115959912,4867.47509765625,5348.0,2.0,4.03157,35.599999986572264,59.87399997558594,8864.564179949868,717.57080078125,5348.0
30,4.373221920086787,0.0,0.0,0.00048800884649231267,0.00048800884649231267,0.00048800884649231267,9890.44476481918,4867.47509765625,5348.0,2.0,3.8271925,38.258000002441406,62.63399997558594,8904.711924150091,717.57080078125,5348.0
31,4.355356298960173,0.0,0.0,0.0004872032604523485,0.0004872032604523485,0.0004872032604523485,9908.526129944694,4867.47509765625,5348.0,2.0,3.63558,40.48799999389649,65.05799999023438,8823.595369231445,717.57080078125,5348.0
32,4.269199738135705,0.0,0.0,0.0004863722107081829,0.0004863722107081829,0.0004863722107081829,9910.193166147365,4867.47509765625,5348.0,2.0,3.45881875,42.589999986572266,67.28399998535156,8699.117068355337,717.57080078125,5348.0
33,4.360505837660569,0.0,0.0,0.00048551578839378526,0.00048551578839378526,0.00048551578839378526,9871.690983949145,4867.47509765625,5348.0,2.0,3.2944925,44.52399998168945,69.22999995605468,8747.170618443955,717.57080078125,5348.0
34,4.275649474217341,0.0,0.0,0.00048463408742551345,0.00048463408742551345,0.00048463408742551345,9893.473003144854,4867.47509765625,5348.0,2.0,3.142548125,46.24799997558594,70.85800002685546,8791.074650055074,717.57080078125,5348.0
35,4.216479805799631,0.0,0.0,0.0004837272044918144,0.0004837272044918144,0.0004837272044918144,9844.749332307365,4867.47509765625,5348.0,2.0,3.00380875,47.807999965820315,72.38200002441407,8659.746033880154,717.57080078125,5348.0
36,4.21703421152555,0.0,0.0,0.0004827952390426216,0.0004827952390426216,0.0004827952390426216,9794.569617461024,4867.47509765625,5348.0,2.0,2.87835125,49.2619999609375,73.63400002441406,8772.101101824876,717.57080078125,5348.0
37,4.217666341708257,0.0,0.0,0.00048183829327844873,0.00048183829327844873,0.00048183829327844873,9857.55793260833,4867.47509765625,5348.0,2.0,2.765165625,50.597999985351564,74.76800002441406,8834.881172088484,717.57080078125,5348.0
38,4.202479325808012,0.0,0.0,0.0004808564721391826,0.0004808564721391826,0.0004808564721391826,9823.709556530663,4867.47509765625,5348.0,2.0,2.660455,51.76400000732422,75.81399999511719,8730.409830769713,717.57080078125,5348.0
39,4.163778891930213,0.0,0.0,0.0004798498832925754,0.0004798498832925754,0.0004798498832925754,9845.483738484514,4867.47509765625,5348.0,2.0,2.564320625,52.76400000732422,76.78200001220704,8790.425744750155,717.57080078125,5348.0
40,4.286074620026809,0.0,0.0,0.0004788186371224372,0.0004788186371224372,0.0004788186371224372,9918.722558883597,4867.47509765625,5348.0,2.0,2.477091875,53.68600000732422,77.57999998046876,8906.96220404707,717.57080078125,5348.0
41,4.142855873474708,0.0,0.0,0.0004777628467165318,0.0004777628467165318,0.0004777628467165318,9956.99930021973,4867.47509765625,5348.0,2.0,2.3966828125,54.59600000244141,78.45600000488281,8950.145880645034,717.57080078125,5348.0
42,4.09826202575977,0.0,0.0,0.0004766826278541748,0.0004766826278541748,0.0004766826278541748,9869.141051792814,4867.47509765625,5348.0,2.0,2.32402625,55.44000002685547,79.13599995361328,8851.701399936299,717.57080078125,5348.0
43,4.157539441035344,0.0,0.0,0.0004755780989935374,0.0004755780989935374,0.0004755780989935374,9932.043114831422,4867.47509765625,5348.0,2.0,2.25785875,56.200000051269534,79.76399998046875,8722.535259655255,717.57080078125,5348.0
44,4.166761545034555,0.0,0.0,0.00047444938125865615,0.00047444938125865615,0.00047444938125865615,9891.114135401076,4867.47509765625,5348.0,2.0,2.1982471875,56.94,80.34799997802735,8888.60708117605,717.57080078125,5348.0
45,4.084762564072242,0.0,0.0,0.0004732965984261501,0.0004732965984261501,0.0004732965984261501,10000.392193187954,4867.47509765625,5348.0,2.0,2.143951875,57.57999997314453,80.88399994873046,8799.43976345195,717.57080078125,5348.0
46,4.0478240710038405,0.0,0.0,0.0004721198769116476,0.0004721198769116476,0.0004721198769116476,9896.04806584061,4867.47509765625,5348.0,2.0,2.094139375,58.24799997314453,81.32999997314454,8915.539189903631,717.57080078125,5348.0
47,4.061222534913283,0.0,0.0,0.00047091934575592306,0.00047091934575592306,0.00047091934575592306,9870.236137818665,4867.47509765625,5348.0,2.0,2.0480759375,58.861999970703124,81.77399997070313,8935.132148567569,717.57080078125,5348.0
48,4.087752470603356,0.0,0.0,0.00046969513661074654,0.00046969513661074654,0.00046969513661074654,9849.674119015239,4867.47509765625,5348.0,2.0,2.0072940625,59.44399999511719,82.21199997070312,8765.48090329487,717.57080078125,5348.0
49,4.052957598979656,0.0,0.0,0.0004684473837244464,0.0004684473837244464,0.0004684473837244464,9915.408430736707,4867.47509765625,5348.0,2.0,1.96932875,60.024000043945314,82.60599997070312,8724.708188608112,717.57080078125,5348.0
50,4.021403431892395,0.0,0.0,0.0004671762239271875,0.0004671762239271875,0.0004671762239271875,9853.70181223413,4867.47509765625,5348.0,2.0,1.9337915625,60.58599999023438,83.03199997314454,8794.948701947917,717.57080078125,5348.0
51,4.039225743367122,0.0,0.0,0.0004658817966159662,0.0004658817966159662,0.0004658817966159662,9880.524518629827,4867.47509765625,5348.0,2.0,1.90040625,61.04600001220703,83.34999997070312,8743.755203606119,717.57080078125,5348.0
52,3.966843660061176,0.0,0.0,0.0004645642437393242,0.0004645642437393242,0.0004645642437393242,9883.36508156576,4867.47509765625,5348.0,2.0,1.8701809375,61.450000009765624,83.62199997070313,8771.36437822728,717.57080078125,5348.0
53,4.050813913345337,0.0,0.0,0.0004632237097817817,0.0004632237097817817,0.0004632237097817817,9894.291731284817,4867.47509765625,5348.0,2.0,1.841328125,61.910000061035156,83.92799999511719,8693.245758857473,717.57080078125,5348.0
54,4.043876281151404,0.0,0.0,0.0004618603417479937,0.0004618603417479937,0.0004618603417479937,9765.512160385262,4867.47509765625,5348.0,2.0,1.81379,62.33599998046875,84.17599997070313,8776.712837395578,717.57080078125,5348.0
55,3.953947058090797,0.0,0.0,0.0004604742891466289,0.0004604742891466289,0.0004604742891466289,9884.11715211123,4867.47509765625,5348.0,2.0,1.785871875,62.793999978027344,84.51199997070313,8748.733517581573,717.57080078125,5348.0
56,3.9687114495497484,0.0,0.0,0.00045906570397397437,0.00045906570397397437,0.00045906570397397437,9885.22251170221,4867.47509765625,5348.0,2.0,1.75892375,63.19999997802734,84.83399999511718,8703.057473324074,717.57080078125,5348.0
57,3.9420420940105734,0.0,0.0,0.00045763474069726763,0.00045763474069726763,0.00045763474069726763,9869.866501213075,4867.47509765625,5348.0,2.0,1.732560625,63.610000004882814,85.14199999511719,8744.439531642236,717.57080078125,5348.0
58,3.94647086583651,0.0,0.0,0.0004561815562377575,0.0004561815562377575,0.0004561815562377575,9811.777718294796,4867.47509765625,5348.0,2.0,1.7071525,64.02199998046875,85.41599997070313,8661.483534792189,717.57080078125,5348.0
59,3.9575699934592614,0.0,0.0,0.0004547063099534958,0.0004547063099534958,0.0004547063099534958,9897.427175610565,4867.47509765625,5348.0,2.0,1.6813409375,64.46599998046875,85.62999997070312,8826.542929496143,717.57080078125,5348.0
60,4.0038799230869,0.0,0.0,0.00045320916362186214,0.00045320916362186214,0.00045320916362186214,9885.219565445306,4867.47509765625,5348.0,2.0,1.654600625,64.8420000048828,85.93599999511719,8567.968481312846,717.57080078125,5348.0
61,3.9123641069118795,0.0,0.0,0.0004516902814218231,0.0004516902814218231,0.0004516902814218231,9805.395704766195,4867.47509765625,5348.0,2.0,1.628390625,65.23600003173829,86.25200004394532,8890.839427730896,717.57080078125,5348.0
62,3.959856079174922,0.0,0.0,0.0004501498299159281,0.0004501498299159281,0.0004501498299159281,9825.79882727452,4867.47509765625,5348.0,2.0,1.6025390625,65.63999998046874,86.51400004394532,8873.675021928702,717.57080078125,5348.0
63,3.892030743452219,0.0,0.0,0.0004485879780320441,0.0004485879780320441,0.0004485879780320441,9910.916071281548,4867.47509765625,5348.0,2.0,1.5775071875,65.99000000732421,86.83000004394532,8748.467825471664,717.57080078125,5348.0
64,3.8937486776938806,0.0,0.0,0.00044700489704483076,0.00044700489704483076,0.00044700489704483076,9881.32981988847,4867.47509765625,5348.0,2.0,1.5525071875,66.39600000732422,87.12400006835938,8921.179962380618,717.57080078125,5348.0
65,3.863274546769949,0.0,0.0,0.0004454007605569579,0.0004454007605569579,0.0004454007605569579,9882.729897019715,4867.47509765625,5348.0,2.0,1.5262940625,66.87599998046875,87.41200001464844,8762.360163891473,717.57080078125,5348.0
66,3.942092547049889,0.0,0.0,0.0004437757444800684,0.0004437757444800684,0.0004437757444800684,9899.778567559511,4867.47509765625,5348.0,2.0,1.50079375,67.22399998046875,87.78000009277343,8763.711320285502,717.57080078125,5348.0
67,3.8353782342030454,0.0,0.0,0.0004421300270154874,0.0004421300270154874,0.0004421300270154874,9863.503963474317,4867.47509765625,5348.0,2.0,1.47596,67.65999998046875,88.09000001464844,8813.887965909664,717.57080078125,5348.0
68,3.8914708540989804,0.0,0.0,0.00044046378863468033,0.00044046378863468033,0.00044046378863468033,9781.695652822416,4867.47509765625,5348.0,2.0,1.452781875,68.06199998046876,88.3620000390625,8701.930402216645,717.57080078125,5348.0
69,3.8891405509068417,0.0,0.0,0.0004387772120594626,0.0004387772120594626,0.0004387772120594626,9831.490642571633,4867.47509765625,5348.0,2.0,1.43132875,68.38399997802735,88.59400001464844,8752.882670039238,717.57080078125,5348.0
70,3.8743074582173276,0.0,0.0,0.00043707048224196166,0.00043707048224196166,0.00043707048224196166,9859.729421550594,4867.47509765625,5348.0,2.0,1.41076375,68.84200000244141,88.83200006347656,8811.669283574975,717.57080078125,5348.0
71,3.9299824971419115,0.0,0.0,0.0004353437863443349,0.0004353437863443349,0.0004353437863443349,9868.82460752901,4867.47509765625,5348.0,2.0,1.3920071875,69.15799999755859,89.05999998291016,8667.089203135234,717.57080078125,5348.0
72,3.8677022640521708,0.0,0.0,0.00043359731371824586,0.00043359731371824586,0.00043359731371824586,9957.793697040894,4867.47509765625,5348.0,2.0,1.3746759375,69.47600002441406,89.24399998291015,8861.28563498721,717.57080078125,5348.0
73,3.776507249245277,0.0,0.0,0.0004318312558840987,0.0004318312558840987,0.0004318312558840987,9908.225682278464,4867.47509765625,5348.0,2.0,1.358905625,69.78,89.42399998291016,8815.925797228561,717.57080078125,5348.0
74,3.803543833585886,0.0,0.0,0.00043004580651003686,0.00043004580651003686,0.00043004580651003686,9878.49785483609,4867.47509765625,5348.0,2.0,1.3442765625,70.04000002441406,89.58799998291016,8674.256111329503,717.57080078125,5348.0
75,3.7488562143765964,0.0,0.0,0.0004282411613907041,0.0004282411613907041,0.0004282411613907041,9866.241733355851,4867.47509765625,5348.0,2.0,1.3306003125,70.25399997314453,89.71000000732423,8734.95381014644,717.57080078125,5348.0
76,3.8202075316355777,0.0,0.0,0.0004264175184257746,0.0004264175184257746,0.0004264175184257746,9838.52581197083,4867.47509765625,5348.0,2.0,1.31765875,70.4419999975586,89.87400000732421,8705.399218646386,717.57080078125,5348.0
77,3.8189970621695886,0.0,0.0,0.00042457507759824966,0.00042457507759824966,0.00042457507759824966,9867.65281479137,4867.47509765625,5348.0,2.0,1.305833125,70.64400001953125,89.99800000732422,8711.455227653247,717.57080078125,5348.0
78,3.7963927342341495,0.0,0.0,0.0004227140409525287,0.0004227140409525287,0.0004227140409525287,9901.428118942786,4867.47509765625,5348.0,2.0,1.2949990625,70.83400001953125,90.11600003173828,8606.354271126227,717.57080078125,5348.0
79,3.841004866820115,0.0,0.0,0.0004208346125722519,0.0004208346125722519,0.0004208346125722519,9925.465110434478,4867.47509765625,5348.0,2.0,1.2840859375,71.00000001953126,90.22200003173828,8687.880460778078,717.57080078125,5348.0
80,3.7689122328391442,0.0,0.0,0.0004189369985579203,0.0004189369985579203,0.0004189369985579203,9928.707953170639,4867.47509765625,5348.0,2.0,1.2742165625,71.16800001953125,90.29600003173829,8750.244400771035,717.57080078125,5348.0
81,3.7867509585160475,0.0,0.0,0.0004170214070042947,0.0004170214070042947,0.0004170214070042947,9929.284068349798,4867.47509765625,5348.0,2.0,1.2647115625,71.36600004638672,90.40800003173828,8572.409372246717,717.57080078125,5348.0
82,3.8022437003942637,0.0,0.0,0.0004150880479775759,0.0004150880479775759,0.0004150880479775759,9906.79950333507,4867.47509765625,5348.0,2.0,1.255443125,71.52800001953125,90.53399997802734,8561.969735773575,717.57080078125,5348.0
83,3.835015113537128,0.0,0.0,0.00041313713349236793,0.00041313713349236793,0.00041313713349236793,9940.507444510295,4867.47509765625,5348.0,2.0,1.24653875,71.71599997070312,90.62400005615234,8621.057575405663,717.57080078125,5348.0
84,3.7804258786714993,0.0,0.0,0.000411168877488429,0.000411168877488429,0.000411168877488429,9939.382645113003,4867.47509765625,5348.0,2.0,1.237894375,71.88199997070312,90.71800005615235,8925.042313210106,717.57080078125,5348.0
85,3.8166529398698072,0.0,0.0,0.0004091834958072102,0.0004091834958072102,0.0004091834958072102,9930.614219677269,4867.47509765625,5348.0,2.0,1.2299709375,72.01999999511719,90.80799997802734,8885.3359536325,717.57080078125,5348.0
86,3.80595391530257,0.0,0.0,0.0004071812061681861,0.0004071812061681861,0.0004071812061681861,9954.922572431262,4867.47509765625,5348.0,2.0,1.22219984375,72.16799996826173,90.90800005615235,8939.782799058394,717.57080078125,5348.0
87,3.7480970437710104,0.0,0.0,0.0004051622281449793,0.0004051622281449793,0.0004051622281449793,9896.512921467216,4867.47509765625,5348.0,2.0,1.21497859375,72.34399999511719,91.00600005615235,8573.262704362141,717.57080078125,5348.0
88,3.7761572691110463,0.0,0.0,0.00040312678314128193,0.00040312678314128193,0.00040312678314128193,9920.14200790829,4867.47509765625,5348.0,2.0,1.2082090625,72.46199999511718,91.11200005615234,8661.120812350118,717.57080078125,5348.0
89,3.802005171775818,0.0,0.0,0.0004010750943665759,0.0004010750943665759,0.0004010750943665759,9794.739972503581,4867.47509765625,5348.0,2.0,1.20185125,72.59399999511719,91.19000000244141,8760.682600289596,717.57080078125,5348.0
90,3.806625476250282,0.0,0.0,0.00039900738681165594,0.00039900738681165594,0.00039900738681165594,9905.623369061923,4867.47509765625,5348.0,2.0,1.1953384375,72.73799999511719,91.25000000244141,8871.28428738695,717.57080078125,5348.0
91,3.723156397159283,0.0,0.0,0.0003969238872239563,0.0003969238872239563,0.0003969238872239563,9891.47050604327,4867.47509765625,5348.0,2.0,1.18920625,72.86999999267579,91.30600000244141,8901.316722142,717.57080078125,5348.0
92,3.706838213480436,0.0,0.0,0.0003948248240826858,0.0003948248240826858,0.0003948248240826858,9886.652726642904,4867.47509765625,5348.0,2.0,1.18347484375,72.93999999267578,91.37800000244141,8784.968931027619,717.57080078125,5348.0
93,3.706416056706355,0.0,0.0,0.00039271042757377207,0.00039271042757377207,0.00039271042757377207,9919.860909690875,4867.47509765625,5348.0,2.0,1.1779159375,73.04599999267577,91.4660000024414,8732.729229395209,717.57080078125,5348.0
94,3.726322183242211,0.0,0.0,0.0003905809295646193,0.0003905809295646193,0.0003905809295646193,9912.583180325051,4867.47509765625,5348.0,2.0,1.1724378125,73.16599999267578,91.5100000024414,8923.045987117961,717.57080078125,5348.0
95,3.73026075729957,0.0,0.0,0.00038843656357868164,0.00038843656357868164,0.00038843656357868164,9921.44866072372,4867.47509765625,5348.0,2.0,1.1673196875,73.24399996582031,91.5400000024414,8856.819512241269,717.57080078125,5348.0
96,3.7040359790508566,0.0,0.0,0.0003862775647698542,0.0003862775647698542,0.0003862775647698542,9940.772628112827,4867.47509765625,5348.0,2.0,1.16278578125,73.3299999658203,91.62000002685546,8858.653468215602,717.57080078125,5348.0
97,3.6973509054917555,0.0,0.0,0.00038410416989668604,0.00038410416989668604,0.00038410416989668604,9891.991861133773,4867.47509765625,5348.0,2.0,1.158006875,73.47199999023438,91.69800002685547,8867.946772157562,717.57080078125,5348.0
98,3.6853146644739003,0.0,0.0,0.00038191661729641694,0.00038191661729641694,0.00038191661729641694,9983.78289147339,4867.47509765625,5348.0,2.0,1.15319640625,73.55399999023437,91.71800005126953,8800.290149336855,717.57080078125,5348.0
99,3.6506635592533994,0.0,0.0,0.000379715146858841,0.000379715146858841,0.000379715146858841,9964.293284086087,4867.47509765625,5348.0,2.0,1.14862,73.65199996582031,91.78400005126953,8795.147141750804,717.57080078125,5348.0
100,3.685249081024757,0.0,0.0,0.0003775,0.0003775,0.0003775,9960.438324532679,4867.47509765625,5348.0,2.0,1.1444334375,73.74399999023437,91.82000005126953,8805.49204542129,717.57080078125,5348.0
101,3.674972341610835,0.0,0.0,0.00037527141963570953,0.00037527141963570953,0.00037527141963570953,9868.453155372865,4867.47509765625,5348.0,2.0,1.14057859375,73.8419999658203,91.85200005126953,8780.647031096143,717.57080078125,5348.0
102,3.6311977734932532,0.0,0.0,0.0003730296501549202,0.0003730296501549202,0.0003730296501549202,9969.78903366495,4867.47509765625,5348.0,2.0,1.1365478125,73.93199999267578,91.88800005126953,8931.439074219734,717.57080078125,5348.0
103,3.712796926498413,0.0,0.0,0.00037077493739291826,0.00037077493739291826,0.00037077493739291826,9942.752655466556,4867.47509765625,5348.0,2.0,1.13236046875,74.06399999267578,91.94600005126954,8871.036241288233,717.57080078125,5348.0
104,3.6527165724680972,0.0,0.0,0.0003685075286043662,0.0003685075286043662,0.0003685075286043662,9960.434576221787,4867.47509765625,5348.0,2.0,1.12846390625,74.17399996582031,92.00600005126954,8861.58743092889,717.57080078125,5348.0
105,3.671139570382925,0.0,0.0,0.000366227672436189,0.000366227672436189,0.000366227672436189,9955.090675236148,4867.47509765625,5348.0,2.0,1.124655,74.23599996582031,92.03200005126953,8934.222390887055,717.57080078125,5348.0
106,3.6703618581478414,0.0,0.0,0.0003639356189003072,0.0003639356189003072,0.0003639356189003072,9879.756735485933,4867.47509765625,5348.0,2.0,1.12088421875,74.3179999658203,92.11200005126953,8764.500236733014,717.57080078125,5348.0
107,3.609616985687843,0.0,0.0,0.00036163161934622026,0.00036163161934622026,0.00036163161934622026,9898.352065637495,4867.47509765625,5348.0,2.0,1.11708859375,74.42999999023438,92.13400005126954,8749.972410587041,717.57080078125,5348.0
108,3.6557508431948147,0.0,0.0,0.00035931592643344284,0.00035931592643344284,0.00035931592643344284,9841.998164095978,4867.47509765625,5348.0,2.0,1.113546875,74.54800001464844,92.19400002685546,8838.43111306851,717.57080078125,5348.0
109,3.6658532986274133,0.0,0.0,0.0003569887941037983,0.0003569887941037983,0.0003569887941037983,9874.134645310363,4867.47509765625,5348.0,2.0,1.11032015625,74.59399999023438,92.24800002685546,8933.617637781053,717.57080078125,5348.0
110,3.6795877126547007,0.0,0.0,0.00035465047755357104,0.00035465047755357104,0.00035465047755357104,9943.701494549967,4867.47509765625,5348.0,2.0,1.1067728125,74.67199996337891,92.29600002685547,8760.198448182962,717.57080078125,5348.0
111,3.603505327151372,0.0,0.0,0.00035230123320552126,0.00035230123320552126,0.00035230123320552126,9976.835445861178,4867.47509765625,5348.0,2.0,1.10347703125,74.6819999633789,92.32000002685547,8836.50796740749,717.57080078125,5348.0
112,3.623168257566599,0.0,0.0,0.00034994131868076525,0.00034994131868076525,0.00034994131868076525,9914.736756006483,4867.47509765625,5348.0,2.0,1.1003371875,74.76799993896485,92.38000002685547,8687.66235885954,717.57080078125,5348.0
113,3.6042271302296567,0.0,0.0,0.0003475709927705245,0.0003475709927705245,0.0003475709927705245,9878.92796885264,4867.47509765625,5348.0,2.0,1.09707078125,74.80799993896484,92.43200002685546,8681.863283438937,717.57080078125,5348.0
114,3.6528498301139245,0.0,0.0,0.00034519051540774615,0.00034519051540774615,0.00034519051540774615,9853.059015263769,4867.47509765625,5348.0,2.0,1.0938884375,74.91999993896485,92.48400002685547,8641.505815616818,717.57080078125,5348.0
115,3.6105806735845714,0.0,0.0,0.00034280014763859854,0.00034280014763859854,0.00034280014763859854,9864.929548503449,4867.47509765625,5348.0,2.0,1.0906078125,74.9619999609375,92.54000002685547,8775.872143178376,717.57080078125,5348.0
116,3.6224316633664646,0.0,0.0,0.00034040015159384477,0.00034040015159384477,0.00034040015159384477,9952.960557169754,4867.47509765625,5348.0,2.0,1.0875421875,75.01199993652344,92.58000002685547,8778.58174605098,717.57080078125,5348.0
117,3.58166320507343,0.0,0.0,0.00033799079046009645,0.00033799079046009645,0.00033799079046009645,9956.244806125387,4867.47509765625,5348.0,2.0,1.0846865625,75.06999993652343,92.60800002685546,8796.431684321173,717.57080078125,5348.0
118,3.5697468244112454,0.0,0.0,0.0003355723284509529,0.0003355723284509529,0.0003355723284509529,9976.6531588976,4867.47509765625,5348.0,2.0,1.08208265625,75.10999993652344,92.64000005126952,8740.434252650344,717.57080078125,5348.0
