epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
25,4.275422624588012,0.0,0.0,0.000965745789630079,0.000965745789630079,0.000965745789630079,426.9140956607527,33675.80126953125,35522.0,2.0,392,0.015000000000000003,3.5449609375,22.02,51.1,1222.0747460445264,3292.1396484375,35522.0,0.0
26,4.268816455841065,0.0,0.0,0.0009629895815577914,0.0009629895815577914,0.0009629895815577914,425.2012121423425,33675.80126953125,35522.0,2.0,392,0.0175,3.53421875,22.53,51.82,1244.0863096029948,3292.1396484375,35522.0,0.0
27,4.256855197906495,0.0,0.0,0.0009601314744859503,0.0009601314744859503,0.0009601314744859503,426.355272569602,33675.80126953125,35522.0,2.0,392,0.02,3.523671875,23.17,52.54,1216.6465681204095,3292.1396484375,35522.0,0.0
28,4.228542144775391,0.0,0.0,0.0009571721736097088,0.0009571721736097088,0.0009571721736097088,425.34346099320845,33675.80126953125,35522.0,2.0,392,0.0225,3.51140625,23.86,53.21,1248.20579701657,3292.1396484375,35522.0,0.0
29,4.220950598716736,0.0,0.0,0.000954112409092277,0.000954112409092277,0.000954112409092277,428.56365636401625,33675.80126953125,35522.0,2.0,392,0.025,3.501328125,24.12,53.74,1234.3786562028138,3292.1396484375,35522.0,0.0
30,4.2433860492706295,0.0,0.0,0.0009509529358847655,0.0009509529358847655,0.0009509529358847655,425.71740571627043,33675.80126953125,35522.0,2.0,392,0.027500000000000004,3.49375,24.63,54.38,1206.0807021146836,3292.1396484375,35522.0,0.0
31,4.194289247512818,0.0,0.0,0.0009476945335399121,0.0009476945335399121,0.0009476945335399121,425.50930248700377,33675.80126953125,35522.0,2.0,392,0.030000000000000006,3.484296875,25.34,54.8,1211.9636705401424,3292.1396484375,35522.0,0.0
32,4.200093496322632,0.0,0.0,0.0009443380060197386,0.0009443380060197386,0.0009443380060197386,426.3782307111691,33675.80126953125,35522.0,2.0,392,0.0325,3.4737890625,25.68,55.56,1239.2990047176522,3292.1396484375,35522.0,0.0
33,4.194030993461609,0.0,0.0,0.0009408841814971861,0.0009408841814971861,0.0009408841814971861,426.18644908479325,33675.80126953125,35522.0,2.0,392,0.035,3.4631640625,26.04,56.05,1255.5849122800714,3292.1396484375,35522.0,0.0
34,4.186720764160156,0.0,0.0,0.0009373339121517746,0.0009373339121517746,0.0009373339121517746,423.2524141646628,33675.80126953125,35522.0,2.0,392,0.0375,3.4526171875,26.66,56.65,1207.2298095878357,3292.1396484375,35522.0,0.0
35,4.173569024085999,0.0,0.0,0.0009336880739593415,0.0009336880739593415,0.0009336880739593415,424.4554190454923,33675.80126953125,35522.0,2.0,392,0.04,3.4397265625,27.08,57.37,1221.1148587814896,3292.1396484375,35522.0,0.0
36,4.146860291481018,0.0,0.0,0.0009299475664759069,0.0009299475664759069,0.0009299475664759069,424.5879548046025,33675.80126953125,35522.0,2.0,392,0.0425,3.4236328125,27.68,57.76,1267.7338011216123,3292.1396484375,35522.0,0.0
37,4.136565093040466,0.0,0.0,0.0009261133126157217,0.0009261133126157217,0.0009261133126157217,427.8485687421721,33675.80126953125,35522.0,2.0,392,0.045,3.4048828125,28.17,58.64,1266.1403076407387,3292.1396484375,35522.0,0.0
38,4.150122343063354,0.0,0.0,0.0009221862584235528,0.0009221862584235528,0.0009221862584235528,428.4530365395818,33675.80126953125,35522.0,2.0,392,0.0475,3.38640625,28.54,58.99,1238.1822169241336,3292.1396484375,35522.0,0.0
39,4.1370915603637695,0.0,0.0,0.0009181673728412606,0.0009181673728412606,0.0009181673728412606,427.61571830729736,33675.80126953125,35522.0,2.0,392,0.05,3.3675,28.86,59.37,1247.513370610281,3292.1396484375,35522.0,0.0
40,4.095600246429443,0.0,0.0,0.0009140576474687263,0.0009140576474687263,0.0009140576474687263,426.9408192714829,33675.80126953125,35522.0,2.0,392,0.05,3.345078125,29.27,59.83,1253.8233009728474,3292.1396484375,35522.0,0.0
41,4.125819784164428,0.0,0.0,0.0009098580963191908,0.0009098580963191908,0.0009098580963191908,428.69017727699173,33675.80126953125,35522.0,2.0,392,0.05,3.322890625,29.56,60.16,1252.1514755837113,3292.1396484375,35522.0,0.0
42,4.109828078269959,0.0,0.0,0.0009055697555690606,0.0009055697555690606,0.0009055697555690606,425.47873336715816,33675.80126953125,35522.0,2.0,392,0.05,3.2986328125,29.98,60.55,1245.4169513488218,3292.1396484375,35522.0,0.0
43,4.0899107551574705,0.0,0.0,0.0009011936833022483,0.0009011936833022483,0.0009011936833022483,429.0998150447848,33675.80126953125,35522.0,2.0,392,0.05,3.272421875,30.27,60.91,1245.5404775769966,3292.1396484375,35522.0,0.0
44,4.084833510398865,0.0,0.0,0.0008967309592491052,0.0008967309592491052,0.0008967309592491052,429.7161150089831,33675.80126953125,35522.0,2.0,392,0.05,3.24546875,30.66,61.46,1245.4889560248062,3292.1396484375,35522.0,0.0
45,4.08728802394867,0.0,0.0,0.000892182684520014,0.000892182684520014,0.000892182684520014,428.7167871679994,33675.80126953125,35522.0,2.0,392,0.05,3.2185546875,31.18,61.9,1255.8349876976615,3292.1396484375,35522.0,0.0
46,4.040245393753052,0.0,0.0,0.0008875499813337069,0.0008875499813337069,0.0008875499813337069,429.4660184781472,33675.80126953125,35522.0,2.0,392,0.05,3.1884765625,31.61,62.4,1234.1470384618735,3292.1396484375,35522.0,0.0
47,4.045157831192016,0.0,0.0,0.0008828339927403744,0.0008828339927403744,0.0008828339927403744,429.0466061376861,33675.80126953125,35522.0,2.0,392,0.05,3.1595703125,32.02,62.68,1250.5925646777694,3292.1396484375,35522.0,0.0
48,4.023537418365478,0.0,0.0,0.0008780358823396353,0.0008780358823396353,0.0008780358823396353,428.6617280483962,33675.80126953125,35522.0,2.0,392,0.05,3.131171875,32.44,63.28,1262.276205982286,3292.1396484375,35522.0,0.0
49,4.037019250869751,0.0,0.0,0.000873156833993435,0.000873156833993435,0.000873156833993435,428.99316295624055,33675.80126953125,35522.0,2.0,392,0.05,3.102890625,32.93,63.62,1256.9890975637247,3292.1396484375,35522.0,0.0
50,4.03354812335968,0.0,0.0,0.0008681980515339464,0.0008681980515339464,0.0008681980515339464,428.7099293103046,33675.80126953125,35522.0,2.0,392,0.05,3.07375,33.24,64.22,1255.7896795163003,3292.1396484375,35522.0,33.24
51,4.023002235412598,0.0,0.0,0.0008631607584665414,0.0008631607584665414,0.0008631607584665414,428.83287906755237,33675.80126953125,35522.0,2.0,392,0.05,3.0466796875,33.65,64.5,1246.007583756447,3292.1396484375,35522.0,33.65
52,3.993263153076172,0.0,0.0,0.0008580461976679099,0.0008580461976679099,0.0008580461976679099,428.70146530742704,33675.80126953125,35522.0,2.0,392,0.05,3.01875,34.1,65.0,1261.998497265507,3292.1396484375,35522.0,34.1
53,4.001152244567871,0.0,0.0,0.0008528556310793981,0.0008528556310793981,0.0008528556310793981,428.70864102158134,33675.80126953125,35522.0,2.0,392,0.05,2.990625,34.66,65.47,1225.6681306601952,3292.1396484375,35522.0,34.66
54,3.97940172290802,0.0,0.0,0.0008475903393956434,0.0008475903393956434,0.0008475903393956434,428.5269419473247,33675.80126953125,35522.0,2.0,392,0.05,2.9628125,34.97,65.77,1251.7992937546308,3292.1396484375,35522.0,34.97
55,3.9741479845047,0.0,0.0,0.0008422516217485827,0.0008422516217485827,0.0008422516217485827,429.6331801081275,33675.80126953125,35522.0,2.0,392,0.05,2.93625,35.43,65.98,1258.3897445008918,3292.1396484375,35522.0,35.43
56,3.9741410923004152,0.0,0.0,0.0008368407953869105,0.0008368407953869105,0.0008368407953869105,428.856339849934,33675.80126953125,35522.0,2.0,392,0.05,2.9103515625,35.72,66.24,1230.0958651509097,3292.1396484375,35522.0,35.72
57,3.944888221740723,0.0,0.0,0.0008313591953510675,0.0008313591953510675,0.0008313591953510675,429.4279226319197,33675.80126953125,35522.0,2.0,392,0.05,2.8844140625,36.06,66.65,1250.404622954012,3292.1396484375,35522.0,36.06
58,3.9547838945388794,0.0,0.0,0.0008258081741438395,0.0008258081741438395,0.0008258081741438395,428.96814903434233,33675.80126953125,35522.0,2.0,392,0.05,2.85859375,36.65,67.17,1234.003760114111,3292.1396484375,35522.0,36.65
59,3.934119673728943,0.0,0.0,0.0008201891013966478,0.0008201891013966478,0.0008201891013966478,428.59467389198073,33675.80126953125,35522.0,2.0,392,0.05,2.83390625,37.01,67.35,1262.1526803965123,3292.1396484375,35522.0,37.01
60,3.9045310115814207,0.0,0.0,0.0008145033635316131,0.0008145033635316131,0.0008145033635316131,428.11933623170825,33675.80126953125,35522.0,2.0,392,0.05,2.808046875,37.6,67.87,1236.5223234180119,3292.1396484375,35522.0,37.6
61,3.8863131589889526,0.0,0.0,0.0008087523634194754,0.0008087523634194754,0.0008087523634194754,429.1726395173301,33675.80126953125,35522.0,2.0,392,0.05,2.781796875,38.02,68.27,1230.3291044349035,3292.1396484375,35522.0,38.02
62,3.9114504470825193,0.0,0.0,0.0008029375200334589,0.0008029375200334589,0.0008029375200334589,428.8235780729593,33675.80126953125,35522.0,2.0,392,0.05,2.7564453125,38.37,68.6,1237.395646193511,3292.1396484375,35522.0,38.37
63,3.91969455909729,0.0,0.0,0.0007970602680991593,0.0007970602680991593,0.0007970602680991593,428.5169432299215,33675.80126953125,35522.0,2.0,392,0.05,2.73109375,38.91,68.98,1252.994017432024,3292.1396484375,35522.0,38.91
64,3.898633625984192,0.0,0.0,0.0007911220577405485,0.0007911220577405485,0.0007911220577405485,428.60136951653976,33675.80126953125,35522.0,2.0,392,0.05,2.7053125,39.45,69.33,1221.817646242487,3292.1396484375,35522.0,39.45
65,3.920725905418396,0.0,0.0,0.000785124354122177,0.000785124354122177,0.000785124354122177,428.05239223203716,33675.80126953125,35522.0,2.0,392,0.05,2.6805078125,39.96,69.79,1262.3083448304214,3292.1396484375,35522.0,39.96
66,3.88887584400177,0.0,0.0,0.0007790686370876671,0.0007790686370876671,0.0007790686370876671,428.66010096517306,33675.80126953125,35522.0,2.0,392,0.05,2.6554296875,40.28,70.12,1233.0490460716815,3292.1396484375,35522.0,40.28
67,3.8419615573883057,0.0,0.0,0.0007729564007945835,0.0007729564007945835,0.0007729564007945835,428.68274017352024,33675.80126953125,35522.0,2.0,392,0.05,2.6299609375,40.6,70.68,1236.15162549525,3292.1396484375,35522.0,40.6
68,3.865139449119568,0.0,0.0,0.0007667891533457719,0.0007667891533457719,0.0007667891533457719,429.07647159043637,33675.80126953125,35522.0,2.0,392,0.05,2.605703125,41.05,70.97,1232.8048822353994,3292.1396484375,35522.0,41.05
69,3.8740098237991334,0.0,0.0,0.0007605684164172581,0.0007605684164172581,0.0007605684164172581,428.62047474450253,33675.80126953125,35522.0,2.0,392,0.05,2.58234375,41.59,71.44,1253.0195088525506,3292.1396484375,35522.0,41.59
70,3.84950901889801,0.0,0.0,0.000754295724882796,0.000754295724882796,0.000754295724882796,429.4339373162034,33675.80126953125,35522.0,2.0,392,0.05,2.5587890625,42.05,71.84,1252.3023271041134,3292.1396484375,35522.0,42.05
71,3.82736990070343,0.0,0.0,0.0007479726264351617,0.0007479726264351617,0.0007479726264351617,428.32757236038174,33675.80126953125,35522.0,2.0,392,0.05,2.53421875,42.56,72.24,1264.2900921294422,3292.1396484375,35522.0,42.56
72,3.8074233722686768,0.0,0.0,0.0007416006812042827,0.0007416006812042827,0.0007416006812042827,428.75913634165454,33675.80126953125,35522.0,2.0,392,0.05,2.5099609375,43.12,72.61,1237.3342836378827,3292.1396484375,35522.0,43.12
73,3.7927496061325074,0.0,0.0,0.000735181461372299,0.000735181461372299,0.000735181461372299,428.2687465783358,33675.80126953125,35522.0,2.0,392,0.05,2.487578125,43.45,72.9,1238.1367846566238,3292.1396484375,35522.0,43.45
74,3.815788390159607,0.0,0.0,0.0007287165507856513,0.0007287165507856513,0.0007287165507856513,428.7497473841159,33675.80126953125,35522.0,2.0,392,0.05,2.4647265625,43.84,73.22,1239.017953587282,3292.1396484375,35522.0,43.84
75,3.80765950012207,0.0,0.0,0.0007222075445642905,0.0007222075445642905,0.0007222075445642905,427.77796859013864,33675.80126953125,35522.0,2.0,392,0.05,2.4415234375,44.25,73.59,1244.3287980924997,3292.1396484375,35522.0,44.25
76,3.7850061025619506,0.0,0.0,0.0007156560487081052,0.0007156560487081052,0.0007156560487081052,429.539195178125,33675.80126953125,35522.0,2.0,392,0.05,2.4191796875,44.56,74.02,1228.6848587899908,3292.1396484375,35522.0,44.56
77,3.7766017503738403,0.0,0.0,0.0007090636797006658,0.0007090636797006658,0.0007090636797006658,429.62233142770407,33675.80126953125,35522.0,2.0,392,0.05,2.39587890625,44.92,74.44,1261.6831088698857,3292.1396484375,35522.0,44.92
78,3.7648169975280763,0.0,0.0,0.0007024320641103813,0.0007024320641103813,0.0007024320641103813,428.428833018255,33675.80126953125,35522.0,2.0,392,0.05,2.37341796875,45.35,74.9,1255.6040441170637,3292.1396484375,35522.0,45.35
79,3.7384863357543945,0.0,0.0,0.0006957628381891673,0.0006957628381891673,0.0006957628381891673,428.34568554354064,33675.80126953125,35522.0,2.0,392,0.05,2.35025390625,45.69,75.3,1264.1470451498956,3292.1396484375,35522.0,45.69
80,3.7418966884613036,0.0,0.0,0.0006890576474687264,0.0006890576474687264,0.0006890576474687264,429.8131151853822,33675.80126953125,35522.0,2.0,392,0.05,2.32896484375,46.18,75.73,1260.4439247835771,3292.1396484375,35522.0,46.18
81,3.7381897945404052,0.0,0.0,0.0006823181463545369,0.0006823181463545369,0.0006823181463545369,428.77647162389195,33675.80126953125,35522.0,2.0,392,0.05,2.30798828125,46.74,75.86,1259.006806878962,3292.1396484375,35522.0,46.74
82,3.7404717235565186,0.0,0.0,0.0006755459977176532,0.0006755459977176532,0.0006755459977176532,428.72630790336643,33675.80126953125,35522.0,2.0,392,0.05,2.28767578125,47.2,76.08,1261.1906773672674,3292.1396484375,35522.0,47.2
83,3.759489996910095,0.0,0.0,0.0006687428724844178,0.0006687428724844178,0.0006687428724844178,427.7919801198077,33675.80126953125,35522.0,2.0,392,0.05,2.2683203125,47.57,76.3,1225.9306160117908,3292.1396484375,35522.0,47.57
84,3.69812060546875,0.0,0.0,0.0006619104492241846,0.0006619104492241846,0.0006619104492241846,428.007091145088,33675.80126953125,35522.0,2.0,392,0.05,2.24802734375,48.0,76.46,1232.3693097877556,3292.1396484375,35522.0,48.0
85,3.7152803297042847,0.0,0.0,0.0006550504137351575,0.0006550504137351575,0.0006550504137351575,429.66355774379116,33675.80126953125,35522.0,2.0,392,0.05,2.22771484375,48.41,76.85,1237.1691350737985,3292.1396484375,35522.0,48.41
86,3.7067402696609495,0.0,0.0,0.0006481644586284443,0.0006481644586284443,0.0006481644586284443,428.8586112614575,33675.80126953125,35522.0,2.0,392,0.05,2.20689453125,48.93,77.21,1263.1148968484256,3292.1396484375,35522.0,48.93
87,3.6888580751419067,0.0,0.0,0.0006412542829104307,0.0006412542829104307,0.0006412542829104307,427.195639372612,33675.80126953125,35522.0,2.0,392,0.05,2.187109375,49.3,77.53,1250.1807772258253,3292.1396484375,35522.0,49.3
88,3.6856840496063232,0.0,0.0,0.0006343215915635762,0.0006343215915635762,0.0006343215915635762,428.4808146143661,33675.80126953125,35522.0,2.0,392,0.05,2.16794921875,49.61,77.78,1254.3306259619128,3292.1396484375,35522.0,49.61
89,3.710489727973938,0.0,0.0,0.0006273680951257343,0.0006273680951257343,0.0006273680951257343,428.8828607367338,33675.80126953125,35522.0,2.0,392,0.05,2.1495703125,49.98,77.92,1260.7098845205514,3292.1396484375,35522.0,49.98
90,3.7171413135528564,0.0,0.0,0.000620395509268104,0.000620395509268104,0.000620395509268104,428.61555067115944,33675.80126953125,35522.0,2.0,392,0.05,2.13234375,50.2,78.19,1264.6593669490849,3292.1396484375,35522.0,50.2
91,3.6847948656082155,0.0,0.0,0.0006134055543719123,0.0006134055543719123,0.0006134055543719123,428.733956875577,33675.80126953125,35522.0,2.0,392,0.05,2.1146484375,50.56,78.58,1272.2311512247734,3292.1396484375,35522.0,50.56
92,3.6622468252182006,0.0,0.0,0.000606399955103937,0.000606399955103937,0.000606399955103937,426.3849344174179,33675.80126953125,35522.0,2.0,392,0.05,2.09658203125,50.89,78.85,1249.1595811383665,3292.1396484375,35522.0,50.89
93,3.6916359424591065,0.0,0.0,0.0005993804399909705,0.0005993804399909705,0.0005993804399909705,428.5420043868118,33675.80126953125,35522.0,2.0,392,0.05,2.0794140625,51.33,79.17,1254.7233064474851,3292.1396484375,35522.0,51.33
94,3.6378636016845705,0.0,0.0,0.0005923487409933315,0.0005923487409933315,0.0005923487409933315,429.589498276796,33675.80126953125,35522.0,2.0,392,0.05,2.061953125,51.53,79.4,1230.613989916797,3292.1396484375,35522.0,51.53
95,3.6495466117858886,0.0,0.0,0.0005853065930775303,0.0005853065930775303,0.0005853065930775303,428.7904013525649,33675.80126953125,35522.0,2.0,392,0.05,2.04447265625,51.93,79.89,1246.2609310689081,3292.1396484375,35522.0,51.93
96,3.6011972885131835,0.0,0.0,0.0005782557337881911,0.0005782557337881911,0.0005782557337881911,428.67410111926216,33675.80126953125,35522.0,2.0,392,0.05,2.02669921875,52.38,80.24,1243.1247056536142,3292.1396484375,35522.0,52.38
97,3.5783370914459227,0.0,0.0,0.0005711979028193392,0.0005711979028193392,0.0005711979028193392,429.03350411632107,33675.80126953125,35522.0,2.0,392,0.05,2.0097265625,52.79,80.53,1231.7723243580035,3292.1396484375,35522.0,52.79
98,3.6611895446777343,0.0,0.0,0.0005641348415851578,0.0005641348415851578,0.0005641348415851578,428.423340078452,33675.80126953125,35522.0,2.0,392,0.05,1.9930859375,53.17,80.78,1234.0161404320386,3292.1396484375,35522.0,53.17
99,3.5948925609588622,0.0,0.0,0.0005570682927903193,0.0005570682927903193,0.0005570682927903193,428.8214271603114,33675.80126953125,35522.0,2.0,392,0.05,1.9771484375,53.41,80.98,1256.0983286597923,3292.1396484375,35522.0,53.41
100,3.642098482131958,0.0,0.0,0.00055,0.00055,0.00055,428.7362769512313,33675.80126953125,35522.0,2.0,392,0.05,1.96125,53.8,81.34,1250.0085682264178,3292.1396484375,35522.0,53.8
101,3.610088923454285,0.0,0.0,0.0005429317072096808,0.0005429317072096808,0.0005429317072096808,428.5556526541918,33675.80126953125,35522.0,2.0,392,0.05,1.94587890625,54.16,81.58,1225.6686679113188,3292.1396484375,35522.0,54.16
102,3.651476881980896,0.0,0.0,0.0005358651584148423,0.0005358651584148423,0.0005358651584148423,426.0700221394277,33675.80126953125,35522.0,2.0,392,0.05,1.93205078125,54.55,81.91,1262.827427659444,3292.1396484375,35522.0,54.55
103,3.575175760269165,0.0,0.0,0.0005288020971806609,0.0005288020971806609,0.0005288020971806609,428.05303091006124,33675.80126953125,35522.0,2.0,392,0.05,1.91728515625,54.76,82.11,1257.616023685364,3292.1396484375,35522.0,54.76
104,3.599700616836548,0.0,0.0,0.000521744266211809,0.000521744266211809,0.000521744266211809,428.638942122348,33675.80126953125,35522.0,2.0,392,0.05,1.90275390625,55.13,82.25,1241.5383777460459,3292.1396484375,35522.0,55.13
105,3.653732349395752,0.0,0.0,0.0005146934069224699,0.0005146934069224699,0.0005146934069224699,428.7465506216265,33675.80126953125,35522.0,2.0,392,0.05,1.88908203125,55.51,82.51,1259.6501231493548,3292.1396484375,35522.0,55.51
106,3.5888267040252684,0.0,0.0,0.0005076512590066686,0.0005076512590066686,0.0005076512590066686,428.5031678473515,33675.80126953125,35522.0,2.0,392,0.05,1.87537109375,55.78,82.69,1235.867557247916,3292.1396484375,35522.0,55.78
107,3.544644432067871,0.0,0.0,0.0005006195600090296,0.0005006195600090296,0.0005006195600090296,429.498282995646,33675.80126953125,35522.0,2.0,392,0.05,1.86033203125,56.16,83.02,1247.4066662302746,3292.1396484375,35522.0,56.16
108,3.5443707361221315,0.0,0.0,0.0004936000448960632,0.0004936000448960632,0.0004936000448960632,427.6903495047574,33675.80126953125,35522.0,2.0,392,0.05,1.8455859375,56.47,83.25,1258.126385443507,3292.1396484375,35522.0,56.47
109,3.5411929712295533,0.0,0.0,0.0004865944456280879,0.0004865944456280879,0.0004865944456280879,428.6410307532881,33675.80126953125,35522.0,2.0,392,0.05,1.830859375,56.99,83.51,1235.07057634069,3292.1396484375,35522.0,56.99
110,3.5586742658615114,0.0,0.0,0.0004796044907318961,0.0004796044907318961,0.0004796044907318961,428.2532993110986,33675.80126953125,35522.0,2.0,392,0.05,1.81646484375,57.24,83.6,1261.9623874008116,3292.1396484375,35522.0,57.24
111,3.5504804067611695,0.0,0.0,0.00047263190487426563,0.00047263190487426563,0.00047263190487426563,428.98602510036847,33675.80126953125,35522.0,2.0,392,0.05,1.80330078125,57.51,83.8,1257.6085952066937,3292.1396484375,35522.0,57.51
112,3.5362760190963747,0.0,0.0,0.0004656784084364239,0.0004656784084364239,0.0004656784084364239,428.67651518243974,33675.80126953125,35522.0,2.0,392,0.05,1.78970703125,57.66,84.03,1269.0010741554531,3292.1396484375,35522.0,57.66
