epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
0,4.619432319641113,0.0,0.0,1e-06,1e-06,1e-06,375.9053037376307,30678.71728515625,37392.0,2.0,392,0.0,4.67421875,1.0,4.01,1183.6681661720304,5359.69677734375,35616.0,0.0
1,4.509170705795288,0.0,0.0,5.0950000000000005e-05,5.0950000000000005e-05,5.0950000000000005e-05,384.4151841189518,30673.44775390625,35618.0,2.0,392,0.0,4.62421875,1.18,5.51,1174.300189232291,5359.69677734375,35618.0,0.0
2,4.437567281723022,0.0,0.0,0.00010090000000000001,0.00010090000000000001,0.00010090000000000001,386.1595375835877,30673.44775390625,35618.0,2.0,392,0.0,4.550703125,2.14,8.72,1162.684115385013,5359.69677734375,35618.0,0.0
3,4.411771139144897,0.0,0.0,0.00015085000000000003,0.00015085000000000003,0.00015085000000000003,386.1732465130991,30673.44775390625,35618.0,2.0,392,0.0,4.463359375,4.03,14.58,1161.9042801545427,5359.69677734375,35618.0,0.0
4,4.378618549346924,0.0,0.0,0.00020080000000000003,0.00020080000000000003,0.00020080000000000003,386.23823548721737,30673.44775390625,35618.0,2.0,392,0.0,4.377109375,6.23,20.97,1168.784035511517,5359.69677734375,35618.0,0.0
5,4.369180528640747,0.0,0.0,0.00025075000000000005,0.00025075000000000005,0.00025075000000000005,385.63241869920995,30673.44775390625,35618.0,2.0,392,0.0,4.29890625,7.92,25.43,1169.1380082994976,5359.69677734375,35618.0,0.0
6,4.364337152481079,0.0,0.0,0.0003007000000000001,0.0003007000000000001,0.0003007000000000001,385.99982305298334,30673.44775390625,35618.0,2.0,392,0.0,4.23171875,9.46,28.17,1167.3290560902706,5359.69677734375,35618.0,0.0
7,4.334069600105286,0.0,0.0,0.0003506500000000001,0.0003506500000000001,0.0003506500000000001,385.80006554078545,30673.44775390625,35618.0,2.0,392,0.0,4.17375,10.26,30.17,1182.4906743235235,5359.69677734375,35618.0,0.0
8,4.344121831893921,0.0,0.0,0.0004006000000000001,0.0004006000000000001,0.0004006000000000001,386.3826833880063,30673.44775390625,35618.0,2.0,392,0.0,4.125078125,10.86,31.65,1161.8600246848275,5359.69677734375,35618.0,0.0
9,4.3392721405029295,0.0,0.0,0.0004505500000000001,0.0004505500000000001,0.0004505500000000001,366.16367205980845,30673.44775390625,35618.0,2.0,392,0.0,4.0821484375,11.47,33.25,1157.6672382912889,5359.69677734375,35618.0,0.0
10,4.311706062316895,0.0,0.0,0.0005005000000000001,0.0005005000000000001,0.0005005000000000001,366.7904745775546,30673.44775390625,35618.0,2.0,392,0.0,4.04109375,12.03,34.41,1164.3354856433043,5359.69677734375,35618.0,0.0
11,4.325889101028443,0.0,0.0,0.0005504500000000001,0.0005504500000000001,0.0005504500000000001,386.50068680819965,30673.44775390625,35618.0,2.0,392,0.0,4.0022265625,12.81,35.58,1188.2214597016025,5359.69677734375,35618.0,0.0
12,4.317904578208923,0.0,0.0,0.0006004000000000002,0.0006004000000000002,0.0006004000000000002,386.1409912974677,30673.44775390625,35618.0,2.0,392,0.0,3.96375,13.44,37.09,1161.6010609960863,5359.69677734375,35618.0,0.0
13,4.313211652755737,0.0,0.0,0.0006503500000000002,0.0006503500000000002,0.0006503500000000002,385.9656021503863,30673.44775390625,35618.0,2.0,392,0.0,3.9246484375,14.06,38.45,1170.620699941367,5359.69677734375,35618.0,0.0
14,4.315172573089599,0.0,0.0,0.0007003000000000002,0.0007003000000000002,0.0007003000000000002,386.4248282978841,30673.44775390625,35618.0,2.0,392,0.0,3.884921875,14.91,39.49,1173.8909088262976,5359.69677734375,35618.0,0.0
15,4.297418527603149,0.0,0.0,0.0007502500000000002,0.0007502500000000002,0.0007502500000000002,385.56673102020505,30673.44775390625,35618.0,2.0,392,0.0,3.844375,15.72,41.26,1175.1961257090768,5359.69677734375,35618.0,0.0
16,4.305537518501282,0.0,0.0,0.0008002000000000002,0.0008002000000000002,0.0008002000000000002,386.3175475928571,30673.44775390625,35618.0,2.0,392,0.0,3.8071875,16.6,42.58,1154.773567491444,5359.69677734375,35618.0,0.0
17,4.2736443357467655,0.0,0.0,0.0008501500000000001,0.0008501500000000001,0.0008501500000000001,386.0833160834225,30673.44775390625,35618.0,2.0,392,0.0,3.7687109375,17.36,43.79,1177.2748640449938,5359.69677734375,35618.0,0.0
18,4.280058314323425,0.0,0.0,0.0009001000000000001,0.0009001000000000001,0.0009001000000000001,386.09344560409073,30673.44775390625,35618.0,2.0,392,0.0,3.732421875,18.11,45.12,1150.2538382894327,5359.69677734375,35618.0,0.0
19,4.267709809303284,0.0,0.0,0.0009500500000000001,0.0009500500000000001,0.0009500500000000001,386.1630160994092,30673.44775390625,35618.0,2.0,392,0.0,3.6954296875,18.8,46.38,1174.4146468516153,5359.69677734375,35618.0,0.0
20,4.25939873790741,0.0,0.0,0.0009779754323328191,0.0009779754323328191,0.0009779754323328191,384.25625065262255,30904.0263671875,35620.0,2.0,392,0.0025,3.6598828125,19.73,47.61,1169.659241662864,5359.69677734375,35620.0,0.0
21,4.250153325080872,0.0,0.0,0.0009757384114723954,0.0009757384114723954,0.0009757384114723954,383.3584338436835,30904.0263671875,35620.0,2.0,392,0.005,3.6259375,20.66,48.44,1162.5650368357285,5359.69677734375,35620.0,0.0
22,4.228305300712585,0.0,0.0,0.0009733963460294015,0.0009733963460294015,0.0009733963460294015,324.7515739933371,30904.0263671875,35620.0,2.0,392,0.0075000000000000015,3.59265625,21.53,50.0,1172.3259670722703,5359.69677734375,35620.0,0.0
23,4.229223603248596,0.0,0.0,0.0009709498138734404,0.0009709498138734404,0.0009709498138734404,376.3339501831766,30904.0263671875,35620.0,2.0,392,0.01,3.5630859375,22.22,51.18,1180.596631529621,5359.69677734375,35620.0,0.0
24,4.224592267036438,0.0,0.0,0.0009683994186497131,0.0009683994186497131,0.0009683994186497131,384.42055994053464,30904.0263671875,35620.0,2.0,392,0.0125,3.538828125,22.83,52.17,1188.692808153218,5359.69677734375,35620.0,0.0
25,4.212592595100403,0.0,0.0,0.000965745789630079,0.000965745789630079,0.000965745789630079,384.11275411395377,30904.0263671875,35620.0,2.0,392,0.015000000000000003,3.5159765625,23.58,53.13,1169.35942761858,5359.69677734375,35620.0,0.0
26,4.195950165748596,0.0,0.0,0.0009629895815577914,0.0009629895815577914,0.0009629895815577914,383.7605780433233,30904.0263671875,35620.0,2.0,392,0.0175,3.491875,24.5,54.12,1156.8460935278408,5359.69677734375,35620.0,0.0
27,4.18913364982605,0.0,0.0,0.0009601314744859503,0.0009601314744859503,0.0009601314744859503,384.08100747611235,30904.0263671875,35620.0,2.0,392,0.02,3.4725390625,25.1,55.53,1149.8112776687553,5359.69677734375,35620.0,0.0
28,4.204954716682434,0.0,0.0,0.0009571721736097088,0.0009571721736097088,0.0009571721736097088,384.0708060223139,30904.0263671875,35620.0,2.0,392,0.0225,3.456015625,26.05,56.36,1177.6155165794507,5359.69677734375,35620.0,0.0
29,4.166056846618653,0.0,0.0,0.000954112409092277,0.000954112409092277,0.000954112409092277,384.27121188534454,30904.0263671875,35620.0,2.0,392,0.025,3.4401171875,26.66,57.01,1179.6067801155773,5359.69677734375,35620.0,0.0
30,4.166326658248901,0.0,0.0,0.0009509529358847655,0.0009509529358847655,0.0009509529358847655,384.7007531784738,30904.0263671875,35620.0,2.0,392,0.027500000000000004,3.4239453125,27.39,57.85,1176.0384256863617,5359.69677734375,35620.0,0.0
31,4.161506817817688,0.0,0.0,0.0009476945335399121,0.0009476945335399121,0.0009476945335399121,383.7926531144742,30904.0263671875,35620.0,2.0,392,0.030000000000000006,3.40734375,27.81,58.81,1177.6489115314525,5359.69677734375,35620.0,0.0
32,4.1409521493911745,0.0,0.0,0.0009443380060197386,0.0009443380060197386,0.0009443380060197386,383.7341156340608,30904.0263671875,35620.0,2.0,392,0.0325,3.388359375,28.68,59.51,1156.476532617388,5359.69677734375,35620.0,0.0
33,4.14390939617157,0.0,0.0,0.0009408841814971861,0.0009408841814971861,0.0009408841814971861,384.34154789400424,30904.0263671875,35620.0,2.0,392,0.035,3.369453125,29.36,60.06,1176.064509388683,5359.69677734375,35620.0,0.0
34,4.153115443229675,0.0,0.0,0.0009373339121517746,0.0009373339121517746,0.0009373339121517746,368.79762655463617,30904.0263671875,35620.0,2.0,392,0.0375,3.3498828125,29.77,60.75,1177.3731788846212,5359.69677734375,35620.0,0.0
35,4.107961133003235,0.0,0.0,0.0009336880739593415,0.0009336880739593415,0.0009336880739593415,383.6211804062311,30904.0263671875,35620.0,2.0,392,0.04,3.3258203125,30.32,61.53,1152.3886744504139,5359.69677734375,35620.0,0.0
36,4.100331525802613,0.0,0.0,0.0009299475664759069,0.0009299475664759069,0.0009299475664759069,383.87669484126536,30904.0263671875,35620.0,2.0,392,0.0425,3.301171875,31.1,62.27,1157.8174993942878,5359.69677734375,35620.0,0.0
37,4.113503420829773,0.0,0.0,0.0009261133126157217,0.0009261133126157217,0.0009261133126157217,369.1922662744999,30904.0263671875,35620.0,2.0,392,0.045,3.2762890625,31.92,62.93,1175.7546135212522,5359.69677734375,35620.0,0.0
38,4.118478492736816,0.0,0.0,0.0009221862584235528,0.0009221862584235528,0.0009221862584235528,383.4109299652078,30904.0263671875,35620.0,2.0,392,0.0475,3.2525390625,32.19,63.44,1148.8085713642447,5359.69677734375,35620.0,0.0
39,4.093977306365967,0.0,0.0,0.0009181673728412606,0.0009181673728412606,0.0009181673728412606,383.18038524802074,30904.0263671875,35620.0,2.0,392,0.05,3.225703125,32.61,63.93,1149.1099960748436,5359.69677734375,35620.0,0.0
40,4.069448781967163,0.0,0.0,0.0009140576474687263,0.0009140576474687263,0.0009140576474687263,384.3656482329227,30904.0263671875,35620.0,2.0,392,0.05,3.1987890625,33.21,64.23,1170.4156225822162,5359.69677734375,35620.0,0.0
41,4.080141052246094,0.0,0.0,0.0009098580963191908,0.0009098580963191908,0.0009098580963191908,384.0071335700179,30904.0263671875,35620.0,2.0,392,0.05,3.171640625,33.72,64.75,1165.9721703115574,5359.69677734375,35620.0,0.0
42,4.062332684516907,0.0,0.0,0.0009055697555690606,0.0009055697555690606,0.0009055697555690606,383.17453367855376,30904.0263671875,35620.0,2.0,392,0.05,3.1452734375,34.16,65.3,1169.4814347543575,5359.69677734375,35620.0,0.0
43,4.036353903770447,0.0,0.0,0.0009011936833022483,0.0009011936833022483,0.0009011936833022483,384.3671276144475,30904.0263671875,35620.0,2.0,392,0.05,3.1176953125,34.79,65.63,1154.1599994496537,5359.69677734375,35620.0,0.0
44,4.037387292861938,0.0,0.0,0.0008967309592491052,0.0008967309592491052,0.0008967309592491052,383.77111346430155,30904.0263671875,35620.0,2.0,392,0.05,3.0894140625,35.3,66.02,1140.8860919772062,5359.69677734375,35620.0,0.0
45,4.018685111045837,0.0,0.0,0.000892182684520014,0.000892182684520014,0.000892182684520014,384.2170939144218,30904.0263671875,35620.0,2.0,392,0.05,3.059921875,35.78,66.26,1183.435285072819,5359.69677734375,35620.0,0.0
46,4.014447524070739,0.0,0.0,0.0008875499813337069,0.0008875499813337069,0.0008875499813337069,384.17784381192706,30904.0263671875,35620.0,2.0,392,0.05,3.03015625,36.07,66.65,1150.5351918789843,5359.69677734375,35620.0,0.0
