epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
13,4.803508593485906,0.0,0.0,0.0004977332209155036,0.0004977332209155036,0.0004977332209155036,3318.7234590240773,17218.74951171875,17740.0,2.0,6.8256175,0.523999999961853,1.7399999999427795,8705.48377914813,1158.47314453125,17740.0
14,4.738764726198637,0.0,0.0,0.0004973717215759322,0.0004973717215759322,0.0004973717215759322,3333.2009156509976,17218.74951171875,17740.0,2.0,6.800245,0.5939999999809266,2.065999999923706,8598.637634981036,1158.47314453125,17740.0
15,4.627729324194101,0.0,0.0,0.0004969836434458088,0.0004969836434458088,0.0004969836434458088,3285.2169725897147,17218.74951171875,17740.0,2.0,6.76659375,0.714,2.4199999999427795,8645.24129626018,1158.47314453125,17740.0
16,4.556274377382719,0.0,0.0,0.0004965690290822737,0.0004965690290822737,0.0004965690290822737,3337.6960360209,17218.74951171875,17740.0,2.0,6.72115875,0.858,2.977999999923706,8576.713509904854,1158.47314453125,17740.0
17,4.522284526091355,0.0,0.0,0.0004961279239524642,0.0004961279239524642,0.0004961279239524642,3309.11043384415,17218.74951171875,17740.0,2.0,6.66136375,1.134,3.6599999999427797,8597.779244300551,1158.47314453125,17740.0
18,4.419144300314096,0.0,0.0,0.0004956603764285287,0.0004956603764285287,0.0004956603764285287,3326.0846722321826,17218.74951171875,17740.0,2.0,6.58249375,1.46,4.694000001068115,8721.760408606277,1158.47314453125,17740.0
19,4.432609017078693,0.0,0.0,0.0004951664377823218,0.0004951664377823218,0.0004951664377823218,3333.646049711853,17218.74951171875,17740.0,2.0,6.48001375,2.018,6.320000001449585,8664.591171665295,1158.47314453125,17740.0
20,4.41845180438115,0.0,0.0,0.0004946461621797824,0.0004946461621797824,0.0004946461621797824,3304.1480716211386,17218.74951171875,17740.0,2.0,6.35237875,2.896,8.996000000152588,8442.378182031614,1158.47314453125,17740.0
21,4.339489533351018,0.0,0.0,0.0004940996066749931,0.0004940996066749931,0.0004940996066749931,3326.6545540309057,17218.74951171875,17740.0,2.0,6.19524,4.459999999980926,12.722000002746581,8528.555107614065,1158.47314453125,17740.0
22,4.212993200008686,0.0,0.0,0.0004935268312039243,0.0004935268312039243,0.0004935268312039243,3284.692840732763,17218.74951171875,17740.0,2.0,6.00738625,6.756000000610352,17.927999996643067,8663.972615733526,1158.47314453125,17740.0
23,4.222511300673852,0.0,0.0,0.0004929278985778609,0.0004929278985778609,0.0004929278985778609,3273.8587694960197,17218.74951171875,17740.0,2.0,5.78847,9.813999998779297,23.952000006103514,8630.432724953189,1158.47314453125,17740.0
24,4.225379439500662,0.0,0.0,0.0004923028744765145,0.0004923028744765145,0.0004923028744765145,3307.028242914328,17218.74951171875,17740.0,2.0,5.54171875,13.714000000610351,30.64399998046875,8468.741604307608,1158.47314453125,17740.0
25,4.262190415309026,0.0,0.0,0.0004916518274408217,0.0004916518274408217,0.0004916518274408217,3278.396814933932,17218.74951171875,17740.0,2.0,5.27441125,17.926000005493165,37.332000004882815,8703.918230768184,1158.47314453125,17740.0
26,4.086413502693176,0.0,0.0,0.0004909748288654262,0.0004909748288654262,0.0004909748288654262,3268.5349682460214,17218.74951171875,17740.0,2.0,4.99643875,22.445999978027345,43.71199998413086,8536.769786112223,1158.47314453125,17740.0
27,4.133725689007686,0.0,0.0,0.0004902719529908511,0.0004902719529908511,0.0004902719529908511,3331.351029464807,17218.74951171875,17740.0,2.0,4.71748625,26.646000001220703,49.56600002075195,8431.762095676155,1158.47314453125,17740.0
28,4.1400186373637275,0.0,0.0,0.0004895432768953564,0.0004895432768953564,0.0004895432768953564,3287.6752647357803,17218.74951171875,17740.0,2.0,4.446705,30.602000008544923,54.55000003173828,8494.751276358302,1158.47314453125,17740.0
29,4.1481514527247505,0.0,0.0,0.0004887888804864878,0.0004887888804864878,0.0004887888804864878,3321.3100829202417,17218.74951171875,17740.0,2.0,4.196186875,34.19199999023437,58.51000001464844,4446.345918746405,1158.47314453125,17740.0
30,4.08292254117819,0.0,0.0,0.00048800884649231267,0.00048800884649231267,0.00048800884649231267,3323.432333457446,17218.74951171875,17740.0,2.0,3.96529,37.33199998168946,61.81199997070313,8677.255157358499,1158.47314453125,17740.0
31,4.064010033240685,0.0,0.0,0.0004872032604523485,0.0004872032604523485,0.0004872032604523485,3296.3182700758193,17218.74951171875,17740.0,2.0,3.75874125,39.90799996826172,64.50800001953125,8720.001906036794,1158.47314453125,17740.0
32,3.972335696220398,0.0,0.0,0.0004863722107081829,0.0004863722107081829,0.0004863722107081829,3327.5858568248,17218.74951171875,17740.0,2.0,3.575705,42.145999982910155,66.89599993652344,8649.887184279316,1158.47314453125,17740.0
33,4.049519227101253,0.0,0.0,0.00048551578839378526,0.00048551578839378526,0.00048551578839378526,3294.2348525007374,17218.74951171875,17740.0,2.0,3.41188625,44.173999995117185,68.85799998535157,8569.359442065215,1158.47314453125,17740.0
34,3.986148403241084,0.0,0.0,0.00048463408742551345,0.00048463408742551345,0.00048463408742551345,3277.9594528779303,17218.74951171875,17740.0,2.0,3.26326125,45.86399999267578,70.44399995361329,8519.522388835807,1158.47314453125,17740.0
35,3.9351360889581533,0.0,0.0,0.0004837272044918144,0.0004837272044918144,0.0004837272044918144,3323.293707972915,17218.74951171875,17740.0,2.0,3.13386125,47.294000009765625,71.68199997802735,8679.373253128548,1158.47314453125,17740.0
36,3.928119861162626,0.0,0.0,0.0004827952390426216,0.0004827952390426216,0.0004827952390426216,3296.3414314016622,17218.74951171875,17740.0,2.0,3.020351875,48.42400000976563,72.74,5090.05825424918,1158.47314453125,17740.0
37,3.9311433205237756,0.0,0.0,0.00048183829327844873,0.00048183829327844873,0.00048183829327844873,3322.431000802564,17218.74951171875,17740.0,2.0,2.917134375,49.63200001220703,73.658,8631.397827440776,1158.47314453125,17740.0
38,3.9269414865053616,0.0,0.0,0.0004808564721391826,0.0004808564721391826,0.0004808564721391826,3296.811927734009,17218.74951171875,17740.0,2.0,2.822229375,50.66799998779297,74.51200004882813,8470.927456511079,1158.47314453125,17740.0
39,3.8786340126624475,0.0,0.0,0.0004798498832925754,0.0004798498832925754,0.0004798498832925754,3229.632802544077,17218.74951171875,17740.0,2.0,2.733586875,51.52799998535156,75.33799999511719,8524.796049789331,1158.47314453125,17740.0
40,3.983842473763686,0.0,0.0,0.0004788186371224372,0.0004788186371224372,0.0004788186371224372,3330.3537406672735,17218.74951171875,17740.0,2.0,2.652614375,52.491999956054684,76.11800001708984,8445.375449063478,1158.47314453125,17740.0
41,3.857229333657485,0.0,0.0,0.0004777628467165318,0.0004777628467165318,0.0004777628467165318,3293.3350812060053,17218.74951171875,17740.0,2.0,2.575298125,53.266000029296876,76.9160000366211,8589.841882180159,1158.47314453125,17740.0
42,3.808612878506,0.0,0.0,0.0004766826278541748,0.0004766826278541748,0.0004766826278541748,3289.6184842891403,17218.74951171875,17740.0,2.0,2.5022078125,54.1459999975586,77.73600000976562,8651.785628829077,1158.47314453125,17740.0
43,3.8447355398764977,0.0,0.0,0.0004755780989935374,0.0004755780989935374,0.0004755780989935374,3317.2817196153014,17218.74951171875,17740.0,2.0,2.43179375,55.015999995117184,78.44600003417969,8407.459205029518,1158.47314453125,17740.0
44,3.8604680574857273,0.0,0.0,0.00047444938125865615,0.00047444938125865615,0.00047444938125865615,3299.4877467778842,17218.74951171875,17740.0,2.0,2.3626725,55.88599999511719,79.05800006103516,8651.409799129815,1158.47314453125,17740.0
45,3.7873571652632494,0.0,0.0,0.0004732965984261501,0.0004732965984261501,0.0004732965984261501,3315.7282699224647,17218.74951171875,17740.0,2.0,2.2955828125,56.78200001708984,79.74000000732421,4463.198308491699,1158.47314453125,17740.0
46,3.7724252389027524,0.0,0.0,0.0004721198769116476,0.0004721198769116476,0.0004721198769116476,3138.9460518568144,17218.74951171875,17740.0,2.0,2.232259375,57.504000017089844,80.48000000488281,8625.748101907411,1158.47314453125,17740.0
47,3.782078357843252,0.0,0.0,0.00047091934575592306,0.00047091934575592306,0.00047091934575592306,3287.9422434666985,17218.74951171875,17740.0,2.0,2.1727353125,58.426000041503904,81.13800004882812,8597.44263273067,1158.47314453125,17740.0
48,3.794622402924758,0.0,0.0,0.00046969513661074654,0.00046969513661074654,0.00046969513661074654,3317.465408008447,17218.74951171875,17740.0,2.0,2.112903125,59.260000017089844,81.76800007324219,8676.444535721399,1158.47314453125,17740.0
49,3.7711599056537333,0.0,0.0,0.0004684473837244464,0.0004684473837244464,0.0004684473837244464,3297.9560030600123,17218.74951171875,17740.0,2.0,2.0564940625,59.97400001464844,82.39000007324219,8710.534006334263,1158.47314453125,17740.0
50,3.740817904472351,0.0,0.0,0.0004671762239271875,0.0004671762239271875,0.0004671762239271875,3279.6428379106455,17218.74951171875,17740.0,2.0,2.001928125,60.784000014648434,82.97600004882813,8539.466905510093,1158.47314453125,17740.0
51,3.7320130421565127,0.0,0.0,0.0004658817966159662,0.0004658817966159662,0.0004658817966159662,3307.342941945788,17218.74951171875,17740.0,2.0,1.948636875,61.52200001220703,83.66200004882812,8696.865618863623,1158.47314453125,17740.0
52,3.6884587819759664,0.0,0.0,0.0004645642437393242,0.0004645642437393242,0.0004645642437393242,3305.780119345979,17218.74951171875,17740.0,2.0,1.897421875,62.31000003417969,84.22600007324219,8569.678449903706,1158.47314453125,17740.0
53,3.7407841223936815,0.0,0.0,0.0004632237097817817,0.0004632237097817817,0.0004632237097817817,3310.746560424543,17218.74951171875,17740.0,2.0,1.848471875,63.08800000732422,84.8160000732422,8700.66500706354,1158.47314453125,17740.0
54,3.7609470990987925,0.0,0.0,0.0004618603417479937,0.0004618603417479937,0.0004618603417479937,3310.6827110292406,17218.74951171875,17740.0,2.0,1.801805,63.76000003417969,85.29800006835937,8465.808725666398,1158.47314453125,17740.0
55,3.6814207022006693,0.0,0.0,0.0004604742891466289,0.0004604742891466289,0.0004604742891466289,3296.9808816710474,17218.74951171875,17740.0,2.0,1.756405,64.49400000732422,85.79200006835937,8599.086463513588,1158.47314453125,17740.0
56,3.685807466506958,0.0,0.0,0.00045906570397397437,0.00045906570397397437,0.00045906570397397437,3311.9713647950307,17218.74951171875,17740.0,2.0,1.712473125,65.18000000732422,86.28799999023437,8444.51610107945,1158.47314453125,17740.0
57,3.6469518404740553,0.0,0.0,0.00045763474069726763,0.00045763474069726763,0.00045763474069726763,3000.2088911557835,17218.74951171875,17740.0,2.0,1.6708825,65.84600000732422,86.76400006347656,8473.389002063486,1158.47314453125,17740.0
58,3.6531290732897244,0.0,0.0,0.0004561815562377575,0.0004561815562377575,0.0004561815562377575,3290.7750195404087,17218.74951171875,17740.0,2.0,1.630071875,66.44799997802734,87.18199998535157,8606.285399606586,1158.47314453125,17740.0
59,3.6621718131578884,0.0,0.0,0.0004547063099534958,0.0004547063099534958,0.0004547063099534958,3328.4748317381213,17218.74951171875,17740.0,2.0,1.5917078125,67.07400000488282,87.62400000976562,8654.186641140936,1158.47314453125,17740.0
60,3.703210766498859,0.0,0.0,0.00045320916362186214,0.00045320916362186214,0.00045320916362186214,3293.016603978324,17218.74951171875,17740.0,2.0,1.556311875,67.66000000488282,88.08400003417968,8534.545658320849,1158.47314453125,17740.0
61,3.621717022015498,0.0,0.0,0.0004516902814218231,0.0004516902814218231,0.0004516902814218231,3311.5060346136256,17218.74951171875,17740.0,2.0,1.52141625,68.25200000488282,88.41200003417968,8430.99940223441,1158.47314453125,17740.0
62,3.6587442251352162,0.0,0.0,0.0004501498299159281,0.0004501498299159281,0.0004501498299159281,3296.508895064786,17218.74951171875,17740.0,2.0,1.48849375,68.79000002929688,88.84600003417968,5204.892353403304,1158.47314453125,17740.0
63,3.5915807027083178,0.0,0.0,0.0004485879780320441,0.0004485879780320441,0.0004485879780320441,3250.832280827117,17218.74951171875,17740.0,2.0,1.4586359375,69.32400000244141,89.17400000732422,8674.00783904723,1158.47314453125,17740.0
64,3.5997792298977194,0.0,0.0,0.00044700489704483076,0.00044700489704483076,0.00044700489704483076,3324.383845131809,17218.74951171875,17740.0,2.0,1.42886,69.82999994873047,89.51800003173828,8708.888161147519,1158.47314453125,17740.0
65,3.5990224067981424,0.0,0.0,0.0004454007605569579,0.0004454007605569579,0.0004454007605569579,3282.76326455163,17218.74951171875,17740.0,2.0,1.399880625,70.34599997314453,89.82800003173828,8434.465175020767,1158.47314453125,17740.0
66,3.638614608691289,0.0,0.0,0.0004437757444800684,0.0004437757444800684,0.0004437757444800684,3290.917488132558,17218.74951171875,17740.0,2.0,1.372573125,70.75799997314454,90.10800000488281,8553.775938964809,1158.47314453125,17740.0
67,3.5509629249572754,0.0,0.0,0.0004421300270154874,0.0004421300270154874,0.0004421300270154874,3317.6237171343737,17218.74951171875,17740.0,2.0,1.3467453125,71.2279999975586,90.38200002929688,8586.735237648823,1158.47314453125,17740.0
68,3.591601619353661,0.0,0.0,0.00044046378863468033,0.00044046378863468033,0.00044046378863468033,3292.4486085506924,17218.74951171875,17740.0,2.0,1.3223821875,71.63599996826171,90.61600002929687,8522.385244768775,1158.47314453125,17740.0
69,3.5991191222117496,0.0,0.0,0.0004387772120594626,0.0004387772120594626,0.0004387772120594626,3295.8561813856195,17218.74951171875,17740.0,2.0,1.2997390625,72.01600001953125,90.83600005615234,8410.733949586498,1158.47314453125,17740.0
70,3.5785834055680494,0.0,0.0,0.00043707048224196166,0.00043707048224196166,0.00043707048224196166,3294.946663970532,17218.74951171875,17740.0,2.0,1.2791740625,72.29399996582032,91.06800005615234,8715.958482294629,1158.47314453125,17740.0
71,3.626868275495676,0.0,0.0,0.0004353437863443349,0.0004353437863443349,0.0004353437863443349,3292.226628211275,17218.74951171875,17740.0,2.0,1.2590990625,72.64199996582032,91.25800005615234,5117.704030047457,1158.47314453125,17740.0
72,3.5743732819190392,0.0,0.0,0.00043359731371824586,0.00043359731371824586,0.00043359731371824586,3291.39027215686,17218.74951171875,17740.0,2.0,1.2410021875,72.95799999023437,91.37200005615234,8487.541843239867,1158.47314453125,17740.0
73,3.479182408406184,0.0,0.0,0.0004318312558840987,0.0004318312558840987,0.0004318312558840987,3243.4156149375867,17218.74951171875,17740.0,2.0,1.22333046875,73.22400001464844,91.56400005615234,8554.05401161154,1158.47314453125,17740.0
74,3.490928576542781,0.0,0.0,0.00043004580651003686,0.00043004580651003686,0.00043004580651003686,3274.7994994384094,17218.74951171875,17740.0,2.0,1.20677625,73.50999998779297,91.72799997802734,8659.2279228918,1158.47314453125,17740.0
75,3.465739653660701,0.0,0.0,0.0004282411613907041,0.0004282411613907041,0.0004282411613907041,3310.113542510426,17218.74951171875,17740.0,2.0,1.19114671875,73.81399998535156,91.90399997802734,8667.697456874408,1158.47314453125,17740.0
76,3.5413397825681248,0.0,0.0,0.0004264175184257746,0.0004264175184257746,0.0004264175184257746,3286.237396019909,17218.74951171875,17740.0,2.0,1.17637390625,74.03800000976563,92.06000002685546,8689.167701046013,1158.47314453125,17740.0
77,3.5268277938549337,0.0,0.0,0.00042457507759824966,0.00042457507759824966,0.00042457507759824966,3302.796585709549,17218.74951171875,17740.0,2.0,1.1629578125,74.27399995605468,92.23200002685547,8650.935864828138,1158.47314453125,17740.0
78,3.514883747467628,0.0,0.0,0.0004227140409525287,0.0004227140409525287,0.0004227140409525287,3295.496153773428,17218.74951171875,17740.0,2.0,1.14999828125,74.4760000048828,92.30800002441406,8445.574753000952,1158.47314453125,17740.0
79,3.5398125648498535,0.0,0.0,0.0004208346125722519,0.0004208346125722519,0.0004208346125722519,3300.7889858890017,17218.74951171875,17740.0,2.0,1.13763875,74.68999997802734,92.41400002441407,8463.731402833033,1158.47314453125,17740.0
80,3.4883507581857534,0.0,0.0,0.0004189369985579203,0.0004189369985579203,0.0004189369985579203,3311.574977547471,17218.74951171875,17740.0,2.0,1.12605328125,74.87199997802735,92.51800002441406,8660.056429578362,1158.47314453125,17740.0
81,3.508737087249756,0.0,0.0,0.0004170214070042947,0.0004170214070042947,0.0004170214070042947,3307.1772073080415,17218.74951171875,17740.0,2.0,1.1157959375,75.03599997802735,92.59200002441406,8509.640273220402,1158.47314453125,17740.0
82,3.4984617783473086,0.0,0.0,0.0004150880479775759,0.0004150880479775759,0.0004150880479775759,3322.785991559012,17218.74951171875,17740.0,2.0,1.1061825,75.18199997802735,92.67600002441407,8490.179412382093,1158.47314453125,17740.0
83,3.5340109971853404,0.0,0.0,0.00041313713349236793,0.00041313713349236793,0.00041313713349236793,3314.6733900571257,17218.74951171875,17740.0,2.0,1.0970084375,75.34399997802734,92.75000002441406,8632.274314699784,1158.47314453125,17740.0
84,3.473256019445566,0.0,0.0,0.000411168877488429,0.000411168877488429,0.000411168877488429,3299.0919353652152,17218.74951171875,17740.0,2.0,1.08793359375,75.49600000488282,92.84800002441406,8744.824581609028,1158.47314453125,17740.0
85,3.524074994600736,0.0,0.0,0.0004091834958072102,0.0004091834958072102,0.0004091834958072102,3318.918982431308,17218.74951171875,17740.0,2.0,1.0795609375,75.6500000024414,92.9279999975586,8717.331600800922,1158.47314453125,17740.0
86,3.5164083609214196,0.0,0.0,0.0004071812061681861,0.0004071812061681861,0.0004071812061681861,3294.48482438384,17218.74951171875,17740.0,2.0,1.07137,75.79400000244141,92.9839999975586,8526.374776249706,1158.47314453125,17740.0
87,3.4698295501562266,0.0,0.0,0.0004051622281449793,0.0004051622281449793,0.0004051622281449793,3257.042944802346,17218.74951171875,17740.0,2.0,1.0639421875,75.90599997558594,93.05399999755859,8571.736989121959,1158.47314453125,17740.0
88,3.4745016556519728,0.0,0.0,0.00040312678314128193,0.00040312678314128193,0.00040312678314128193,3323.8603739184555,17218.74951171875,17740.0,2.0,1.056449375,76.078,93.1299999975586,8629.90959250891,1158.47314453125,17740.0
89,3.5307652400090146,0.0,0.0,0.0004010750943665759,0.0004010750943665759,0.0004010750943665759,3292.265505340756,17218.74951171875,17740.0,2.0,1.04954578125,76.22200002441406,93.21399999755859,8720.96212228797,1158.47314453125,17740.0
90,3.5040516761633067,0.0,0.0,0.00039900738681165594,0.00039900738681165594,0.00039900738681165594,3292.1294131815953,17218.74951171875,17740.0,2.0,1.04281375,76.35800004882813,93.2919999951172,8672.666266575709,1158.47314453125,17740.0
91,3.4390505735690775,0.0,0.0,0.0003969238872239563,0.0003969238872239563,0.0003969238872239563,3327.05925070046,17218.74951171875,17740.0,2.0,1.036515,76.41400002441407,93.36399999511718,8526.362989956413,1158.47314453125,17740.0
92,3.4075131049522986,0.0,0.0,0.0003948248240826858,0.0003948248240826858,0.0003948248240826858,3265.2393261821762,17218.74951171875,17740.0,2.0,1.0304253125,76.5339999975586,93.41800001953125,8417.31542259507,1158.47314453125,17740.0
93,3.4142222587878885,0.0,0.0,0.00039271042757377207,0.00039271042757377207,0.00039271042757377207,3321.006746350276,17218.74951171875,17740.0,2.0,1.02432,76.6479999975586,93.49600001953125,8766.605807896412,1158.47314453125,17740.0
94,3.438706342990582,0.0,0.0,0.0003905809295646193,0.0003905809295646193,0.0003905809295646193,3283.394904954003,17218.74951171875,17740.0,2.0,1.0187628125,76.75999997314453,93.56000001953124,8520.495038603536,1158.47314453125,17740.0
95,3.430467669780438,0.0,0.0,0.00038843656357868164,0.00038843656357868164,0.00038843656357868164,3251.734890203182,17218.74951171875,17740.0,2.0,1.013353125,76.828,93.60200001953125,8627.021608526318,1158.47314453125,17740.0
96,3.4271865532948422,0.0,0.0,0.0003862775647698542,0.0003862775647698542,0.0003862775647698542,3209.0093313966595,17218.74951171875,17740.0,2.0,1.0084484375,76.94,93.64999999267579,8477.887274425006,1158.47314453125,17740.0
97,3.417251238456139,0.0,0.0,0.00038410416989668604,0.00038410416989668604,0.00038410416989668604,3185.3970370590464,17218.74951171875,17740.0,2.0,1.00361859375,77.028,93.70200001708984,8529.157253042567,1158.47314453125,17740.0
98,3.402283008282001,0.0,0.0,0.00038191661729641694,0.00038191661729641694,0.00038191661729641694,3352.8989852067366,17218.74951171875,17740.0,2.0,0.9990321875,77.148,93.77600001708984,8506.060016956537,1158.47314453125,17740.0
99,3.375272484926077,0.0,0.0,0.000379715146858841,0.000379715146858841,0.000379715146858841,3323.655984393529,17218.74951171875,17740.0,2.0,0.9946075,77.274,93.83600004150391,8653.910233722409,1158.47314453125,17740.0
100,3.39947430904095,0.0,0.0,0.0003775,0.0003775,0.0003775,3325.656359266324,17218.74951171875,17740.0,2.0,0.9904034375,77.32599997802734,93.86000004150391,8673.564787267187,1158.47314453125,17740.0
101,3.400115279050974,0.0,0.0,0.00037527141963570953,0.00037527141963570953,0.00037527141963570953,3354.767279172301,17218.74951171875,17740.0,2.0,0.98625203125,77.40199997802735,93.8680000415039,8637.555477959108,1158.47314453125,17740.0
102,3.36088660130134,0.0,0.0,0.0003730296501549202,0.0003730296501549202,0.0003730296501549202,3296.6789000987537,17218.74951171875,17740.0,2.0,0.982118125,77.48200002929687,93.93800004150391,8610.314647444462,1158.47314453125,17740.0
103,3.406848595692561,0.0,0.0,0.00037077493739291826,0.00037077493739291826,0.00037077493739291826,3327.0995172883845,17218.74951171875,17740.0,2.0,0.97817078125,77.56600002929687,93.98800004150391,8590.590654721054,1158.47314453125,17740.0
104,3.361236095428467,0.0,0.0,0.0003685075286043662,0.0003685075286043662,0.0003685075286043662,3346.90901675764,17218.74951171875,17740.0,2.0,0.97421671875,77.69200002929688,94.02400004150391,8595.912880240641,1158.47314453125,17740.0
105,3.3907056863491354,0.0,0.0,0.000366227672436189,0.000366227672436189,0.000366227672436189,3347.071981257348,17218.74951171875,17740.0,2.0,0.97048453125,77.75000002929687,94.04800004150391,8618.055453105704,1158.47314453125,17740.0
106,3.366261885716365,0.0,0.0,0.0003639356189003072,0.0003639356189003072,0.0003639356189003072,3351.5430314265977,17218.74951171875,17740.0,2.0,0.96712484375,77.83200000488281,94.0820000415039,8595.27414683025,1158.47314453125,17740.0
107,3.327083184168889,0.0,0.0,0.00036163161934622026,0.00036163161934622026,0.00036163161934622026,3344.12718634752,17218.74951171875,17740.0,2.0,0.9637025,77.85000000488282,94.1139999633789,8657.517416985504,1158.47314453125,17740.0
108,3.3780141335267286,0.0,0.0,0.00035931592643344284,0.00035931592643344284,0.00035931592643344284,3352.1269540012295,17218.74951171875,17740.0,2.0,0.96036265625,77.93800000488281,94.15999993652343,8513.710505457717,1158.47314453125,17740.0
109,3.3754939299363356,0.0,0.0,0.0003569887941037983,0.0003569887941037983,0.0003569887941037983,3342.378424099631,17218.74951171875,17740.0,2.0,0.95713671875,77.96800000488281,94.1619999633789,8642.706688001655,1158.47314453125,17740.0
110,3.381905326476464,0.0,0.0,0.00035465047755357104,0.00035465047755357104,0.00035465047755357104,3350.299502297207,17218.74951171875,17740.0,2.0,0.954184375,78.00600002929687,94.2159999633789,8680.413286866204,1158.47314453125,17740.0
111,3.3303289963648868,0.0,0.0,0.00035230123320552126,0.00035230123320552126,0.00035230123320552126,3346.5430607047724,17218.74951171875,17740.0,2.0,0.951109375,78.08200000488281,94.26199996337891,8665.215902563921,1158.47314453125,17740.0
112,3.3380408195348887,0.0,0.0,0.00034994131868076525,0.00034994131868076525,0.00034994131868076525,3349.5477132142096,17218.74951171875,17740.0,2.0,0.94835703125,78.18200000488281,94.2979999633789,8491.515315465678,1158.47314453125,17740.0
113,3.312892904648414,0.0,0.0,0.0003475709927705245,0.0003475709927705245,0.0003475709927705245,3352.2730589877865,17218.74951171875,17740.0,2.0,0.945415625,78.22200000488282,94.3259999633789,8353.287959586241,1158.47314453125,17740.0
114,3.3414897735302267,0.0,0.0,0.00034519051540774615,0.00034519051540774615,0.00034519051540774615,3301.4588856116684,17218.74951171875,17740.0,2.0,0.9427140625,78.31200000488282,94.3679999633789,8456.737847990005,1158.47314453125,17740.0
115,3.3077079241092386,0.0,0.0,0.00034280014763859854,0.00034280014763859854,0.00034280014763859854,3287.4821520055943,17218.74951171875,17740.0,2.0,0.93998234375,78.3480000048828,94.40999999023437,8590.690242858866,1158.47314453125,17740.0
116,3.3138539699407725,0.0,0.0,0.00034040015159384477,0.00034040015159384477,0.00034040015159384477,3343.5538434244163,17218.74951171875,17740.0,2.0,0.9375490625,78.42000003173828,94.43399999023437,8695.718516980342,1158.47314453125,17740.0
117,3.2962447771659265,0.0,0.0,0.00033799079046009645,0.00033799079046009645,0.00033799079046009645,3347.4755984858475,17218.74951171875,17740.0,2.0,0.93495328125,78.47200003173828,94.46199999023437,8550.678936674356,1158.47314453125,17740.0
