epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
0,6.928214128200825,0.0,0.0,1e-06,1e-06,1e-06,1824.8772052155314,19986.09130859375,24454.0,2.0,0.0,6.972815,0.086,0.5,5001.978345364839,2120.4619140625,4530.0
1,6.655609222558828,0.0,0.0,0.0001008,0.0001008,0.0001008,1899.8315484314599,19988.52880859375,24432.0,2.0,0.0,6.9642025,0.08,0.5099999999809265,4978.985077660127,2123.87060546875,24432.0
2,6.387972611647386,0.0,0.0,0.0002006,0.0002006,0.0002006,1900.1589432398666,19986.904296875,24432.0,2.0,0.0,6.95477625,0.078,0.5079999999618531,4996.878071073234,2123.87060546875,24432.0
3,6.16281456213731,0.0,0.0,0.00030040000000000004,0.00030040000000000004,0.00030040000000000004,1901.7610512663757,19986.904296875,24432.0,2.0,0.0,6.94555,0.106,0.571999999961853,5012.086689957199,2123.87060546875,24432.0
4,6.049365667196421,0.0,0.0,0.0004002,0.0004002,0.0004002,1899.1108264884301,19986.904296875,24432.0,2.0,0.0,6.93647,0.158,0.6579999999809265,4956.238779996217,2123.87060546875,24432.0
5,5.835751826946552,0.0,0.0,0.000498657864365227,0.000498657864365227,0.000498657864365227,1898.8750038235019,19986.904296875,24432.0,2.0,0.0,6.92911,0.174,0.836,4966.272761084938,2123.87060546875,24432.0
6,5.668477150110098,0.0,0.0,0.000498068101822047,0.000498068101822047,0.000498068101822047,1898.2562820057053,19986.904296875,24432.0,2.0,0.0,6.92268375,0.212,0.944,4975.2041886237685,2123.87060546875,24432.0
7,5.529098639121423,0.0,0.0,0.0004973717215759322,0.0004973717215759322,0.0004973717215759322,1898.746998865676,19986.904296875,24432.0,2.0,0.0,6.91625875,0.222,0.976,5007.843381104267,2123.87060546875,24432.0
8,5.325694909462562,0.0,0.0,0.0004965690290822737,0.0004965690290822737,0.0004965690290822737,1896.7322900318652,19986.904296875,24432.0,2.0,0.0,6.90160625,0.234,1.015999999961853,5012.559411374573,2123.87060546875,24432.0
9,5.260159492492676,0.0,0.0,0.0004956603764285287,0.0004956603764285287,0.0004956603764285287,1900.4441126521576,19986.904296875,24432.0,2.0,0.0,6.88518125,0.2639999999809265,1.0800000010681152,4953.197799068975,2123.87060546875,24432.0
