epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
0,4.6194821643829345,0.0,0.0,1e-06,1e-06,1e-06,433.2478488685853,33481.6728515625,35546.0,2.0,392,0.0,4.666875,1.57,6.47,1328.195020377006,3292.1396484375,35546.0,0.0
1,4.522271018981933,0.0,0.0,5.0950000000000005e-05,5.0950000000000005e-05,5.0950000000000005e-05,438.50983303650787,33472.04150390625,35548.0,2.0,392,0.0,4.6153125,2.19,8.25,1333.6214052024952,3292.1396484375,35548.0,0.0
2,4.438971101760864,0.0,0.0,0.00010090000000000001,0.00010090000000000001,0.00010090000000000001,439.9769772560453,33472.04150390625,35548.0,2.0,392,0.0,4.53890625,3.24,10.92,1322.9245578254336,3292.1396484375,35548.0,0.0
3,4.408057031631469,0.0,0.0,0.00015085000000000003,0.00015085000000000003,0.00015085000000000003,440.0491151544308,33472.04150390625,35548.0,2.0,392,0.0,4.4509375,4.36,15.13,1310.6230138969715,3292.1396484375,35548.0,0.0
4,4.38584651184082,0.0,0.0,0.00020080000000000003,0.00020080000000000003,0.00020080000000000003,439.35812482051546,33472.04150390625,35548.0,2.0,392,0.0,4.363515625,5.7,19.6,1352.5955989071406,3292.1396484375,35548.0,0.0
5,4.364870515823364,0.0,0.0,0.00025075000000000005,0.00025075000000000005,0.00025075000000000005,439.7886797644082,33472.04150390625,35548.0,2.0,392,0.0,4.286015625,7.06,23.53,1350.9976736114745,3292.1396484375,35548.0,0.0
6,4.3504307804107665,0.0,0.0,0.0003007000000000001,0.0003007000000000001,0.0003007000000000001,440.05334696704585,33472.04150390625,35548.0,2.0,392,0.0,4.2184375,8.47,27.53,1356.6176829704941,3292.1396484375,35548.0,0.0
7,4.345778024673462,0.0,0.0,0.0003506500000000001,0.0003506500000000001,0.0003506500000000001,440.0478972422088,33472.04150390625,35548.0,2.0,392,0.0,4.161328125,9.78,29.72,1322.4377906535333,3292.1396484375,35548.0,0.0
8,4.346586740493774,0.0,0.0,0.0004006000000000001,0.0004006000000000001,0.0004006000000000001,439.6896723717218,33472.04150390625,35548.0,2.0,392,0.0,4.111484375,10.68,31.38,1323.9616855455895,3292.1396484375,35548.0,0.0
9,4.3154173202514645,0.0,0.0,0.0004505500000000001,0.0004505500000000001,0.0004505500000000001,439.56276680988054,33472.04150390625,35548.0,2.0,392,0.0,4.0668359375,11.66,32.94,1325.783594632957,3292.1396484375,35548.0,0.0
10,4.32156672668457,0.0,0.0,0.0005005000000000001,0.0005005000000000001,0.0005005000000000001,439.3984541062984,33472.04150390625,35548.0,2.0,392,0.0,4.026484375,12.57,34.14,1349.9905501073476,3292.1396484375,35548.0,0.0
11,4.313453800201416,0.0,0.0,0.0005504500000000001,0.0005504500000000001,0.0005504500000000001,439.64652457327185,33472.04150390625,35548.0,2.0,392,0.0,3.98734375,13.35,35.52,1334.4574543025196,3292.1396484375,35548.0,0.0
12,4.321010728836059,0.0,0.0,0.0006004000000000002,0.0006004000000000002,0.0006004000000000002,440.08893508664704,33472.04150390625,35548.0,2.0,392,0.0,3.94734375,13.95,37.07,1339.7030948891093,3292.1396484375,35548.0,0.0
13,4.313407123565674,0.0,0.0,0.0006503500000000002,0.0006503500000000002,0.0006503500000000002,439.70060768782196,33472.04150390625,35548.0,2.0,392,0.0,3.9086328125,14.3,38.33,1347.9419424286682,3292.1396484375,35548.0,0.0
14,4.3125863494873045,0.0,0.0,0.0007003000000000002,0.0007003000000000002,0.0007003000000000002,440.25722778910966,33472.04150390625,35548.0,2.0,392,0.0,3.867578125,15.06,39.78,1357.0364162185224,3292.1396484375,35548.0,0.0
15,4.307405546188354,0.0,0.0,0.0007502500000000002,0.0007502500000000002,0.0007502500000000002,440.23320449842817,33472.04150390625,35548.0,2.0,392,0.0,3.825234375,15.83,41.07,1347.5924021859873,3292.1396484375,35548.0,0.0
16,4.29934143447876,0.0,0.0,0.0008002000000000002,0.0008002000000000002,0.0008002000000000002,439.51018767149895,33472.04150390625,35548.0,2.0,392,0.0,3.782890625,16.69,42.9,1351.170454356927,3292.1396484375,35548.0,0.0
17,4.307042448997498,0.0,0.0,0.0008501500000000001,0.0008501500000000001,0.0008501500000000001,439.8352611881445,33472.04150390625,35548.0,2.0,392,0.0,3.7433984375,17.67,44.4,1342.8621181944852,3292.1396484375,35548.0,0.0
18,4.293316570281982,0.0,0.0,0.0009001000000000001,0.0009001000000000001,0.0009001000000000001,440.2947808694971,33472.04150390625,35548.0,2.0,392,0.0,3.7053125,18.36,45.81,1350.2497861535128,3292.1396484375,35548.0,0.0
19,4.290476985931397,0.0,0.0,0.0009500500000000001,0.0009500500000000001,0.0009500500000000001,439.51223897644724,33472.04150390625,35548.0,2.0,392,0.0,3.6699609375,19.07,47.34,1335.638209030699,3292.1396484375,35548.0,0.0
20,4.289101212501526,0.0,0.0,0.0009779754323328191,0.0009779754323328191,0.0009779754323328191,436.82806946620946,33702.6591796875,35548.0,2.0,392,0.0025,3.637265625,19.75,48.36,1345.8564423730895,3292.1396484375,35548.0,0.0
21,4.2621824798583985,0.0,0.0,0.0009757384114723954,0.0009757384114723954,0.0009757384114723954,436.44048730640543,33702.6591796875,35548.0,2.0,392,0.005,3.604609375,20.71,49.34,1334.600634751659,3292.1396484375,35548.0,0.0
22,4.255441014289856,0.0,0.0,0.0009733963460294015,0.0009733963460294015,0.0009733963460294015,437.38217398681934,33702.6591796875,35548.0,2.0,392,0.0075000000000000015,3.576171875,21.76,50.5,1357.2577820746942,3292.1396484375,35548.0,0.0
23,4.248082214355469,0.0,0.0,0.0009709498138734404,0.0009709498138734404,0.0009709498138734404,436.88451844193384,33702.6591796875,35548.0,2.0,392,0.01,3.549140625,22.47,51.49,1341.573121326834,3292.1396484375,35548.0,0.0
24,4.234596910476685,0.0,0.0,0.0009683994186497131,0.0009683994186497131,0.0009683994186497131,437.3611942878303,33702.6591796875,35548.0,2.0,392,0.0125,3.5244921875,23.32,52.64,1362.9013618505026,3292.1396484375,35548.0,0.0
25,4.211933829307556,0.0,0.0,0.000965745789630079,0.000965745789630079,0.000965745789630079,436.38619612365324,33702.6591796875,35548.0,2.0,392,0.015000000000000003,3.5014453125,23.86,53.57,1371.247866407637,3292.1396484375,35548.0,0.0
26,4.2046614913940425,0.0,0.0,0.0009629895815577914,0.0009629895815577914,0.0009629895815577914,437.15777191234383,33702.6591796875,35548.0,2.0,392,0.0175,3.481328125,24.65,54.25,1368.095398591016,3292.1396484375,35548.0,0.0
27,4.189434815406799,0.0,0.0,0.0009601314744859503,0.0009601314744859503,0.0009601314744859503,437.52736760126027,33702.6591796875,35548.0,2.0,392,0.02,3.4602734375,25.33,55.15,1369.687396572666,3292.1396484375,35548.0,0.0
28,4.1829889116287235,0.0,0.0,0.0009571721736097088,0.0009571721736097088,0.0009571721736097088,437.0500454866932,33702.6591796875,35548.0,2.0,392,0.0225,3.44140625,26.06,56.04,1363.7235890369252,3292.1396484375,35548.0,0.0
29,4.169531044006348,0.0,0.0,0.000954112409092277,0.000954112409092277,0.000954112409092277,437.5467912413621,33702.6591796875,35548.0,2.0,392,0.025,3.4219921875,26.63,56.84,1342.1111407629833,3292.1396484375,35548.0,0.0
30,4.159329814910889,0.0,0.0,0.0009509529358847655,0.0009509529358847655,0.0009509529358847655,437.86379587471794,33702.6591796875,35548.0,2.0,392,0.027500000000000004,3.4024609375,27.33,57.53,1339.367650976253,3292.1396484375,35548.0,0.0
31,4.151783100128174,0.0,0.0,0.0009476945335399121,0.0009476945335399121,0.0009476945335399121,436.90615148149635,33702.6591796875,35548.0,2.0,392,0.030000000000000006,3.38421875,27.92,58.3,1354.5913183513603,3292.1396484375,35548.0,0.0
32,4.1569353981018065,0.0,0.0,0.0009443380060197386,0.0009443380060197386,0.0009443380060197386,436.9208793387708,33702.6591796875,35548.0,2.0,392,0.0325,3.36703125,28.46,59.09,1374.6161988580043,3292.1396484375,35548.0,0.0
33,4.132576742172241,0.0,0.0,0.0009408841814971861,0.0009408841814971861,0.0009408841814971861,436.3261919361084,33702.6591796875,35548.0,2.0,392,0.035,3.3498046875,29.1,59.65,1357.2832123743156,3292.1396484375,35548.0,0.0
34,4.145099894523621,0.0,0.0,0.0009373339121517746,0.0009373339121517746,0.0009373339121517746,436.06053571163125,33702.6591796875,35548.0,2.0,392,0.0375,3.3332421875,29.62,60.33,1371.4983344239017,3292.1396484375,35548.0,0.0
35,4.094468967437744,0.0,0.0,0.0009336880739593415,0.0009336880739593415,0.0009336880739593415,436.9106671299626,33702.6591796875,35548.0,2.0,392,0.04,3.31328125,30.22,60.77,1357.0776451316685,3292.1396484375,35548.0,0.0
36,4.107654851913452,0.0,0.0,0.0009299475664759069,0.0009299475664759069,0.0009299475664759069,437.1152052245125,33702.6591796875,35548.0,2.0,392,0.0425,3.292890625,30.6,61.15,1342.5338999649155,3292.1396484375,35548.0,0.0
37,4.092627732276917,0.0,0.0,0.0009261133126157217,0.0009261133126157217,0.0009261133126157217,436.3006187473975,33702.6591796875,35548.0,2.0,392,0.045,3.2703125,30.99,61.74,1336.5135419095043,3292.1396484375,35548.0,0.0
38,4.09227690410614,0.0,0.0,0.0009221862584235528,0.0009221862584235528,0.0009221862584235528,436.7283704897127,33702.6591796875,35548.0,2.0,392,0.0475,3.2462890625,31.53,62.16,1340.438141937125,3292.1396484375,35548.0,0.0
39,4.1009877624511715,0.0,0.0,0.0009181673728412606,0.0009181673728412606,0.0009181673728412606,437.08967338110085,33702.6591796875,35548.0,2.0,392,0.05,3.223828125,31.89,62.6,1334.93118807553,3292.1396484375,35548.0,0.0
40,4.053659802436829,0.0,0.0,0.0009140576474687263,0.0009140576474687263,0.0009140576474687263,437.3415600250839,33702.6591796875,35548.0,2.0,392,0.05,3.1991015625,32.29,63.09,1345.3694003057624,3292.1396484375,35548.0,0.0
41,4.061201073646545,0.0,0.0,0.0009098580963191908,0.0009098580963191908,0.0009098580963191908,437.2758987916405,33702.6591796875,35548.0,2.0,392,0.05,3.1740234375,32.56,63.45,1331.7514348311774,3292.1396484375,35548.0,0.0
42,4.038597340583801,0.0,0.0,0.0009055697555690606,0.0009055697555690606,0.0009055697555690606,436.90796464741163,33702.6591796875,35548.0,2.0,392,0.05,3.14765625,33.08,63.82,1358.293904429155,3292.1396484375,35548.0,0.0
43,4.0252392911911015,0.0,0.0,0.0009011936833022483,0.0009011936833022483,0.0009011936833022483,437.7531097275785,33702.6591796875,35548.0,2.0,392,0.05,3.1193359375,33.46,64.16,1343.8355085134012,3292.1396484375,35548.0,0.0
44,4.0285076379776,0.0,0.0,0.0008967309592491052,0.0008967309592491052,0.0008967309592491052,437.1094417366883,33702.6591796875,35548.0,2.0,392,0.05,3.090859375,34.05,64.66,1348.435054249841,3292.1396484375,35548.0,0.0
45,4.021093066215515,0.0,0.0,0.000892182684520014,0.000892182684520014,0.000892182684520014,436.55404831952495,33702.6591796875,35548.0,2.0,392,0.05,3.061875,34.53,65.08,1363.1957075642972,3292.1396484375,35548.0,0.0
46,3.9882051010131834,0.0,0.0,0.0008875499813337069,0.0008875499813337069,0.0008875499813337069,436.29563735340093,33702.6591796875,35548.0,2.0,392,0.05,3.030703125,34.94,65.54,1335.5395841608206,3292.1396484375,35548.0,0.0
