epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
0,4.615973463058472,0.0,0.0,1e-06,1e-06,1e-06,434.83486515085247,31864.1494140625,33548.0,2.0,392,0.0,4.664921875,0.76,5.13,1267.0560985735656,3194.89892578125,33548.0,0.0
1,4.521957754135132,0.0,0.0,5.0950000000000005e-05,5.0950000000000005e-05,5.0950000000000005e-05,439.7196577507167,31854.50537109375,33550.0,2.0,392,0.0,4.61515625,1.07,6.45,1340.2874104175155,3194.89892578125,33550.0,0.0
2,4.439609203338623,0.0,0.0,0.00010090000000000001,0.00010090000000000001,0.00010090000000000001,441.5381935057715,31854.50537109375,33550.0,2.0,392,0.0,4.544609375,2.0,9.54,1316.6448607281247,3194.89892578125,33550.0,0.0
3,4.403875030517578,0.0,0.0,0.00015085000000000003,0.00015085000000000003,0.00015085000000000003,442.1701654336407,31854.50537109375,33550.0,2.0,392,0.0,4.4621875,3.74,14.39,1309.6948772627875,3194.89892578125,33550.0,0.0
4,4.376174459457397,0.0,0.0,0.00020080000000000003,0.00020080000000000003,0.00020080000000000003,438.4288633650728,31854.50537109375,33550.0,2.0,392,0.0,4.380390625,5.79,20.02,1338.3140704846014,3194.89892578125,33550.0,0.0
5,4.374400693893433,0.0,0.0,0.00025075000000000005,0.00025075000000000005,0.00025075000000000005,440.8429858319613,31854.50537109375,33550.0,2.0,392,0.0,4.30671875,7.97,25.03,1318.0162082246798,3194.89892578125,33550.0,0.0
6,4.356930213928223,0.0,0.0,0.0003007000000000001,0.0003007000000000001,0.0003007000000000001,440.855921981061,31854.50537109375,33550.0,2.0,392,0.0,4.241796875,9.28,28.37,1319.6177702442035,3194.89892578125,33550.0,0.0
7,4.338463172912598,0.0,0.0,0.0003506500000000001,0.0003506500000000001,0.0003506500000000001,437.28943613132867,31854.50537109375,33550.0,2.0,392,0.0,4.1828125,10.13,30.55,1323.5743890193573,3194.89892578125,33550.0,0.0
8,4.34002625656128,0.0,0.0,0.0004006000000000001,0.0004006000000000001,0.0004006000000000001,440.71311594879194,31854.50537109375,33550.0,2.0,392,0.0,4.12921875,11.09,32.07,1281.3729946049064,3194.89892578125,33550.0,0.0
9,4.332829029083252,0.0,0.0,0.0004505500000000001,0.0004505500000000001,0.0004505500000000001,440.3392348477144,31854.50537109375,33550.0,2.0,392,0.0,4.079921875,11.96,33.6,1363.598163547811,3194.89892578125,33550.0,0.0
10,4.322032515525818,0.0,0.0,0.0005005000000000001,0.0005005000000000001,0.0005005000000000001,438.6386202929278,31854.50537109375,33550.0,2.0,392,0.0,4.03453125,12.72,34.9,1288.579902000678,3194.89892578125,33550.0,0.0
