epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
0,6.927662390929002,0.0,0.0,1e-06,1e-06,1e-06,1729.1023701944432,39844.5732421875,41550.0,2.0,0.0,6.97552375,0.086,0.48,4949.692979604235,1508.20654296875,1672.0
1,6.745357293349046,0.0,0.0,3.845e-05,3.845e-05,3.845e-05,1794.1560533348675,39853.7060546875,41504.0,2.0,0.0,6.96647875,0.084,0.518,4955.604124465167,1507.64453125,41504.0
2,6.482584623190073,0.0,0.0,7.59e-05,7.59e-05,7.59e-05,1802.23406740562,39853.0244140625,41504.0,2.0,0.0,6.95535375,0.09,0.544,4933.707261006146,1507.64453125,41504.0
3,6.286725979584914,0.0,0.0,0.00011335,0.00011335,0.00011335,1814.8574709072311,39853.0244140625,41504.0,2.0,0.0,6.94281,0.124,0.634,4858.066256348502,1507.64453125,41504.0
4,6.212005138397217,0.0,0.0,0.0001508,0.0001508,0.0001508,1815.962667594283,39853.0244140625,41504.0,2.0,0.0,6.92776,0.15,0.84,4899.794204867767,1507.64453125,41504.0
5,6.048169392805833,0.0,0.0,0.00018825000000000002,0.00018825000000000002,0.00018825000000000002,1795.0629544456247,39853.0244140625,41504.0,2.0,0.0,6.912165,0.216,1.006,4961.0243619028515,1507.64453125,41504.0
6,5.940469576762273,0.0,0.0,0.0002257,0.0002257,0.0002257,1776.5209813650497,39853.0244140625,41504.0,2.0,0.0,6.8976775,0.288,1.218,4943.788227894712,1507.64453125,41504.0
7,5.818051778353178,0.0,0.0,0.00026315,0.00026315,0.00026315,1802.368480486573,39853.0244140625,41504.0,2.0,0.0,6.8845775,0.356,1.34,4955.334219683935,1507.64453125,41504.0
8,5.5376356198237495,0.0,0.0,0.00030060000000000004,0.00030060000000000004,0.00030060000000000004,1807.620552887889,39853.0244140625,41504.0,2.0,0.0,6.87308375,0.372,1.412,4793.643024877181,1507.64453125,41504.0
9,5.4866743087768555,0.0,0.0,0.00033805000000000006,0.00033805000000000006,0.00033805000000000006,1813.2014240130052,39853.0244140625,41504.0,2.0,0.0,6.8609075,0.386,1.486,4927.975005204899,1507.64453125,41504.0
10,5.282723610217754,0.0,0.0,0.0003755000000000001,0.0003755000000000001,0.0003755000000000001,1795.398498029102,40148.1650390625,41506.0,2.0,0.005,6.8466425,0.446,1.69,4964.651262196544,1507.64453125,41506.0
11,5.257513156303992,0.0,0.0,0.00041295000000000004,0.00041295000000000004,0.00041295000000000004,1801.7134787473078,40148.1650390625,41506.0,2.0,0.01,6.82754625,0.528,1.796,4951.333477841036,1507.64453125,41506.0
12,5.24430880179772,0.0,0.0,0.00045040000000000005,0.00045040000000000005,0.00045040000000000005,1793.2646136063536,40148.1650390625,41506.0,2.0,0.015000000000000003,6.80121375,0.606,2.012,4966.811692424639,1507.64453125,41506.0
13,5.073672294616699,0.0,0.0,0.00048785000000000007,0.00048785000000000007,0.00048785000000000007,1809.6155170280035,40148.1650390625,41506.0,2.0,0.02,6.76647375,0.728,2.372,4905.133937055343,1507.64453125,41506.0
14,5.035305885168222,0.0,0.0,0.0005253,0.0005253,0.0005253,1802.995059254686,40148.1650390625,41506.0,2.0,0.025,6.7246725,0.892,2.878,4965.227224481943,1507.64453125,41506.0
