epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
32,4.007628046549284,0.0,0.0,0.0004863722107081829,0.0004863722107081829,0.0004863722107081829,2498.9570605274434,18736.92578125,19086.0,2.0,5.31460625,12.514,25.65,4668.148939529971,2218.48974609375,19086.0
33,4.0548663689539985,0.0,0.0,0.00048551578839378526,0.00048551578839378526,0.00048551578839378526,2514.0401383763137,18736.92578125,19086.0,2.0,5.35087375,12.43,25.152,4834.7708299141395,2218.48974609375,19086.0
34,3.954046313579266,0.0,0.0,0.00048463408742551345,0.00048463408742551345,0.00048463408742551345,2959.377153828772,18736.92578125,19086.0,2.0,5.3954175,12.312,24.628,4770.633336316374,2218.48974609375,19086.0
35,3.863897910484901,0.0,0.0,0.0004837272044918144,0.0004837272044918144,0.0004837272044918144,3062.559062577068,18736.92578125,19086.0,2.0,5.473045,11.902,23.638,4801.096979159026,2218.48974609375,19086.0
36,3.858729362487793,0.0,0.0,0.0004827952390426216,0.0004827952390426216,0.0004827952390426216,3056.682426282344,18736.92578125,19086.0,2.0,5.55046,11.56,22.74,4792.595521823491,2218.48974609375,19086.0
37,3.931764245033264,0.0,0.0,0.00048183829327844873,0.00048183829327844873,0.00048183829327844873,2550.192247017556,18736.92578125,19086.0,2.0,5.6324375,11.094,21.838,4732.564387603728,2218.48974609375,19086.0
38,3.807983077489413,0.0,0.0,0.0004808564721391826,0.0004808564721391826,0.0004808564721391826,2959.2924345521196,18736.92578125,19086.0,2.0,5.6988825,10.948,21.156,4691.721012411197,2218.48974609375,19086.0
39,3.8133968114852905,0.0,0.0,0.0004798498832925754,0.0004798498832925754,0.0004798498832925754,2573.7336255925634,18736.92578125,19086.0,2.0,5.755485,10.698,20.664,1870.6818824532115,2218.48974609375,19086.0
40,3.8803723592024584,0.0,0.0,0.0004788186371224372,0.0004788186371224372,0.0004788186371224372,3039.622983631945,18736.92578125,19086.0,2.0,5.8081525,10.374,20.236,2700.6897141442782,2218.48974609375,19086.0
41,3.787031650543213,0.0,0.0,0.0004777628467165318,0.0004777628467165318,0.0004777628467165318,3046.881315651084,18736.92578125,19086.0,2.0,5.871065,9.888,19.656,2480.9383811750245,2218.48974609375,19086.0
42,3.774951146199153,0.0,0.0,0.0004766826278541748,0.0004766826278541748,0.0004766826278541748,2539.266546594816,18736.92578125,19086.0,2.0,5.95129875,9.236,18.658,4679.93067152874,2218.48974609375,19086.0
43,3.8032896243608914,0.0,0.0,0.0004755780989935374,0.0004755780989935374,0.0004755780989935374,3037.4174274324982,18736.92578125,19086.0,2.0,6.04560125,8.65,17.386,4690.607623838834,2218.48974609375,19086.0
44,3.861737012863159,0.0,0.0,0.00047444938125865615,0.00047444938125865615,0.00047444938125865615,2987.6912991182303,18736.92578125,19086.0,2.0,6.12964625,8.08,16.36,4765.782949569036,2218.48974609375,19086.0
45,3.6633284091949463,0.0,0.0,0.0004732965984261501,0.0004732965984261501,0.0004732965984261501,2489.889966482603,18736.92578125,19086.0,2.0,6.20177375,7.526,15.266,4635.992225184395,2218.48974609375,19086.0
46,3.8083899296247044,0.0,0.0,0.0004721198769116476,0.0004721198769116476,0.0004721198769116476,3060.6453502900044,18736.92578125,19086.0,2.0,6.24965625,7.146,14.606,4836.231406562652,2218.48974609375,19086.0
47,3.733681944700388,0.0,0.0,0.00047091934575592306,0.00047091934575592306,0.00047091934575592306,3054.6349640036674,18736.92578125,19086.0,2.0,6.27614875,6.916,14.176,4798.511887274216,2218.48974609375,19086.0
48,3.660172829261193,0.0,0.0,0.00046969513661074654,0.00046969513661074654,0.00046969513661074654,2998.3313945780883,18736.92578125,19086.0,2.0,6.3021575,6.65,13.646,4674.245736285778,2218.48974609375,19086.0
49,3.8049736389747033,0.0,0.0,0.0004684473837244464,0.0004684473837244464,0.0004684473837244464,2932.9624923576407,18736.92578125,19086.0,2.0,6.3087875,6.614,13.496,4767.481955354324,2218.48974609375,19086.0
50,3.6718733585797825,0.0,0.0,0.0004671762239271875,0.0004671762239271875,0.0004671762239271875,3063.158841742522,18736.92578125,19086.0,2.0,6.31256,6.6,13.422,4780.507846895876,2218.48974609375,19086.0
51,3.6504631500977736,0.0,0.0,0.0004658817966159662,0.0004658817966159662,0.0004658817966159662,3051.2478916590185,18736.92578125,19086.0,2.0,6.29802375,6.734,13.67,4783.401299695299,2218.48974609375,19086.0
52,3.5618722713910618,0.0,0.0,0.0004645642437393242,0.0004645642437393242,0.0004645642437393242,3017.366398547762,18736.92578125,19086.0,2.0,6.2700875,6.998,14.134,4808.22290048585,2218.48974609375,19086.0
53,3.643661141395569,0.0,0.0,0.0004632237097817817,0.0004632237097817817,0.0004632237097817817,2749.2719147798807,18736.92578125,19086.0,2.0,6.23384625,7.378,14.664,3546.651765382432,2218.48974609375,19086.0
54,3.5872858671041636,0.0,0.0,0.0004618603417479937,0.0004618603417479937,0.0004618603417479937,2344.227983878413,18736.92578125,19086.0,2.0,6.18771875,7.906,15.346,4580.050810200748,2218.48974609375,19086.0
55,3.5704034016682553,0.0,0.0,0.0004604742891466289,0.0004604742891466289,0.0004604742891466289,3040.05188836507,18736.92578125,19086.0,2.0,6.1275025,8.528,16.298,4727.7173099394195,2218.48974609375,19086.0
56,3.5877968347989597,0.0,0.0,0.00045906570397397437,0.00045906570397397437,0.00045906570397397437,3011.9590161047204,18736.92578125,19086.0,2.0,6.05897,9.298,17.492,4712.041120172988,2218.48974609375,19086.0
57,3.618629217147827,0.0,0.0,0.00045763474069726763,0.00045763474069726763,0.00045763474069726763,2955.4506344464844,18736.92578125,19086.0,2.0,5.9893,10.0,18.68,4761.448728680893,2218.48974609375,19086.0
58,3.5835932951707106,0.0,0.0,0.0004561815562377575,0.0004561815562377575,0.0004561815562377575,2838.746547473427,18736.92578125,19086.0,2.0,5.89697875,11.15,20.336,2926.1128706203785,2218.48974609375,19086.0
59,3.49415791951693,0.0,0.0,0.0004547063099534958,0.0004547063099534958,0.0004547063099534958,2745.8427618546734,18736.92578125,19086.0,2.0,5.785625,12.444,22.266,4785.83633867929,2218.48974609375,19086.0
60,3.5585308900246253,0.0,0.0,0.00045320916362186214,0.00045320916362186214,0.00045320916362186214,2776.450638635481,18736.92578125,19086.0,2.0,5.655745,13.938,24.286,2044.8654249912554,2218.48974609375,19086.0
61,3.535162164614751,0.0,0.0,0.0004516902814218231,0.0004516902814218231,0.0004516902814218231,2660.4667677380176,18736.92578125,19086.0,2.0,5.50815875,15.744,26.638,4811.73484448944,2218.48974609375,19086.0
62,3.6247672117673435,0.0,0.0,0.0004501498299159281,0.0004501498299159281,0.0004501498299159281,3060.224311626388,18736.92578125,19086.0,2.0,5.3293075,18.122,29.582,4771.943461233159,2218.48974609375,19086.0
63,3.5509626131791334,0.0,0.0,0.0004485879780320441,0.0004485879780320441,0.0004485879780320441,2981.7331200619033,18736.92578125,19086.0,2.0,5.1396775,20.518,32.604,1829.9388247012598,2218.48974609375,19086.0
64,3.4532381296157837,0.0,0.0,0.00044700489704483076,0.00044700489704483076,0.00044700489704483076,2716.879184538005,18736.92578125,19086.0,2.0,4.910445,23.434,36.22,4844.215253931089,2218.48974609375,19086.0
65,3.427548105900104,0.0,0.0,0.0004454007605569579,0.0004454007605569579,0.0004454007605569579,2968.7806175724572,18736.92578125,19086.0,2.0,4.655715,26.576,40.096,4953.353632029535,2218.48974609375,19086.0
66,3.5201172828674316,0.0,0.0,0.0004437757444800684,0.0004437757444800684,0.0004437757444800684,2511.255313332782,18736.92578125,19086.0,2.0,4.34254,30.408,44.998,2269.782461394713,2218.48974609375,19086.0
67,3.417696182544415,0.0,0.0,0.0004421300270154874,0.0004421300270154874,0.0004421300270154874,3056.5659724709826,18736.92578125,19086.0,2.0,4.00822875,34.488,49.91,4870.450302619532,2218.48974609375,19086.0
68,3.504081414296077,0.0,0.0,0.00044046378863468033,0.00044046378863468033,0.00044046378863468033,3024.3894200449613,18736.92578125,19086.0,2.0,3.66415,38.788,55.156,4932.7316605238575,2218.48974609375,19086.0
69,3.535108364545382,0.0,0.0,0.0004387772120594626,0.0004387772120594626,0.0004387772120594626,2492.1445822502615,18736.92578125,19086.0,2.0,3.314755,43.144,60.368,4833.950061008925,2218.48974609375,19086.0
70,3.483132848372826,0.0,0.0,0.00043707048224196166,0.00043707048224196166,0.00043707048224196166,3060.3113003904587,18736.92578125,19086.0,2.0,2.9739925,47.134,65.332,4860.200790771748,2218.48974609375,19086.0
71,3.5408922892350416,0.0,0.0,0.0004353437863443349,0.0004353437863443349,0.0004353437863443349,3032.3174094034403,18736.92578125,19086.0,2.0,2.6551775,51.066,69.894,3078.021785912579,2218.48974609375,19086.0
72,3.4617854265066295,0.0,0.0,0.00043359731371824586,0.00043359731371824586,0.00043359731371824586,2513.705420913196,18736.92578125,19086.0,2.0,2.369655,54.67,73.936,3362.388819336327,2218.48974609375,19086.0
73,3.4520845229809103,0.0,0.0,0.0004318312558840987,0.0004318312558840987,0.0004318312558840987,2966.5861619990615,18736.92578125,19086.0,2.0,2.132826875,57.608,77.468,4759.504378369922,2218.48974609375,19086.0
74,3.4327610639425425,0.0,0.0,0.00043004580651003686,0.00043004580651003686,0.00043004580651003686,3022.2565288647775,18736.92578125,19086.0,2.0,1.93642,60.31,80.154,4804.175100567097,2218.48974609375,19086.0
75,3.3268627386826735,0.0,0.0,0.0004282411613907041,0.0004282411613907041,0.0004282411613907041,3020.3049100188837,18736.92578125,19086.0,2.0,1.78611375,62.448,82.262,4745.6302520894305,2218.48974609375,19086.0
76,3.4022264939088087,0.0,0.0,0.0004264175184257746,0.0004264175184257746,0.0004264175184257746,3038.2114502024306,18736.92578125,19086.0,2.0,1.6692675,64.298,83.924,3344.179308499677,2218.48974609375,19086.0
77,3.4258838341786313,0.0,0.0,0.00042457507759824966,0.00042457507759824966,0.00042457507759824966,2982.79667154919,18736.92578125,19086.0,2.0,1.581806875,65.764,85.184,4843.076302321294,2218.48974609375,19086.0
78,3.3859725365271935,0.0,0.0,0.0004227140409525287,0.0004227140409525287,0.0004227140409525287,3056.855087983189,18736.92578125,19086.0,2.0,1.51233375,67.012,86.198,3269.134594499092,2218.48974609375,19086.0
79,3.385979175567627,0.0,0.0,0.0004208346125722519,0.0004208346125722519,0.0004208346125722519,3041.6405151190065,18736.92578125,19086.0,2.0,1.4500125,68.244,87.062,2500.0048577879884,2218.48974609375,19086.0
80,3.3252678651076097,0.0,0.0,0.0004189369985579203,0.0004189369985579203,0.0004189369985579203,3033.796882216802,18736.92578125,19086.0,2.0,1.396089375,69.18,87.99,2508.5298185999086,2218.48974609375,19086.0
81,3.398325663346511,0.0,0.0,0.0004170214070042947,0.0004170214070042947,0.0004170214070042947,3000.860704221918,18736.92578125,19086.0,2.0,1.3456175,70.152,88.74,4768.1347076631355,2218.48974609375,19086.0
82,3.409703172170199,0.0,0.0,0.0004150880479775759,0.0004150880479775759,0.0004150880479775759,3054.589371812519,18736.92578125,19086.0,2.0,1.300886875,71.0,89.424,4851.7965707942185,2218.48974609375,19086.0
83,3.4258469893382144,0.0,0.0,0.00041313713349236793,0.00041313713349236793,0.00041313713349236793,3055.7152374027523,18736.92578125,19086.0,2.0,1.26124,71.91,90.068,4898.057029991453,2218.48974609375,19086.0
84,3.3881783943909864,0.0,0.0,0.000411168877488429,0.000411168877488429,0.000411168877488429,2995.222642637762,18736.92578125,19086.0,2.0,1.22710875,72.586,90.544,4830.671105494394,2218.48974609375,19086.0
85,3.361223294184758,0.0,0.0,0.0004091834958072102,0.0004091834958072102,0.0004091834958072102,2958.2720704335184,18736.92578125,19086.0,2.0,1.197075625,73.198,90.978,4794.694603405642,2218.48974609375,19086.0
86,3.362887694285466,0.0,0.0,0.0004071812061681861,0.0004071812061681861,0.0004071812061681861,3048.564109209873,18736.92578125,19086.0,2.0,1.170079375,73.732,91.36,4795.402527828583,2218.48974609375,19086.0
87,3.350319348848783,0.0,0.0,0.0004051622281449793,0.0004051622281449793,0.0004051622281449793,3054.297222669449,18736.92578125,19086.0,2.0,1.146581875,74.224,91.748,4836.805175084846,2218.48974609375,19086.0
88,3.311909189591041,0.0,0.0,0.00040312678314128193,0.00040312678314128193,0.00040312678314128193,3020.2927097370016,18736.92578125,19086.0,2.0,1.1260775,74.56,92.14,4841.287570960872,2218.48974609375,19086.0
89,3.3999310548488912,0.0,0.0,0.0004010750943665759,0.0004010750943665759,0.0004010750943665759,2949.99966428667,18736.92578125,19086.0,2.0,1.10760375,74.958,92.336,4821.706471141672,2218.48974609375,19086.0
90,3.3730605382185717,0.0,0.0,0.00039900738681165594,0.00039900738681165594,0.00039900738681165594,2591.6774647780194,18736.92578125,19086.0,2.0,1.0912375,75.278,92.572,4696.339604093451,2218.48974609375,19086.0
91,3.294295907020569,0.0,0.0,0.0003969238872239563,0.0003969238872239563,0.0003969238872239563,2498.552441421622,18736.92578125,19086.0,2.0,1.076969375,75.646,92.784,4830.259880010024,2218.48974609375,19086.0
92,3.270920359171354,0.0,0.0,0.0003948248240826858,0.0003948248240826858,0.0003948248240826858,3023.0368507000303,18736.92578125,19086.0,2.0,1.063891875,75.94,92.954,2855.9246199491963,2218.48974609375,19086.0
93,3.223801172696627,0.0,0.0,0.00039271042757377207,0.00039271042757377207,0.00039271042757377207,2994.178536334033,18736.92578125,19086.0,2.0,1.0516059375,76.274,93.122,4822.074551687065,2218.48974609375,19086.0
94,3.2654975102497983,0.0,0.0,0.0003905809295646193,0.0003905809295646193,0.0003905809295646193,2497.406522130345,18736.92578125,19086.0,2.0,1.0398634375,76.53,93.262,4836.466184574124,2218.48974609375,19086.0
95,3.3405320094181943,0.0,0.0,0.00038843656357868164,0.00038843656357868164,0.00038843656357868164,2763.405693869511,18736.92578125,19086.0,2.0,1.0287378125,76.7,93.366,2168.2066917733077,2218.48974609375,19086.0
96,3.2875143381265493,0.0,0.0,0.0003862775647698542,0.0003862775647698542,0.0003862775647698542,2724.6488716260424,18736.92578125,19086.0,2.0,1.0176290625,76.906,93.46,4688.802455529194,2218.48974609375,19086.0
97,3.225291582254263,0.0,0.0,0.00038410416989668604,0.00038410416989668604,0.00038410416989668604,3034.7148175860802,18736.92578125,19086.0,2.0,1.0074471875,77.024,93.558,2885.286741150465,2218.48974609375,19086.0
98,3.267823916215163,0.0,0.0,0.00038191661729641694,0.00038191661729641694,0.00038191661729641694,3017.3556961888958,18736.92578125,19086.0,2.0,0.99860625,77.172,93.656,4795.985952370095,2218.48974609375,19086.0
99,3.2382906767038198,0.0,0.0,0.000379715146858841,0.000379715146858841,0.000379715146858841,2457.345101755119,18736.92578125,19086.0,2.0,0.990595,77.358,93.748,4814.325033834998,2218.48974609375,19086.0
100,3.2833202527119565,0.0,0.0,0.0003775,0.0003775,0.0003775,2606.3478956578474,18736.92578125,19086.0,2.0,0.983171875,77.486,93.812,4778.191118439924,2218.48974609375,19086.0
101,3.216865686269907,0.0,0.0,0.00037527141963570953,0.00037527141963570953,0.00037527141963570953,3054.381980467501,18736.92578125,19086.0,2.0,0.976460625,77.59,93.838,4787.900862887517,2218.48974609375,19086.0
102,3.2108068741284885,0.0,0.0,0.0003730296501549202,0.0003730296501549202,0.0003730296501549202,2764.278860683841,18736.92578125,19086.0,2.0,0.970513125,77.678,93.866,1907.4019731930218,2218.48974609375,19086.0
103,3.2574560275444617,0.0,0.0,0.00037077493739291826,0.00037077493739291826,0.00037077493739291826,2760.6781485445977,18736.92578125,19086.0,2.0,0.96509625,77.804,93.906,4735.307802277814,2218.48974609375,19086.0
104,3.18009470976316,0.0,0.0,0.0003685075286043662,0.0003685075286043662,0.0003685075286043662,2952.4776652218707,18736.92578125,19086.0,2.0,0.960138125,77.926,93.968,4670.168586433745,2218.48974609375,19086.0
105,3.3181487780350905,0.0,0.0,0.000366227672436189,0.000366227672436189,0.000366227672436189,3023.9877850031958,18736.92578125,19086.0,2.0,0.955428125,78.008,94.014,4770.057148284846,2218.48974609375,19086.0
106,3.2129713113491354,0.0,0.0,0.0003639356189003072,0.0003639356189003072,0.0003639356189003072,3029.2264184154456,18736.92578125,19086.0,2.0,0.95099625,78.12,94.038,4804.076053572401,2218.48974609375,19086.0
107,3.12908136844635,0.0,0.0,0.00036163161934622026,0.00036163161934622026,0.00036163161934622026,3010.3076358358826,18736.92578125,19086.0,2.0,0.9469746875,78.186,94.09,4829.238683676728,2218.48974609375,19086.0
108,3.2228476175895104,0.0,0.0,0.00035931592643344284,0.00035931592643344284,0.00035931592643344284,2973.5468828940507,18736.92578125,19086.0,2.0,0.9432978125,78.306,94.148,4760.5717211572255,2218.48974609375,19086.0
109,3.214368407542889,0.0,0.0,0.0003569887941037983,0.0003569887941037983,0.0003569887941037983,3040.9692985518273,18736.92578125,19086.0,2.0,0.94001,78.394,94.188,4840.779556928346,2218.48974609375,19086.0
110,3.2018818946985097,0.0,0.0,0.00035465047755357104,0.00035465047755357104,0.00035465047755357104,3025.9207854999195,18736.92578125,19086.0,2.0,0.9368853125,78.47,94.226,4663.779439725209,2218.48974609375,19086.0
111,3.132284081899203,0.0,0.0,0.00035230123320552126,0.00035230123320552126,0.00035230123320552126,2986.582657435859,18736.92578125,19086.0,2.0,0.9338621875,78.554,94.258,4728.283420678863,2218.48974609375,19086.0
112,3.1182004580130944,0.0,0.0,0.00034994131868076525,0.00034994131868076525,0.00034994131868076525,2919.2559637166046,18736.92578125,19086.0,2.0,0.9308828125,78.634,94.334,4790.239164080022,2218.48974609375,19086.0
113,3.15920903132512,0.0,0.0,0.0003475709927705245,0.0003475709927705245,0.0003475709927705245,3015.6649183198433,18736.92578125,19086.0,2.0,0.9281665625,78.656,94.378,4782.366446703637,2218.48974609375,19086.0
114,3.1652029294234056,0.0,0.0,0.00034519051540774615,0.00034519051540774615,0.00034519051540774615,3044.4911077097768,18736.92578125,19086.0,2.0,0.9259175,78.716,94.398,4827.386483326133,2218.48974609375,19086.0
115,3.12144672870636,0.0,0.0,0.00034280014763859854,0.00034280014763859854,0.00034280014763859854,2996.3981404993,18736.92578125,19086.0,2.0,0.9237328125,78.786,94.458,4367.947471126096,2218.48974609375,19086.0
116,3.1695996522903442,0.0,0.0,0.00034040015159384477,0.00034040015159384477,0.00034040015159384477,2925.6182518569335,18736.92578125,19086.0,2.0,0.9217671875,78.894,94.482,4689.341458908716,2218.48974609375,19086.0
117,3.0761409172644982,0.0,0.0,0.00033799079046009645,0.00033799079046009645,0.00033799079046009645,3023.2497407869164,18736.92578125,19086.0,2.0,0.9198953125,78.964,94.512,4187.1540158026155,2218.48974609375,19086.0
118,3.13679838180542,0.0,0.0,0.0003355723284509529,0.0003355723284509529,0.0003355723284509529,3040.2551689009165,18736.92578125,19086.0,2.0,0.918069375,78.99,94.544,4739.757684173532,2218.48974609375,19086.0
119,3.1948254933724036,0.0,0.0,0.0003331450307780272,0.0003331450307780272,0.0003331450307780272,2990.2494741121873,18736.92578125,19086.0,2.0,0.9162821875,79.044,94.56,4765.5043034475,2218.48974609375,19086.0
120,3.153810794536884,0.0,0.0,0.00033070916362186215,0.00033070916362186215,0.00033070916362186215,2943.941381708375,18736.92578125,19086.0,2.0,0.91428,79.096,94.59,4767.696556949543,2218.48974609375,19086.0
121,3.050694089669448,0.0,0.0,0.00032826499410274125,0.00032826499410274125,0.00032826499410274125,3017.888393351892,18736.92578125,19086.0,2.0,0.9124784375,79.148,94.586,4832.786194968072,2218.48974609375,19086.0
122,3.1225588963581967,0.0,0.0,0.00032581279025139555,0.00032581279025139555,0.00032581279025139555,3040.985554458003,18736.92578125,19086.0,2.0,0.9107759375,79.214,94.614,4625.119854039415,2218.48974609375,19086.0
123,3.120047844373263,0.0,0.0,0.00032335282097961123,0.00032335282097961123,0.00032335282097961123,2998.973080115101,18736.92578125,19086.0,2.0,0.908865625,79.232,94.634,3207.599351821287,2218.48974609375,19086.0
124,3.1023843655219445,0.0,0.0,0.0003208853560507401,0.0003208853560507401,0.0003208853560507401,2916.483956954234,18736.92578125,19086.0,2.0,0.9072325,79.296,94.658,4653.841325543408,2218.48974609375,19086.0
125,3.0798337367864757,0.0,0.0,0.00031841066605011766,0.00031841066605011766,0.00031841066605011766,2978.704660230622,18736.92578125,19086.0,2.0,0.9058315625,79.336,94.664,4721.868445490971,2218.48974609375,19086.0
126,3.1377027860054603,0.0,0.0,0.0003159290223553894,0.0003159290223553894,0.0003159290223553894,3012.5862011993486,18736.92578125,19086.0,2.0,0.9045665625,79.404,94.65,4856.5417403171405,2218.48974609375,19086.0
