epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
0,4.619607049942017,0.0,0.0,1e-06,1e-06,1e-06,445.9205350185688,31891.60888671875,33574.0,2.0,392,0.0,4.669140625,1.52,6.41,1416.0160127176975,3194.89892578125,33574.0,0.0
1,4.522700887680053,0.0,0.0,5.0950000000000005e-05,5.0950000000000005e-05,5.0950000000000005e-05,451.80479713451825,31881.96484375,33576.0,2.0,392,0.0,4.618125,2.16,8.02,1422.4052608223749,3194.89892578125,33576.0,0.0
2,4.439859262466431,0.0,0.0,0.00010090000000000001,0.00010090000000000001,0.00010090000000000001,451.81619055528466,31881.96484375,33576.0,2.0,392,0.0,4.541328125,3.15,10.9,1458.0381214224124,3194.89892578125,33576.0,0.0
3,4.409097326278687,0.0,0.0,0.00015085000000000003,0.00015085000000000003,0.00015085000000000003,451.9603491791273,31881.96484375,33576.0,2.0,392,0.0,4.4534375,4.42,14.99,1453.8720089852068,3194.89892578125,33576.0,0.0
4,4.386978895187378,0.0,0.0,0.00020080000000000003,0.00020080000000000003,0.00020080000000000003,451.3877654637081,31881.96484375,33576.0,2.0,392,0.0,4.366640625,5.75,19.42,1438.1111679479295,3194.89892578125,33576.0,0.0
5,4.365469654083252,0.0,0.0,0.00025075000000000005,0.00025075000000000005,0.00025075000000000005,451.7744625809517,31881.96484375,33576.0,2.0,392,0.0,4.28921875,6.92,23.42,1434.606620315198,3194.89892578125,33576.0,0.0
6,4.352205364227295,0.0,0.0,0.0003007000000000001,0.0003007000000000001,0.0003007000000000001,452.40357097137,31881.96484375,33576.0,2.0,392,0.0,4.2225,8.5,27.51,1426.9293006076496,3194.89892578125,33576.0,0.0
7,4.34542360496521,0.0,0.0,0.0003506500000000001,0.0003506500000000001,0.0003506500000000001,451.9644060358146,31881.96484375,33576.0,2.0,392,0.0,4.166328125,9.64,29.87,1465.5664370615937,3194.89892578125,33576.0,0.0
8,4.346103784561158,0.0,0.0,0.0004006000000000001,0.0004006000000000001,0.0004006000000000001,451.86153632094965,31881.96484375,33576.0,2.0,392,0.0,4.116640625,10.7,31.54,1451.398726529722,3194.89892578125,33576.0,0.0
9,4.316979568481445,0.0,0.0,0.0004505500000000001,0.0004505500000000001,0.0004505500000000001,452.6603453284775,31881.96484375,33576.0,2.0,392,0.0,4.0716796875,11.58,33.02,1450.451462659063,3194.89892578125,33576.0,0.0
10,4.322664144515991,0.0,0.0,0.0005005000000000001,0.0005005000000000001,0.0005005000000000001,452.0185985985797,31881.96484375,33576.0,2.0,392,0.0,4.0305859375,12.41,34.31,1426.1158096872487,3194.89892578125,33576.0,0.0
11,4.317263563156128,0.0,0.0,0.0005504500000000001,0.0005504500000000001,0.0005504500000000001,451.69588537737894,31881.96484375,33576.0,2.0,392,0.0,3.99,13.3,35.75,1406.030737412353,3194.89892578125,33576.0,0.0
