epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
14,4.744995062167828,0.0,0.0,0.0007460307631963057,0.0007460307631963057,0.0007460307631963057,2202.6696964031185,20292.025390625,21052.0,2.0,0.0,6.62336625,1.2439999997711182,4.281999999084473,6073.646414980876,1509.35595703125,21052.0
15,4.655857269580547,0.0,0.0,0.000745444686020201,0.000745444686020201,0.000745444686020201,2202.14832849083,20293.298828125,21052.0,2.0,0.0,6.5091975,1.8319999996948242,5.906000002441406,5999.52768229468,1509.18310546875,21052.0
16,4.570687752503615,0.0,0.0,0.0007448185337160869,0.0007448185337160869,0.0007448185337160869,2153.1868685855943,20292.134765625,21052.0,2.0,0.0,6.36100625,2.554000002746582,8.123999999389648,6095.303642995138,1510.15234375,21052.0
17,4.538581958183875,0.0,0.0,0.0007441523749486194,0.0007441523749486194,0.0007441523749486194,2189.0510840768775,20293.298828125,21052.0,2.0,0.0,6.1775,3.8060000006103514,11.244000009765625,6134.047627529951,1510.22607421875,21052.0
18,4.433149007650522,0.0,0.0,0.0007434462827696148,0.0007434462827696148,0.0007434462827696148,2191.975958102875,20293.298828125,21052.0,2.0,0.0,5.96618375,5.406000001220703,15.283999993286132,6094.897978163421,1509.365234375,21052.0
19,4.466023472639231,0.0,0.0,0.000742700334610037,0.000742700334610037,0.000742700334610037,2205.614583540118,20292.025390625,21052.0,2.0,0.0,5.74858875,7.442000009765625,19.486000001220702,6048.358325730413,1509.35595703125,21052.0
20,4.471973180770874,0.0,0.0,0.0007419146122715081,0.0007419146122715081,0.0007419146122715081,2198.018709036661,20440.869140625,21054.0,2.0,0.0025,5.54542,9.639999993896485,23.784,6016.304696603278,1509.18310546875,21054.0
21,4.3879567476419306,0.0,0.0,0.0007410892019173366,0.0007410892019173366,0.0007410892019173366,2197.5829073098384,20439.705078125,21054.0,2.0,0.005,5.37257875,11.740000001220704,27.39599998779297,6068.463511587582,1510.15234375,21054.0
22,4.269794308222258,0.0,0.0,0.0007402241940630694,0.0007402241940630694,0.0007402241940630694,2200.0602553567583,20440.869140625,21054.0,2.0,0.0075000000000000015,5.24035375,13.694000006713868,30.118,6090.695352488619,1510.22607421875,21054.0
23,4.262767938467173,0.0,0.0,0.0007393196835665653,0.0007393196835665653,0.0007393196835665653,2197.219540685136,20440.869140625,21054.0,2.0,0.01,5.15538875,14.824000006103516,31.787999991455077,6035.777275641855,1509.365234375,21054.0
24,4.272165931188143,0.0,0.0,0.0007383757696175935,0.0007383757696175935,0.0007383757696175935,2198.7093821844824,20439.595703125,21054.0,2.0,0.0125,5.09773125,15.534000009765625,32.650000010986325,6130.043316125344,1509.35595703125,21054.0
25,4.336462240952712,0.0,0.0,0.0007373925557269552,0.0007373925557269552,0.0007373925557269552,2198.3856330416006,20440.869140625,21054.0,2.0,0.015000000000000003,5.07421375,15.731999994506836,32.66199998779297,5985.543662175399,1509.18310546875,21054.0
