epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
0,4.6194202365875245,0.0,0.0,1e-06,1e-06,1e-06,437.4386129806513,31864.1494140625,33548.0,2.0,392,0.0,4.666953125,1.48,6.49,1313.321073427206,3194.89892578125,33548.0,0.0
1,4.52270436668396,0.0,0.0,5.0950000000000005e-05,5.0950000000000005e-05,5.0950000000000005e-05,441.63956422267603,31854.50537109375,33550.0,2.0,392,0.0,4.615390625,2.23,8.2,1340.5564293080008,3194.89892578125,33550.0,0.0
2,4.4395697326660155,0.0,0.0,0.00010090000000000001,0.00010090000000000001,0.00010090000000000001,443.585737110337,31854.50537109375,33550.0,2.0,392,0.0,4.539375,3.35,10.95,1337.53920764295,3194.89892578125,33550.0,0.0
3,4.408754135131836,0.0,0.0,0.00015085000000000003,0.00015085000000000003,0.00015085000000000003,444.1143454925421,31854.50537109375,33550.0,2.0,392,0.0,4.451640625,4.34,15.1,1308.3962473772751,3194.89892578125,33550.0,0.0
4,4.386597499847412,0.0,0.0,0.00020080000000000003,0.00020080000000000003,0.00020080000000000003,443.457587522271,31854.50537109375,33550.0,2.0,392,0.0,4.3653125,5.7,19.66,1343.8835605770564,3194.89892578125,33550.0,0.0
5,4.365514400482177,0.0,0.0,0.00025075000000000005,0.00025075000000000005,0.00025075000000000005,444.28537106768204,31854.50537109375,33550.0,2.0,392,0.0,4.2884375,6.98,23.39,1341.532400009186,3194.89892578125,33550.0,0.0
6,4.3519034004211425,0.0,0.0,0.0003007000000000001,0.0003007000000000001,0.0003007000000000001,443.3966776942232,31854.50537109375,33550.0,2.0,392,0.0,4.22109375,8.38,27.29,1343.2897388301096,3194.89892578125,33550.0,0.0
7,4.345690711975098,0.0,0.0,0.0003506500000000001,0.0003506500000000001,0.0003506500000000001,443.06148294838687,31854.50537109375,33550.0,2.0,392,0.0,4.16421875,9.66,29.62,1356.3754712004052,3194.89892578125,33550.0,0.0
8,4.348455198287964,0.0,0.0,0.0004006000000000001,0.0004006000000000001,0.0004006000000000001,444.481874015096,31854.50537109375,33550.0,2.0,392,0.0,4.114453125,10.55,31.45,1322.8548367923922,3194.89892578125,33550.0,0.0
9,4.317135122299194,0.0,0.0,0.0004505500000000001,0.0004505500000000001,0.0004505500000000001,444.6023197112124,31854.50537109375,33550.0,2.0,392,0.0,4.068984375,11.65,32.87,1349.3611926304482,3194.89892578125,33550.0,0.0
10,4.324542558670044,0.0,0.0,0.0005005000000000001,0.0005005000000000001,0.0005005000000000001,443.2572211856666,31854.50537109375,33550.0,2.0,392,0.0,4.0296875,12.32,34.11,1344.6764418477605,3194.89892578125,33550.0,0.0
11,4.317839597702027,0.0,0.0,0.0005504500000000001,0.0005504500000000001,0.0005504500000000001,443.83246046718745,31854.50537109375,33550.0,2.0,392,0.0,3.9902734375,13.01,35.59,1347.184668415203,3194.89892578125,33550.0,0.0
12,4.322533586502075,0.0,0.0,0.0006004000000000002,0.0006004000000000002,0.0006004000000000002,443.666506354659,31854.50537109375,33550.0,2.0,392,0.0,3.9491015625,13.74,37.17,1324.1273689159984,3194.89892578125,33550.0,0.0
