epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
0,4.619480543136596,0.0,0.0,1e-06,1e-06,1e-06,426.0627423197157,33454.21337890625,35520.0,2.0,392,0.0,4.66671875,1.58,6.52,1264.9757111504323,3292.1396484375,35520.0,0.0
1,4.5222574234008786,0.0,0.0,5.0950000000000005e-05,5.0950000000000005e-05,5.0950000000000005e-05,429.4723359011556,33445.18359375,35520.0,2.0,392,0.0,4.61515625,2.18,8.23,1249.245190709935,3292.1396484375,35520.0,0.0
2,4.438944068908691,0.0,0.0,0.00010090000000000001,0.00010090000000000001,0.00010090000000000001,431.7200929970903,33445.18359375,35520.0,2.0,392,0.0,4.53875,3.22,10.89,1254.0235946842222,3292.1396484375,35520.0,0.0
3,4.408054447174072,0.0,0.0,0.00015085000000000003,0.00015085000000000003,0.00015085000000000003,431.8425231705434,33445.18359375,35520.0,2.0,392,0.0,4.450859375,4.36,15.14,1266.0361635702795,3292.1396484375,35520.0,0.0
4,4.3855877819061275,0.0,0.0,0.00020080000000000003,0.00020080000000000003,0.00020080000000000003,431.81305830557903,33445.18359375,35520.0,2.0,392,0.0,4.36359375,5.68,19.74,1261.647434505271,3292.1396484375,35520.0,0.0
5,4.364095417022705,0.0,0.0,0.00025075000000000005,0.00025075000000000005,0.00025075000000000005,431.91054859431114,33445.18359375,35520.0,2.0,392,0.0,4.28625,7.13,23.4,1271.1665022867064,3292.1396484375,35520.0,0.0
6,4.350358854293823,0.0,0.0,0.0003007000000000001,0.0003007000000000001,0.0003007000000000001,431.8712636679304,33445.18359375,35520.0,2.0,392,0.0,4.219453125,8.47,27.48,1243.4031261584726,3292.1396484375,35520.0,0.0
7,4.344036121368408,0.0,0.0,0.0003506500000000001,0.0003506500000000001,0.0003506500000000001,430.8195216090014,33445.18359375,35520.0,2.0,392,0.0,4.16265625,9.71,29.66,1239.9206472827175,3292.1396484375,35520.0,0.0
8,4.343177541732788,0.0,0.0,0.0004006000000000001,0.0004006000000000001,0.0004006000000000001,431.533249703436,33445.18359375,35520.0,2.0,392,0.0,4.113359375,10.68,31.41,1262.8302032277636,3292.1396484375,35520.0,0.0
9,4.313606630325317,0.0,0.0,0.0004505500000000001,0.0004505500000000001,0.0004505500000000001,431.49515912438477,33445.18359375,35520.0,2.0,392,0.0,4.06796875,11.6,32.8,1249.3762507750694,3292.1396484375,35520.0,0.0
10,4.319462900161743,0.0,0.0,0.0005005000000000001,0.0005005000000000001,0.0005005000000000001,430.7246578137031,33445.18359375,35520.0,2.0,392,0.0,4.0262890625,12.5,34.41,1244.4109408132933,3292.1396484375,35520.0,0.0
11,4.314698037147522,0.0,0.0,0.0005504500000000001,0.0005504500000000001,0.0005504500000000001,431.36425961148444,33445.18359375,35520.0,2.0,392,0.0,3.9842578125,13.33,35.91,1269.4108326828352,3292.1396484375,35520.0,0.0
