epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
10,4.883514881134033,0.0,0.0,0.0004946461621797824,0.0004946461621797824,0.0004946461621797824,3129.757336267503,13906.40869140625,14574.0,4.0,0.005,6.86636,0.35799999996185305,1.4280000002288817,8240.380043772619,1355.046875,14574.0
11,4.889818925123948,0.0,0.0,0.0004935268312039243,0.0004935268312039243,0.0004935268312039243,3126.924856946294,13906.40869140625,14574.0,4.0,0.01,6.84383,0.42599999994277954,1.686000001373291,8235.576817538018,1355.046875,14574.0
12,4.822338526065533,0.0,0.0,0.0004923028744765145,0.0004923028744765145,0.0004923028744765145,3139.1426872274883,13906.40869140625,14574.0,4.0,0.015000000000000003,6.8198875,0.519999999923706,1.9859999989318848,8315.386366427243,1355.046875,14574.0
13,4.737561629368709,0.0,0.0,0.0004909748288654262,0.0004909748288654262,0.0004909748288654262,3125.2069308977657,13906.40869140625,14574.0,4.0,0.02,6.793745,0.6380000006866455,2.4320000021362307,8176.092071484821,1355.046875,14574.0
14,4.686906539476835,0.0,0.0,0.0004895432768953564,0.0004895432768953564,0.0004895432768953564,3127.556521092968,13906.40869140625,14574.0,4.0,0.025,6.76334875,0.8800000006866455,2.8620000009155273,8201.116373775332,1355.046875,14574.0
15,4.594099301558274,0.0,0.0,0.00048800884649231267,0.00048800884649231267,0.00048800884649231267,3133.6505919901506,13906.40869140625,14574.0,4.0,0.030000000000000006,6.7242875,1.0879999998855592,3.394000001678467,8065.681347988811,1355.046875,14574.0
16,4.50810955120967,0.0,0.0,0.0004863722107081829,0.0004863722107081829,0.0004863722107081829,3130.0718261550364,13906.40869140625,14574.0,4.0,0.035,6.6733875,1.325999999923706,4.144000002441406,8193.637767361546,1355.046875,14574.0
17,4.478464896862324,0.0,0.0,0.00048463408742551345,0.00048463408742551345,0.00048463408742551345,3127.155002643465,13906.40869140625,14574.0,4.0,0.04,6.60479625,1.681999999885559,5.230000001983643,8137.9367615221845,1355.046875,14574.0
18,4.384808907142053,0.0,0.0,0.0004827952390426216,0.0004827952390426216,0.0004827952390426216,3134.1200679749704,13906.40869140625,14574.0,4.0,0.045,6.51180875,2.175999999008179,6.871999999542236,8133.314009224922,1355.046875,14574.0
19,4.417557395421541,0.0,0.0,0.0004808564721391826,0.0004808564721391826,0.0004808564721391826,3128.2179139976256,13906.40869140625,14574.0,4.0,0.05,6.38799625,3.0299999993896485,9.262000000305175,8199.902656184899,1355.046875,14574.0
20,4.408327671197744,0.0,0.0,0.0004788186371224372,0.0004788186371224372,0.0004788186371224372,3127.693868249026,13906.40869140625,14574.0,4.0,0.05,6.22702875,4.428000002136231,12.860000007324219,8149.862663199178,1355.046875,14574.0
21,4.314249093715961,0.0,0.0,0.0004766826278541748,0.0004766826278541748,0.0004766826278541748,3125.894868782957,13906.40869140625,14574.0,4.0,0.05,6.0223725,6.624000001983642,17.668000003662108,8363.003827481782,1355.046875,14574.0
22,4.193401941886315,0.0,0.0,0.00047444938125865615,0.00047444938125865615,0.00047444938125865615,3123.9026793902203,13906.40869140625,14574.0,4.0,0.05,5.77242875,9.693999998779297,23.68999998901367,8117.022178339378,1355.046875,14574.0
23,4.201446982530447,0.0,0.0,0.0004721198769116476,0.0004721198769116476,0.0004721198769116476,3121.0017676020834,13906.40869140625,14574.0,4.0,0.05,5.484145,13.669999993896484,30.72999998046875,8225.692887911466,1355.046875,14574.0
24,4.190051766542288,0.0,0.0,0.00046969513661074654,0.00046969513661074654,0.00046969513661074654,3124.606064221183,13906.40869140625,14574.0,4.0,0.05,5.169545,18.07400000061035,37.86999999267578,8349.76223416276,1355.046875,14574.0
25,4.26288784467257,0.0,0.0,0.0004671762239271875,0.0004671762239271875,0.0004671762239271875,3121.846821874473,13906.40869140625,14574.0,4.0,0.05,4.842635,22.778000001220704,44.64400001220703,8320.798814969243,1355.046875,14574.0
