epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
0,4.616247388839722,0.0,0.0,1e-06,1e-06,1e-06,379.744172019428,30678.71728515625,37392.0,2.0,392,0.0,4.66515625,0.79,5.07,1164.145754917396,5359.69677734375,35616.0,0.0
1,4.52174294090271,0.0,0.0,5.0950000000000005e-05,5.0950000000000005e-05,5.0950000000000005e-05,383.7443469583853,30673.44775390625,35618.0,2.0,392,0.0,4.615234375,1.07,6.46,1140.3274911508681,5359.69677734375,35618.0,0.0
2,4.439062269210815,0.0,0.0,0.00010090000000000001,0.00010090000000000001,0.00010090000000000001,384.2629661298505,30673.44775390625,35618.0,2.0,392,0.0,4.54484375,2.04,9.56,1136.1459856403073,5359.69677734375,35618.0,0.0
3,4.403237241744995,0.0,0.0,0.00015085000000000003,0.00015085000000000003,0.00015085000000000003,384.3358685914813,30673.44775390625,35618.0,2.0,392,0.0,4.463125,3.76,14.35,1162.9439814386078,5359.69677734375,35618.0,0.0
4,4.375560981750488,0.0,0.0,0.00020080000000000003,0.00020080000000000003,0.00020080000000000003,384.6944020411414,30673.44775390625,35618.0,2.0,392,0.0,4.38078125,5.78,20.07,1148.4214866845882,5359.69677734375,35618.0,0.0
5,4.373933506011963,0.0,0.0,0.00025075000000000005,0.00025075000000000005,0.00025075000000000005,384.36718326759376,30673.44775390625,35618.0,2.0,392,0.0,4.306484375,7.79,25.27,1158.2240581378603,5359.69677734375,35618.0,0.0
6,4.354834508895874,0.0,0.0,0.0003007000000000001,0.0003007000000000001,0.0003007000000000001,384.75016513153486,30673.44775390625,35618.0,2.0,392,0.0,4.24140625,9.39,28.43,1151.287732065519,5359.69677734375,35618.0,0.0
7,4.335469614028931,0.0,0.0,0.0003506500000000001,0.0003506500000000001,0.0003506500000000001,384.46149270799987,30673.44775390625,35618.0,2.0,392,0.0,4.181171875,10.28,30.59,1149.741653080377,5359.69677734375,35618.0,0.0
8,4.335307384490966,0.0,0.0,0.0004006000000000001,0.0004006000000000001,0.0004006000000000001,384.4481051932753,30673.44775390625,35618.0,2.0,392,0.0,4.126484375,11.15,32.09,1173.456929250544,5359.69677734375,35618.0,0.0
9,4.330137575149537,0.0,0.0,0.0004505500000000001,0.0004505500000000001,0.0004505500000000001,384.2334776528399,30673.44775390625,35618.0,2.0,392,0.0,4.0776171875,12.18,33.51,1168.7435858210524,5359.69677734375,35618.0,0.0
10,4.32016881275177,0.0,0.0,0.0005005000000000001,0.0005005000000000001,0.0005005000000000001,384.72066464756705,30673.44775390625,35618.0,2.0,392,0.0,4.031328125,13.02,35.0,1139.834885387501,5359.69677734375,35618.0,0.0
11,4.318463823318481,0.0,0.0,0.0005504500000000001,0.0005504500000000001,0.0005504500000000001,383.6633932123354,30673.44775390625,35618.0,2.0,392,0.0,3.987578125,13.68,36.58,1150.3892759674632,5359.69677734375,35618.0,0.0
12,4.324598594665527,0.0,0.0,0.0006004000000000002,0.0006004000000000002,0.0006004000000000002,384.1874900139331,30673.44775390625,35618.0,2.0,392,0.0,3.9446484375,14.39,38.16,1154.317801664486,5359.69677734375,35618.0,0.0
13,4.328733619689942,0.0,0.0,0.0006503500000000002,0.0006503500000000002,0.0006503500000000002,383.6014380122526,30673.44775390625,35618.0,2.0,392,0.0,3.9005078125,15.1,39.43,1136.4699001994884,5359.69677734375,35618.0,0.0
14,4.32539767074585,0.0,0.0,0.0007003000000000002,0.0007003000000000002,0.0007003000000000002,383.8053635483329,30673.44775390625,35618.0,2.0,392,0.0,3.857890625,15.89,40.71,1149.0993552332216,5359.69677734375,35618.0,0.0
15,4.309614875793457,0.0,0.0,0.0007502500000000002,0.0007502500000000002,0.0007502500000000002,384.7368280881969,30673.44775390625,35618.0,2.0,392,0.0,3.813046875,16.54,42.23,1171.2032657727782,5359.69677734375,35618.0,0.0
16,4.313326865196228,0.0,0.0,0.0008002000000000002,0.0008002000000000002,0.0008002000000000002,384.1284668703576,30673.44775390625,35618.0,2.0,392,0.0,3.7674609375,17.29,43.35,1161.3385791169078,5359.69677734375,35618.0,0.0
17,4.331389333724975,0.0,0.0,0.0008501500000000001,0.0008501500000000001,0.0008501500000000001,384.09802681459365,30673.44775390625,35618.0,2.0,392,0.0,3.7254296875,18.12,44.61,1164.9723482162717,5359.69677734375,35618.0,0.0
18,4.327647996902466,0.0,0.0,0.0009001000000000001,0.0009001000000000001,0.0009001000000000001,384.14440115587394,30673.44775390625,35618.0,2.0,392,0.0,3.6901171875,18.78,45.59,1172.1647427725031,5359.69677734375,35618.0,0.0
19,4.321705583572387,0.0,0.0,0.0009500500000000001,0.0009500500000000001,0.0009500500000000001,383.83612605764125,30673.44775390625,35618.0,2.0,392,0.0,3.658828125,19.36,46.54,1147.2283765107875,5359.69677734375,35618.0,0.0
20,4.319847648620605,0.0,0.0,0.0009779754323328191,0.0009779754323328191,0.0009779754323328191,381.4746642655987,30904.0263671875,35620.0,2.0,392,0.0025,3.6276171875,19.92,47.47,1160.8394801841987,5359.69677734375,35620.0,0.0
21,4.307645269393921,0.0,0.0,0.0009757384114723954,0.0009757384114723954,0.0009757384114723954,382.45542979661553,30904.0263671875,35620.0,2.0,392,0.005,3.6030078125,20.56,48.62,1165.5673454710472,5359.69677734375,35620.0,0.0
22,4.295912519454956,0.0,0.0,0.0009733963460294015,0.0009733963460294015,0.0009733963460294015,382.5505883428714,30904.0263671875,35620.0,2.0,392,0.0075000000000000015,3.58078125,21.03,49.48,1167.221659726227,5359.69677734375,35620.0,0.0
23,4.288454831123352,0.0,0.0,0.0009709498138734404,0.0009709498138734404,0.0009709498138734404,382.79557358667245,30904.0263671875,35620.0,2.0,392,0.01,3.5616015625,21.74,50.41,1129.8061531614649,5359.69677734375,35620.0,0.0
24,4.27413981628418,0.0,0.0,0.0009683994186497131,0.0009683994186497131,0.0009683994186497131,382.4142842991246,30904.0263671875,35620.0,2.0,392,0.0125,3.5441015625,22.22,51.11,1160.6612932183552,5359.69677734375,35620.0,0.0
25,4.271938414573669,0.0,0.0,0.000965745789630079,0.000965745789630079,0.000965745789630079,382.85434995205213,30904.0263671875,35620.0,2.0,392,0.015000000000000003,3.531953125,22.65,51.79,1157.8789316892387,5359.69677734375,35620.0,0.0
26,4.26436106300354,0.0,0.0,0.0009629895815577914,0.0009629895815577914,0.0009629895815577914,382.1641616476526,30904.0263671875,35620.0,2.0,392,0.0175,3.5204296875,23.22,52.51,1165.356943743123,5359.69677734375,35620.0,0.0
27,4.25300371837616,0.0,0.0,0.0009601314744859503,0.0009601314744859503,0.0009601314744859503,382.8282255159874,30904.0263671875,35620.0,2.0,392,0.02,3.5106640625,23.79,53.09,1144.0119352655097,5359.69677734375,35620.0,0.0
28,4.23245730304718,0.0,0.0,0.0009571721736097088,0.0009571721736097088,0.0009571721736097088,382.26148716865623,30904.0263671875,35620.0,2.0,392,0.0225,3.50171875,24.08,53.63,1153.9322025654064,5359.69677734375,35620.0,0.0
29,4.225422255516052,0.0,0.0,0.000954112409092277,0.000954112409092277,0.000954112409092277,382.8238557169652,30904.0263671875,35620.0,2.0,392,0.025,3.4946875,24.61,54.31,1163.1739635197512,5359.69677734375,35620.0,0.0
30,4.243663372039795,0.0,0.0,0.0009509529358847655,0.0009509529358847655,0.0009509529358847655,382.3177089745757,30904.0263671875,35620.0,2.0,392,0.027500000000000004,3.4904296875,25.17,54.83,1144.223938894468,5359.69677734375,35620.0,0.0
31,4.205222214698791,0.0,0.0,0.0009476945335399121,0.0009476945335399121,0.0009476945335399121,382.5985741622967,30904.0263671875,35620.0,2.0,392,0.030000000000000006,3.4820703125,25.54,55.5,1140.1668578767858,5359.69677734375,35620.0,0.0
32,4.203142436027527,0.0,0.0,0.0009443380060197386,0.0009443380060197386,0.0009443380060197386,382.7133049745262,30904.0263671875,35620.0,2.0,392,0.0325,3.4724609375,26.12,56.07,1175.1527286629207,5359.69677734375,35620.0,0.0
33,4.195684499740601,0.0,0.0,0.0009408841814971861,0.0009408841814971861,0.0009408841814971861,382.77871488592484,30904.0263671875,35620.0,2.0,392,0.035,3.4628515625,26.33,56.51,1129.534693174068,5359.69677734375,35620.0,0.0
