epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
0,4.616234809875488,0.0,0.0,1e-06,1e-06,1e-06,387.5513484488102,30708.85546875,37562.0,2.0,392,0.0,4.664921875,0.78,5.0,1251.6381424863764,5359.69677734375,37562.0,0.0
1,4.521728666305542,0.0,0.0,5.0950000000000005e-05,5.0950000000000005e-05,5.0950000000000005e-05,391.48880643910405,30698.904296875,37564.0,2.0,392,0.0,4.61515625,1.03,6.51,1255.3681505834554,5359.69677734375,37564.0,0.0
2,4.439048748016358,0.0,0.0,0.00010090000000000001,0.00010090000000000001,0.00010090000000000001,392.24622563129043,30698.904296875,37564.0,2.0,392,0.0,4.54484375,2.04,9.52,1219.8740008606555,5359.69677734375,37564.0,0.0
3,4.403273315429687,0.0,0.0,0.00015085000000000003,0.00015085000000000003,0.00015085000000000003,391.58690449643774,30698.904296875,37564.0,2.0,392,0.0,4.46328125,3.7,14.31,1239.818646064822,5359.69677734375,37564.0,0.0
4,4.3754864521026615,0.0,0.0,0.00020080000000000003,0.00020080000000000003,0.00020080000000000003,392.2580054346148,30698.904296875,37564.0,2.0,392,0.0,4.3809375,5.79,20.08,1200.3248827027892,5359.69677734375,37564.0,0.0
5,4.373914052963257,0.0,0.0,0.00025075000000000005,0.00025075000000000005,0.00025075000000000005,392.2276754895625,30698.904296875,37564.0,2.0,392,0.0,4.306484375,7.77,25.21,1228.2321225601308,5359.69677734375,37564.0,0.0
6,4.35599257850647,0.0,0.0,0.0003007000000000001,0.0003007000000000001,0.0003007000000000001,391.4828898320746,30698.904296875,37564.0,2.0,392,0.0,4.241796875,9.25,28.53,1222.9727735956865,5359.69677734375,37564.0,0.0
7,4.337349258422852,0.0,0.0,0.0003506500000000001,0.0003506500000000001,0.0003506500000000001,391.797780190212,30698.904296875,37564.0,2.0,392,0.0,4.18171875,10.23,30.68,1223.3993370787914,5359.69677734375,37564.0,0.0
8,4.338244869232177,0.0,0.0,0.0004006000000000001,0.0004006000000000001,0.0004006000000000001,391.7928665287241,30698.904296875,37564.0,2.0,392,0.0,4.127734375,11.06,32.15,1215.7731333495733,5359.69677734375,37564.0,0.0
9,4.330458919525147,0.0,0.0,0.0004505500000000001,0.0004505500000000001,0.0004505500000000001,391.6622001673847,30698.904296875,37564.0,2.0,392,0.0,4.0790625,12.0,33.53,1249.7090108245143,5359.69677734375,37564.0,0.0
10,4.319951259613037,0.0,0.0,0.0005005000000000001,0.0005005000000000001,0.0005005000000000001,391.6183054981245,30698.904296875,37564.0,2.0,392,0.0,4.0315625,12.79,35.02,1205.5752982705933,5359.69677734375,37564.0,0.0
11,4.31651683807373,0.0,0.0,0.0005504500000000001,0.0005504500000000001,0.0005504500000000001,391.25950002309327,30698.904296875,37564.0,2.0,392,0.0,3.98671875,13.71,36.39,1213.4396785688352,5359.69677734375,37564.0,0.0
12,4.32482151222229,0.0,0.0,0.0006004000000000002,0.0006004000000000002,0.0006004000000000002,391.9549974826613,30698.904296875,37564.0,2.0,392,0.0,3.9436328125,14.6,37.77,1216.1180266891015,5359.69677734375,37564.0,0.0
13,4.324981769561767,0.0,0.0,0.0006503500000000002,0.0006503500000000002,0.0006503500000000002,391.98284182375386,30698.904296875,37564.0,2.0,392,0.0,3.8988671875,15.28,39.32,1218.8122974187431,5359.69677734375,37564.0,0.0
14,4.322239481925965,0.0,0.0,0.0007003000000000002,0.0007003000000000002,0.0007003000000000002,391.6411987458313,30698.904296875,37564.0,2.0,392,0.0,3.854765625,16.03,40.63,1220.5156901575629,5359.69677734375,37564.0,0.0
15,4.313280153274536,0.0,0.0,0.0007502500000000002,0.0007502500000000002,0.0007502500000000002,391.5003843883629,30698.904296875,37564.0,2.0,392,0.0,3.810546875,16.64,42.23,1221.967079900891,5359.69677734375,37564.0,0.0
16,4.3157845945358275,0.0,0.0,0.0008002000000000002,0.0008002000000000002,0.0008002000000000002,391.6734899199553,30698.904296875,37564.0,2.0,392,0.0,3.7665234375,17.39,43.42,1231.8526366960689,5359.69677734375,37564.0,0.0
17,4.33035798072815,0.0,0.0,0.0008501500000000001,0.0008501500000000001,0.0008501500000000001,391.9404310918255,30698.904296875,37564.0,2.0,392,0.0,3.726796875,18.05,44.45,1230.2469337863035,5359.69677734375,37564.0,0.0
18,4.324441461563111,0.0,0.0,0.0009001000000000001,0.0009001000000000001,0.0009001000000000001,391.49983770548994,30698.904296875,37564.0,2.0,392,0.0,3.695390625,18.51,45.49,1239.616086154226,5359.69677734375,37564.0,0.0
19,4.316880861282349,0.0,0.0,0.0009500500000000001,0.0009500500000000001,0.0009500500000000001,391.5374023170516,30698.904296875,37564.0,2.0,392,0.0,3.6646484375,18.93,46.48,1230.9071712343346,5359.69677734375,37564.0,0.0
20,4.309970392227173,0.0,0.0,0.0009779754323328191,0.0009779754323328191,0.0009779754323328191,390.0465541037446,30929.48291015625,37566.0,2.0,392,0.0025,3.63640625,19.6,47.55,1230.3374051107985,5359.69677734375,37566.0,0.0
21,4.308312010765076,0.0,0.0,0.0009757384114723954,0.0009757384114723954,0.0009757384114723954,390.05491500752146,30929.48291015625,37566.0,2.0,392,0.005,3.61125,20.21,48.34,1226.4731026514578,5359.69677734375,37566.0,0.0
22,4.298615946769714,0.0,0.0,0.0009733963460294015,0.0009733963460294015,0.0009733963460294015,390.20003685402014,30929.48291015625,37566.0,2.0,392,0.0075000000000000015,3.5905859375,20.84,49.2,1246.0065843437044,5359.69677734375,37566.0,0.0
23,4.283478230476379,0.0,0.0,0.0009709498138734404,0.0009709498138734404,0.0009709498138734404,389.5445347258528,30929.48291015625,37566.0,2.0,392,0.01,3.5703515625,21.18,49.97,1213.5902300857015,5359.69677734375,37566.0,0.0
24,4.274286228179932,0.0,0.0,0.0009683994186497131,0.0009683994186497131,0.0009683994186497131,389.51567991770696,30929.48291015625,37566.0,2.0,392,0.0125,3.5509765625,21.81,50.84,1218.788285056417,5359.69677734375,37566.0,0.0
25,4.269708301544189,0.0,0.0,0.000965745789630079,0.000965745789630079,0.000965745789630079,389.7032811171325,30929.48291015625,37566.0,2.0,392,0.015000000000000003,3.5362109375,22.11,51.6,1240.4828162845902,5359.69677734375,37566.0,0.0
26,4.26299552822113,0.0,0.0,0.0009629895815577914,0.0009629895815577914,0.0009629895815577914,389.62054677205117,30929.48291015625,37566.0,2.0,392,0.0175,3.52640625,22.74,52.28,1232.5910963238327,5359.69677734375,37566.0,0.0
27,4.254087516784668,0.0,0.0,0.0009601314744859503,0.0009601314744859503,0.0009601314744859503,389.60382707763245,30929.48291015625,37566.0,2.0,392,0.02,3.5168359375,23.3,52.87,1238.8680166277472,5359.69677734375,37566.0,0.0
28,4.229210085868836,0.0,0.0,0.0009571721736097088,0.0009571721736097088,0.0009571721736097088,389.81376297429046,30929.48291015625,37566.0,2.0,392,0.0225,3.504609375,23.82,53.56,1229.625470153269,5359.69677734375,37566.0,0.0
