epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
53,3.6844109296798706,0.0,0.0,0.0003639356189003072,0.0003639356189003072,0.0003639356189003072,3350.2662051635766,17218.74951171875,17740.0,2.0,1.7686253125,64.22400004394531,85.51200004638672,8510.394468165681,1158.47314453125,17740.0
54,3.6900074757062473,0.0,0.0,0.00035931592643344284,0.00035931592643344284,0.00035931592643344284,3358.0165511253817,17218.74951171875,17740.0,2.0,1.71950375,64.97999998779297,86.08599999023437,8573.299855327363,1158.47314453125,17740.0
55,3.6118783125510583,0.0,0.0,0.00035465047755357104,0.00035465047755357104,0.00035465047755357104,3347.3853284990164,17218.74951171875,17740.0,2.0,1.6714853125,65.79799998779296,86.5820000390625,8428.332077614932,1158.47314453125,17740.0
56,3.6223949835850644,0.0,0.0,0.00034994131868076525,0.00034994131868076525,0.00034994131868076525,3348.7566284239824,17218.74951171875,17740.0,2.0,1.6259353125,66.58600001220704,87.11000006347656,8517.518945739985,1158.47314453125,17740.0
57,3.5818594052241397,0.0,0.0,0.00034519051540774615,0.00034519051540774615,0.00034519051540774615,3356.6196162741485,17218.74951171875,17740.0,2.0,1.582436875,67.33000000732422,87.60399998535156,8500.536950173278,1158.47314453125,17740.0
58,3.5840504811360288,0.0,0.0,0.00034040015159384477,0.00034040015159384477,0.00034040015159384477,3349.804874323737,17218.74951171875,17740.0,2.0,1.5424665625,67.99400000732422,88.08599998535156,8529.61655014504,1158.47314453125,17740.0
59,3.5885270558870754,0.0,0.0,0.0003355723284509529,0.0003355723284509529,0.0003355723284509529,3360.678946308824,17218.74951171875,17740.0,2.0,1.50546125,68.62800003173828,88.54000000976562,8493.453569023019,1158.47314453125,17740.0
60,3.6295199394226074,0.0,0.0,0.00033070916362186215,0.00033070916362186215,0.00033070916362186215,3352.1322074446716,17218.74951171875,17740.0,2.0,1.470770625,69.2800000341797,88.88400000732422,8387.75479758199,1158.47314453125,17740.0
61,3.552386054625878,0.0,0.0,0.00032581279025139555,0.00032581279025139555,0.00032581279025139555,3354.176942066816,17218.74951171875,17740.0,2.0,1.438828125,69.78200003173828,89.23600003173829,8505.17689262666,1158.47314453125,17740.0
62,3.574009051689735,0.0,0.0,0.0003208853560507401,0.0003208853560507401,0.0003208853560507401,3360.4540725246256,17218.74951171875,17740.0,2.0,1.40817875,70.30400003173828,89.56000003173828,8500.325052055145,1158.47314453125,17740.0
63,3.5168544237430277,0.0,0.0,0.0003159290223553894,0.0003159290223553894,0.0003159290223553894,3352.1807983943263,17218.74951171875,17740.0,2.0,1.3801228125,70.72400002929687,89.85600000488282,8376.456442168475,1158.47314453125,17740.0
64,3.519154640344473,0.0,0.0,0.0003109459631771107,0.0003109459631771107,0.0003109459631771107,3359.3591292103597,17218.74951171875,17740.0,2.0,1.3543315625,71.21199997558594,90.12800003173828,8429.263009837487,1158.47314453125,17740.0
65,3.503768801689148,0.0,0.0,0.0003059383642503511,0.0003059383642503511,0.0003059383642503511,3354.0881737647073,17218.74951171875,17740.0,2.0,1.330456875,71.65399997802734,90.40200003173828,8435.065303065778,1158.47314453125,17740.0
66,3.5592199380581198,0.0,0.0,0.00030090842207350257,0.00030090842207350257,0.00030090842207350257,3360.317809708368,17218.74951171875,17740.0,2.0,1.3076715625,72.034,90.6440000024414,8318.746171403018,1158.47314453125,17740.0
67,3.459885808137747,0.0,0.0,0.00029585834294544507,0.00029585834294544507,0.00029585834294544507,3352.2334963005674,17218.74951171875,17740.0,2.0,1.2865184375,72.44399997070313,90.8440000024414,8373.400230501364,1158.47314453125,17740.0
68,3.4976263596461368,0.0,0.0,0.0002907903419977909,0.0002907903419977909,0.0002907903419977909,3348.8100640405305,17218.74951171875,17740.0,2.0,1.26621125,72.76599999511718,91.09400002685547,8519.256939024943,1158.47314453125,17740.0
69,3.504587769508362,0.0,0.0,0.00028570664222325455,0.00028570664222325455,0.00028570664222325455,3359.1523542628875,17218.74951171875,17740.0,2.0,1.247108125,73.06199994140626,91.27000002685547,8437.890002834958,1158.47314453125,17740.0
70,3.4836329955321093,0.0,0.0,0.0002806094735005752,0.0002806094735005752,0.0002806094735005752,3350.131692651366,17218.74951171875,17740.0,2.0,1.2290865625,73.35999999511719,91.45799997314454,8470.483353273406,1158.47314453125,17740.0
71,3.528941246179434,0.0,0.0,0.0002755010716164173,0.0002755010716164173,0.0002755010716164173,3362.992503655064,17218.74951171875,17740.0,2.0,1.2119315625,73.63200001708984,91.61999997314453,8440.43836869944,1158.47314453125,17740.0
72,3.46548579289363,0.0,0.0,0.0002703836772846818,0.0002703836772846818,0.0002703836772846818,3350.985015867669,17218.74951171875,17740.0,2.0,1.196395625,73.93400001708984,91.7819999975586,8485.475472643548,1158.47314453125,17740.0
73,3.377875575652489,0.0,0.0,0.00026525953516365395,0.00026525953516365395,0.00026525953516365395,3346.453164065572,17218.74951171875,17740.0,2.0,1.18110625,74.22799999023438,91.93999999755859,8503.010909987333,1158.47314453125,17740.0
74,3.3813051077035756,0.0,0.0,0.0002601308928714225,0.0002601308928714225,0.0002601308928714225,3362.1009442927316,17218.74951171875,17740.0,2.0,1.16691015625,74.43599999023438,92.09599997314453,8326.43186877764,1158.47314453125,17740.0
75,3.363975919209994,0.0,0.0,0.000255,0.000255,0.000255,3352.035975003436,17218.74951171875,17740.0,2.0,1.15345796875,74.7179999633789,92.21600005126953,8521.391042062553,1158.47314453125,17740.0
76,3.418454968012296,0.0,0.0,0.0002498691071285776,0.0002498691071285776,0.0002498691071285776,3357.643439036324,17218.74951171875,17740.0,2.0,1.1405065625,74.9559999633789,92.37600005126953,8477.34957352361,1158.47314453125,17740.0
77,3.4068225713876576,0.0,0.0,0.0002447404648363461,0.0002447404648363461,0.0002447404648363461,3348.306120981791,17218.74951171875,17740.0,2.0,1.12868078125,75.15199996337891,92.4919999975586,8294.8627788189,1158.47314453125,17740.0
78,3.3959381121855516,0.0,0.0,0.00023961632271531829,0.00023961632271531829,0.00023961632271531829,3347.930891177064,17218.74951171875,17740.0,2.0,1.116984375,75.3559999633789,92.5939999975586,8475.326866471589,1158.47314453125,17740.0
79,3.4170384957240176,0.0,0.0,0.0002344989283835827,0.0002344989283835827,0.0002344989283835827,3356.9146131912453,17218.74951171875,17740.0,2.0,1.1059953125,75.5559999609375,92.69200002197266,8483.923523357154,1158.47314453125,17740.0
80,3.36681107374338,0.0,0.0,0.00022939052649942492,0.00022939052649942492,0.00022939052649942492,3352.596857244153,17218.74951171875,17740.0,2.0,1.09573453125,75.7619999609375,92.78200004638671,8393.933447136202,1158.47314453125,17740.0
81,3.38704737333151,0.0,0.0,0.0002242933577767455,0.0002242933577767455,0.0002242933577767455,3356.165032861828,17218.74951171875,17740.0,2.0,1.08592125,75.9759999609375,92.92200001708984,8500.598971133215,1158.47314453125,17740.0
82,3.371713711665227,0.0,0.0,0.00021920965800220922,0.00021920965800220922,0.00021920965800220922,3343.861433713834,17218.74951171875,17740.0,2.0,1.0764253125,76.0799999609375,93.03999999023438,8319.367897636268,1158.47314453125,17740.0
83,3.39505855853741,0.0,0.0,0.0002141416570545549,0.0002141416570545549,0.0002141416570545549,3346.1807981898246,17218.74951171875,17740.0,2.0,1.067504375,76.2039999609375,93.13199999023438,8299.218117561915,1158.47314453125,17740.0
84,3.3308384510187,0.0,0.0,0.00020909157792649746,0.00020909157792649746,0.00020909157792649746,3358.3577867780728,17218.74951171875,17740.0,2.0,1.05921171875,76.3399999609375,93.21199999023437,8425.185775540795,1158.47314453125,17740.0
85,3.377975032879756,0.0,0.0,0.00020406163574964895,0.00020406163574964895,0.00020406163574964895,3348.0759296158953,17218.74951171875,17740.0,2.0,1.05092734375,76.47200000976562,93.26999999023438,8534.918697259644,1158.47314453125,17740.0
86,3.37193579857166,0.0,0.0,0.00019905403682288938,0.00019905403682288938,0.00019905403682288938,3353.8221042988557,17218.74951171875,17740.0,2.0,1.0431846875,76.61400000976562,93.35199999023438,8499.356312624763,1158.47314453125,17740.0
87,3.323384138254019,0.0,0.0,0.0001940709776446106,0.0001940709776446106,0.0001940709776446106,3349.3375196799766,17218.74951171875,17740.0,2.0,1.03567015625,76.72799998291016,93.42599999023437,8422.606694181733,1158.47314453125,17740.0
88,3.317414164543152,0.0,0.0,0.00018911464394925996,0.00018911464394925996,0.00018911464394925996,3352.481694615925,17218.74951171875,17740.0,2.0,1.02865234375,76.81600000732422,93.50999999023438,8353.441015736671,1158.47314453125,17740.0
89,3.3777859669465284,0.0,0.0,0.0001841872097486044,0.0001841872097486044,0.0001841872097486044,3353.5334212727366,17218.74951171875,17740.0,2.0,1.0221703125,76.91200000732422,93.57999999023437,8595.46896278981,1158.47314453125,17740.0
90,3.347110922519977,0.0,0.0,0.0001792908363781379,0.0001792908363781379,0.0001792908363781379,3348.096037341797,17218.74951171875,17740.0,2.0,1.0157765625,77.00600000732422,93.63599999023438,8455.44661439749,1158.47314453125,17740.0
91,3.2792646426420946,0.0,0.0,0.0001744276715490471,0.0001744276715490471,0.0001744276715490471,3355.3255850762575,17218.74951171875,17740.0,2.0,1.00969453125,77.11199998046875,93.69599999023437,8436.842780068497,1158.47314453125,17740.0
92,3.2514511805314283,0.0,0.0,0.00016959984840615532,0.00016959984840615532,0.00016959984840615532,3348.801314525115,17218.74951171875,17740.0,2.0,1.00382578125,77.15999998046875,93.75199999023438,8440.7322225083,1158.47314453125,17740.0
93,3.2431145356251645,0.0,0.0,0.00016480948459225397,0.00016480948459225397,0.00016480948459225397,3357.1975877474606,17218.74951171875,17740.0,2.0,0.9983603125,77.26199998046874,93.81399999023438,8433.144108689517,1158.47314453125,17740.0
94,3.263566723236671,0.0,0.0,0.00016005868131923479,0.00016005868131923479,0.00016005868131923479,3349.439744256949,17218.74951171875,17740.0,2.0,0.99298234375,77.32199995605468,93.88199999023438,8466.278656346763,1158.47314453125,17740.0
95,3.251782930814303,0.0,0.0,0.00015534952244642894,0.00015534952244642894,0.00015534952244642894,3343.162520647723,17218.74951171875,17740.0,2.0,0.987711875,77.37599995605468,93.90799999023437,8270.712304385901,1158.47314453125,17740.0
96,3.2453027871938853,0.0,0.0,0.0001506840735665572,0.0001506840735665572,0.0001506840735665572,3357.558933068416,17218.74951171875,17740.0,2.0,0.982690625,77.43999998046876,93.94599999023437,8436.74740575746,1158.47314453125,17740.0
97,3.2300670605439405,0.0,0.0,0.00014606438109969282,0.00014606438109969282,0.00014606438109969282,3349.2707096028194,17218.74951171875,17740.0,2.0,0.9777959375,77.53799998046875,94.00999999023438,8411.263907560291,1158.47314453125,17740.0
98,3.214490349476154,0.0,0.0,0.00014149247139563393,0.00014149247139563393,0.00014149247139563393,3359.111961215239,17218.74951171875,17740.0,2.0,0.97322125,77.63199998046875,94.04199999023437,8467.224485906747,1158.47314453125,17740.0
99,3.1930308158581076,0.0,0.0,0.0001369703498450797,0.0001369703498450797,0.0001369703498450797,3347.58550149349,17218.74951171875,17740.0,2.0,0.96886078125,77.71999998046876,94.07399999023437,8427.422686311707,1158.47314453125,17740.0
100,3.2105269798865685,0.0,0.0,0.00013249999999999994,0.00013249999999999994,0.00013249999999999994,3350.1532308891215,17218.74951171875,17740.0,2.0,0.96458515625,77.83199995361328,94.10799999023438,8476.46040908871,1158.47314453125,17740.0
101,3.206589597922105,0.0,0.0,0.00012808338270358313,0.00012808338270358313,0.00012808338270358313,3359.368631308729,17218.74951171875,17740.0,2.0,0.96047796875,77.87599998046875,94.15400001708984,8443.783056001133,1158.47314453125,17740.0
102,3.1728076292918277,0.0,0.0,0.0001237224352301459,0.0001237224352301459,0.0001237224352301459,3347.970625657115,17218.74951171875,17740.0,2.0,0.9563365625,77.95399995361328,94.20399999023438,8483.011361597768,1158.47314453125,17740.0
103,3.203405215190007,0.0,0.0,0.00011941907043538072,0.00011941907043538072,0.00011941907043538072,3360.925222324315,17218.74951171875,17740.0,2.0,0.95251765625,78.06599995361329,94.26399999023438,8275.97136760913,1158.47314453125,17740.0
104,3.1589190042935886,0.0,0.0,0.00011517517591731425,0.00011517517591731425,0.00011517517591731425,3349.0592461375345,17218.74951171875,17740.0,2.0,0.94861203125,78.12399995361328,94.3199999633789,8399.182234465903,1158.47314453125,17740.0
105,3.172610851434561,0.0,0.0,0.0001109926131883441,0.0001109926131883441,0.0001109926131883441,3347.0594168956363,17218.74951171875,17740.0,2.0,0.94493234375,78.20799995361328,94.37800004150391,8554.092391941234,1158.47314453125,17740.0
106,3.151198625564575,0.0,0.0,0.00010687321685871816,0.00010687321685871816,0.00010687321685871816,3355.5812241789886,17218.74951171875,17740.0,2.0,0.9412725,78.30799995361328,94.42400001708984,8438.879417354712,1158.47314453125,17740.0
107,3.1126293127353373,0.0,0.0,0.00010281879383181397,0.00010281879383181397,0.00010281879383181397,3349.922384480945,17218.74951171875,17740.0,2.0,0.93801265625,78.37399995361328,94.46600001708984,8536.991845626551,1158.47314453125,17740.0
108,3.1571250145251932,0.0,0.0,9.883112251157101e-05,9.883112251157101e-05,9.883112251157101e-05,3353.7351403975235,17218.74951171875,17740.0,2.0,0.93467203125,78.44999998046875,94.5020000415039,8404.81786793281,1158.47314453125,17740.0
109,3.1564163061288686,0.0,0.0,9.491195202242423e-05,9.491195202242423e-05,9.491195202242423e-05,3346.6070167769494,17218.74951171875,17740.0,2.0,0.93154484375,78.49199995605468,94.52400004150391,8487.699515285089,1158.47314453125,17740.0
110,3.161397796410781,0.0,0.0,9.106300144207972e-05,9.106300144207972e-05,9.106300144207972e-05,3344.535108856804,17218.74951171875,17740.0,2.0,0.9285284375,78.58399998046875,94.54200004150391,8440.700288271082,1158.47314453125,17740.0
111,3.107595599614657,0.0,0.0,8.728595904747126e-05,8.728595904747126e-05,8.728595904747126e-05,3358.6576703925675,17218.74951171875,17740.0,2.0,0.92540453125,78.64199998046875,94.5599999633789,8387.609874424943,1158.47314453125,17740.0
112,3.105861700498141,0.0,0.0,8.358248157422544e-05,8.358248157422544e-05,8.358248157422544e-05,3349.270486211095,17218.74951171875,17740.0,2.0,0.92243234375,78.69999995361329,94.59799996337891,8542.87837309761,1158.47314453125,17740.0
113,3.080469094789945,0.0,0.0,7.995419348996323e-05,7.995419348996323e-05,7.995419348996323e-05,3357.0437833302085,17218.74951171875,17740.0,2.0,0.91965171875,78.75399995361329,94.62199998779298,8352.152857294595,1158.47314453125,17740.0
114,3.1067410432375393,0.0,0.0,7.640268628175422e-05,7.640268628175422e-05,7.640268628175422e-05,3344.1584216949555,17218.74951171875,17740.0,2.0,0.9168528125,78.78999995361328,94.63199998779297,8477.238546269877,1158.47314453125,17740.0
115,3.0721158247727613,0.0,0.0,7.292951775803838e-05,7.292951775803838e-05,7.292951775803838e-05,3357.747938071084,17218.74951171875,17740.0,2.0,0.9141646875,78.86399995361329,94.64599998779296,8453.132450622088,1158.47314453125,17740.0
116,3.071790777719938,0.0,0.0,6.953621136531972e-05,6.953621136531972e-05,6.953621136531972e-05,3348.1065273365875,17218.74951171875,17740.0,2.0,0.91155578125,78.93799995361329,94.66399998779296,8415.317882345851,1158.47314453125,17740.0
117,3.0587647603108334,0.0,0.0,6.622425551993166e-05,6.622425551993166e-05,6.622425551993166e-05,3348.2074165694103,17218.74951171875,17740.0,2.0,0.9092159375,78.95399998046875,94.68599998779297,8412.739438314438,1158.47314453125,17740.0
