epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_retained_tokens,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb,eval_top1_full_compression
0,4.619488283157349,0.0,0.0,1e-06,1e-06,1e-06,380.6012772862512,30678.71728515625,37392.0,2.0,392,0.0,4.66640625,1.47,6.51,1152.8866475166851,5359.69677734375,35616.0,0.0
1,4.522369562149048,0.0,0.0,5.0950000000000005e-05,5.0950000000000005e-05,5.0950000000000005e-05,384.7979531480338,30673.44775390625,35618.0,2.0,392,0.0,4.61546875,2.23,8.06,1162.5735439392122,5359.69677734375,35618.0,0.0
2,4.439008821487427,0.0,0.0,0.00010090000000000001,0.00010090000000000001,0.00010090000000000001,384.7351334075944,30673.44775390625,35618.0,2.0,392,0.0,4.539296875,3.17,10.83,1165.248647399674,5359.69677734375,35618.0,0.0
3,4.408246992111206,0.0,0.0,0.00015085000000000003,0.00015085000000000003,0.00015085000000000003,384.7906866163125,30673.44775390625,35618.0,2.0,392,0.0,4.4515625,4.35,15.11,1131.124657434169,5359.69677734375,35618.0,0.0
4,4.386129671096802,0.0,0.0,0.00020080000000000003,0.00020080000000000003,0.00020080000000000003,385.3106205296551,30673.44775390625,35618.0,2.0,392,0.0,4.364765625,5.7,19.68,1152.6013872203853,5359.69677734375,35618.0,0.0
5,4.365557001113892,0.0,0.0,0.00025075000000000005,0.00025075000000000005,0.00025075000000000005,385.39110027305634,30673.44775390625,35618.0,2.0,392,0.0,4.2878125,6.94,23.5,1147.9154870299742,5359.69677734375,35618.0,0.0
6,4.352218309402466,0.0,0.0,0.0003007000000000001,0.0003007000000000001,0.0003007000000000001,386.11395149624286,30673.44775390625,35618.0,2.0,392,0.0,4.221171875,8.41,27.37,1169.4417519276337,5359.69677734375,35618.0,0.0
7,4.345249847412109,0.0,0.0,0.0003506500000000001,0.0003506500000000001,0.0003506500000000001,385.0293717011828,30673.44775390625,35618.0,2.0,392,0.0,4.1646875,9.66,29.53,1167.7912873325406,5359.69677734375,35618.0,0.0
8,4.345027376174927,0.0,0.0,0.0004006000000000001,0.0004006000000000001,0.0004006000000000001,385.7505049010639,30673.44775390625,35618.0,2.0,392,0.0,4.115546875,10.65,31.36,1159.7598260054997,5359.69677734375,35618.0,0.0
9,4.318680522918701,0.0,0.0,0.0004505500000000001,0.0004505500000000001,0.0004505500000000001,385.34948004945215,30673.44775390625,35618.0,2.0,392,0.0,4.0697265625,11.56,32.84,1170.7430031054819,5359.69677734375,35618.0,0.0
10,4.321306056976319,0.0,0.0,0.0005005000000000001,0.0005005000000000001,0.0005005000000000001,385.59391471953387,30673.44775390625,35618.0,2.0,392,0.0,4.02984375,12.38,34.34,1166.9118283676682,5359.69677734375,35618.0,0.0
11,4.3141692352294925,0.0,0.0,0.0005504500000000001,0.0005504500000000001,0.0005504500000000001,385.2439773508831,30673.44775390625,35618.0,2.0,392,0.0,3.9895703125,13.25,35.94,1174.59593075976,5359.69677734375,35618.0,0.0
12,4.319058134078979,0.0,0.0,0.0006004000000000002,0.0006004000000000002,0.0006004000000000002,385.5052155139563,30673.44775390625,35618.0,2.0,392,0.0,3.9484765625,13.91,37.52,1165.0338301969325,5359.69677734375,35618.0,0.0
13,4.315228441238403,0.0,0.0,0.0006503500000000002,0.0006503500000000002,0.0006503500000000002,385.7887846727604,30673.44775390625,35618.0,2.0,392,0.0,3.9067578125,14.62,38.81,1184.0073485563512,5359.69677734375,35618.0,0.0
14,4.311436687469483,0.0,0.0,0.0007003000000000002,0.0007003000000000002,0.0007003000000000002,385.6963192015464,30673.44775390625,35618.0,2.0,392,0.0,3.8643359375,15.19,40.23,1166.6859477633507,5359.69677734375,35618.0,0.0
15,4.307554105758667,0.0,0.0,0.0007502500000000002,0.0007502500000000002,0.0007502500000000002,385.35379157018554,30673.44775390625,35618.0,2.0,392,0.0,3.822265625,15.83,41.32,1182.8865252113255,5359.69677734375,35618.0,0.0
