epoch,train_loss,train_top1,train_top5,train_lr,train_lr_min,train_lr_max,train_throughput,train_mem_allocated_mb,train_mem_reserved_mb,train_effective_lambda,train_soft_topk_aux_weight,eval_loss,eval_top1,eval_top5,eval_throughput,eval_mem_allocated_mb,eval_mem_reserved_mb
0,6.928135706828191,0.0,0.0,1e-06,1e-06,1e-06,2065.408118431588,20094.7890625,20880.0,2.0,0.0,6.973255,0.086,0.512,6043.1627477228985,1495.01123046875,1760.0
1,6.655873170265784,0.0,0.0,0.0001008,0.0001008,0.0001008,2251.5962452920826,20093.57421875,20892.0,2.0,0.0,6.96361625,0.076,0.49599999998092653,6157.1917231379975,1497.9892578125,20892.0
2,6.386531334656936,0.0,0.0,0.0002006,0.0002006,0.0002006,2251.3612462424876,20094.35205078125,20892.0,2.0,0.0,6.95489625,0.082,0.5119999999618531,6066.456702060734,1498.724609375,20892.0
3,6.157246406261738,0.0,0.0,0.00030040000000000004,0.00030040000000000004,0.00030040000000000004,2252.1513797156967,20092.35302734375,20892.0,2.0,0.0,6.9450175,0.116,0.573999999961853,6114.28231895791,1498.9912109375,20892.0
4,6.043300041785607,0.0,0.0,0.0004002,0.0004002,0.0004002,2252.934710878515,20093.51171875,20892.0,2.0,0.0,6.9358575,0.154,0.6879999999809265,6117.997792429309,1498.80322265625,20892.0
5,5.819824365469126,0.0,0.0,0.000498657864365227,0.000498657864365227,0.000498657864365227,2249.888724409758,20093.02099609375,20892.0,2.0,0.0,6.92840375,0.182,0.8319999999809266,6081.19756054072,1498.44921875,20892.0
6,5.634162150896513,0.0,0.0,0.000498068101822047,0.000498068101822047,0.000498068101822047,2248.169086629094,20093.31787109375,20892.0,2.0,0.0,6.92116375,0.224,0.932,6070.564429522353,1498.9912109375,20892.0
7,5.482813670085027,0.0,0.0,0.0004973717215759322,0.0004973717215759322,0.0004973717215759322,2250.9996415756063,20093.51171875,20892.0,2.0,0.0,6.9139525,0.236,0.952,6128.431987313165,1499.3623046875,20892.0
8,5.276241797667283,0.0,0.0,0.0004965690290822737,0.0004965690290822737,0.0004965690290822737,2249.016859769062,20093.1298828125,20892.0,2.0,0.0,6.8998775,0.226,1.0439999999809264,6099.275277133365,1498.833984375,20892.0
9,5.196455845466027,0.0,0.0,0.0004956603764285287,0.0004956603764285287,0.0004956603764285287,2248.870047794157,20092.48828125,20892.0,2.0,0.0,6.88408125,0.28799999996185305,1.1080000003051758,6118.150039365414,1499.03857421875,20892.0
10,4.939309156858004,0.0,0.0,0.0004946461621797824,0.0004946461621797824,0.0004946461621797824,2247.159173811818,20240.5908203125,20892.0,2.0,0.005,6.86569875,0.34199999996185304,1.2340000010681151,6103.309462304814,1498.44873046875,20892.0
11,4.954643524610079,0.0,0.0,0.0004935268312039243,0.0004935268312039243,0.0004935268312039243,2245.000471026061,20240.88818359375,20892.0,2.0,0.01,6.84452,0.377999999961853,1.4199999998474122,6099.106407529562,1498.9912109375,20892.0
12,4.871353754630456,0.0,0.0,0.0004923028744765145,0.0004923028744765145,0.0004923028744765145,2244.1394798561446,20241.08203125,20892.0,2.0,0.015000000000000003,6.81914375,0.47399999996185305,1.759999999847412,6083.287719234124,1499.3623046875,20892.0
13,4.779581748522245,0.0,0.0,0.0004909748288654262,0.0004909748288654262,0.0004909748288654262,2249.1927387567284,20240.7001953125,20892.0,2.0,0.02,6.7907275,0.571999999961853,2.2379999989318846,6090.511215326716,1498.833984375,20892.0
14,4.732215404510498,0.0,0.0,0.0004895432768953564,0.0004895432768953564,0.0004895432768953564,2242.6865311336246,20240.05859375,20892.0,2.0,0.025,6.75494,0.7380000003051758,2.741999998474121,6035.016153937067,1499.03857421875,20892.0
15,4.637851715087891,0.0,0.0,0.00048800884649231267,0.00048800884649231267,0.00048800884649231267,2241.5576241650774,20240.5908203125,20892.0,2.0,0.030000000000000006,6.7069125,0.933999999885559,3.3740000030517576,6070.404350227971,1498.44873046875,20892.0
16,4.539919303013728,0.0,0.0,0.0004863722107081829,0.0004863722107081829,0.0004863722107081829,2245.9735185903514,20240.88818359375,20892.0,2.0,0.035,6.64324625,1.190000001373291,4.216,6055.949860022981,1498.9912109375,20892.0
17,4.514823124958919,0.0,0.0,0.00048463408742551345,0.00048463408742551345,0.00048463408742551345,2243.295766876594,20241.08203125,20892.0,2.0,0.04,6.557915,1.5820000004577637,5.426000000610352,6114.6060615991555,1499.3623046875,20892.0
18,4.404120738689716,0.0,0.0,0.0004827952390426216,0.0004827952390426216,0.0004827952390426216,2244.1635108269043,20240.7001953125,20894.0,2.0,0.045,6.447665,2.2120000007629392,7.147999993896485,6087.28893775654,1498.833984375,20894.0
